tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,
1656,,,,,,,,,,
1657,,,,,,,,,,
1658,,,,,,,,,,
1659,,,,,|1658_1659_4_763_,,,,,
1660,,,,,,|1660_1660_5_764_,,,,
1661,,,,,|1623_1661_4_753_,,,,,
1662,,,,,,,,,,
1663,,,,,,|1663_1663_5_765_,,,,
1664,,,,,|1643_1664_4_758_,,,,,
1665,,,,,,|1665_1665_5_766_,,,,
1666,,,,,,,,,,
1667,,,,,,,,,,
1668,,,,,,,,,|1668_1668_8_768_,
1669,,,,,,,,,,
1670,,,,,,,,,|1670_1670_8_770_,
1671,,,,,,,|1669_1671_6_769_,,,
1672,,,,,,,,,,
1673,,,,,,,,,,
1674,,,,,,,,,,
1675,,,,,,,,,,
1676,,,,,,,,,,
1677,,,,,,,,,,
1678,,,,,,,,,,
1679,,,,,|1678_1679_4_771_,,,,|1679_1679_8_772_,
1680,,,,,,,,,,
1681,,,,,|1680_1681_4_773_,,,,,
1682,,,,,,,,,,
1683,,,,,,,,,,
1684,,,,,,|1684_1684_5_774_,,,,
1685,,,,,,,,,,
1686,,,,,,,,,,
1687,,,,,,,,,,
1688,,,,,,,,,,
1689,,,,,,,,,,
1690,,,,,|1667_1690_4_767_,,,,,
1691,,,,,,,,,,
1692,,,,,,,,,,
1693,,,,,,,|1691_1693_6_777_,,,
1694,,,,,,,,,,
1695,,,,,,,,,,
1696,,,,,,,,,,
1697,,,,,,|1697_1697_5_780_,,,,
1698,,,,,,,|1696_1698_6_779_,,,
1699,,,,,,,,,,
1700,,,,,,,,,,
1701,,,,,,,,,,
1702,,,,,,,,,|1702_1702_8_782_,
1703,,,,,,,|1701_1703_6_781_,,|1703_1703_8_783_,
1704,,,,,,,,,,
1705,,,,,,,,,,
1706,,,,,,,,,,
1707,,,,,,,,,,
1708,,,,,,,,,,
1709,,,|1707_1709_2_785_,,,,,,,
1710,,,,,,,,,,
1711,,,,,|1710_1711_4_787_,,|1709_1711_6_786_,,,
1712,,,,,,,,,,
1713,,,,,,,,,,
1714,,,,,|1705_1714_4_784_,,,,|1714_1714_8_788_,
1715,,,,,,,,,,
1716,,,,,,,,,,
1717,,,,,,,,,,
1718,,,,,,,,,,
1719,,,,,,,,,,
1720,,,,,,,,,,
1721,,,,,,,,,,
1722,,,,,,,,,,
1723,,,,,|1722_1723_4_789_,,,,,
1724,,,,,,,,,,
1725,,,,,|1687_1725_4_775_,|1725_1725_5_790_,,,,
1726,,,,,,,,,,
1727,,,,,|1689_1727_4_776_,,,,,
1728,,,,,,,|1726_1728_6_791_,,,
1729,,,,,|1728_1729_4_792_,,,,,
1730,,,,,,,,,,
1731,,,,,|1693_1731_4_778_,,,,,
1732,,,,,,|1732_1732_5_794_,,,,
1733,,,,,,,,,,
1734,,,,,,,,,,
1735,,,,,,,,,,
1736,,,,,,,,,,
1737,,,,,,,,,,
1738,,,,,|1737_1738_4_795_,,,,,
1739,,,,,,,,,,
1740,,,,,|1739_1740_4_796_,,,,,
1741,,,,,,,,,,
1742,,,,,,,,,,
1743,,,,,|1742_1743_4_797_,,,,,
1744,,,,,,,,,,
1745,,,,,,,,,,
1746,,,,,|1745_1746_4_798_,,,,,
1747,,,,,,,,,,
1748,,,,,,,,,,
1749,,,,,,,,,,
1750,,,,,,,,,,
1751,,,,,,,,,,
1752,,,,,,,|1750_1752_6_799_,,,
1753,,,,,,,,,,
1754,,,,,,,,,,
1755,,,,,,,,,,
1756,,,,,,,,,,
1757,,,,,,,,,,
1758,,,,,,,,,,
1759,,,,,,,,,,
1760,,,,,,,|1758_1760_6_801_,,,
1761,,,,,,,,,,
1762,,,,,,,,,,
1763,,,|1761_1763_2_802_,,,,,,,
1764,,,,,,,,,,
1765,,,,,|1764_1765_4_803_,,,,,
1766,,,,,|1765_1766_4_804_,,,,,
1767,,,,,|1729_1767_4_793_,,,,,
1768,,,,,,,,,,
1769,,,|1767_1769_2_805_,,,,,,,
1770,,,,,,,,,,
1771,,,,,|1770_1771_4_806_,,,,|1771_1771_8_807_,
1772,,,,,,,,,,
1773,,,,,|1772_1773_4_808_,,,,,
1774,,,,,,,,,,
1775,,,,,,,,,,
1776,,,,,|1775_1776_4_809_,,,,,
1777,,,,,,,,,,
1778,,,|1776_1778_2_810_,,,,,,,
1779,,,,,|1778_1779_4_811_,,,,,
1780,,,,,,,,,,
1781,,,,,,,,,,
1782,,,,,,,,,,
1783,,,,,,,,,,
1784,,,,,|1783_1784_4_812_,,,,,
1785,,,,,,,,,,
1786,,,,,,,,,,
1787,,,,,,,,,,
1788,,,,,,,,,,
1789,,,,,,,,,,
1790,,,,,,,,,|1790_1790_8_813_,
1791,,,,,,,,,,
1792,,,,,,,,,,
1793,,,,,,,,,,
1794,,,,,,|1794_1794_5_814_,,,,
1795,,,,,|1756_1795_4_800_,,,,,
1796,,,,,,,,,,
1797,,,,,,,,,,
1798,,,,,,,|1795_1798_6_815_,,,
1799,,,,,,,,,,
1800,,,,,,,,,|1800_1800_8_816_,
1801,,,,,,,,,,
1802,,,,,,,,,,
1803,,,,,,,,,,
1804,,,,,,,,,,
1805,,,,,,,,,,
1806,,,,,,,,,,
1807,,,,,,,,,,
1808,,,,,,|1808_1808_5_818_,,,,
1809,,,,,,,,,,
1810,,,,,|1809_1810_4_819_,,,,,
1811,,,,,,,,,,
1812,,,|1810_1812_2_820_,,,,,,,
1813,,,|1811_1813_2_821_,,,,,,,
1814,,,,,,,,,,
1815,,,,,,,,,,
1816,,,,,,,,,,
1817,,,,,|1816_1817_4_823_,,,,,
1818,,,,,,,|1815_1818_6_822_,,,
1819,,,,,,,,,,
1820,,,,,,,,,,
1821,,,,,|1820_1821_4_824_,,,,,
1822,,,,,,,,,,
1823,,,,,,,,,,
1824,,,,,,,,,,
1825,,,,,,,,,,
1826,,,,,,,,,,
1827,,,,,,,|1824_1827_6_825_,,,
1828,,,,,,,,,,
1829,,,|1827_1829_2_826_,,,,,,,
1830,,,,,,,,,,
1831,,,,,,,,,,
1832,,,,,,,,,,
1833,,,,,,,,,,
1834,,,,,,,,,,
1835,,,,,,,,,,
1836,,,,,,,|1833_1836_6_827_,,,
1837,,,,,,,,,,
1838,,,,,,,,,,
1839,,,,,,,,,,
1840,,,,,,,,,,
1841,,,,,,,,,,
1842,,,,,|1803_1842_4_817_,,,,,
1843,,,,,,,,,,
1844,,,,,,,,,,
1845,,,,,,,,,,
1846,,,,,,,,,,
1847,,,,,|1846_1847_4_828_,,,,,
1848,,,,,,,,,,
1849,,,,,,,,,,
1850,,,,,,,,,,
1851,,,,,|1850_1851_4_829_,,,,|1851_1851_8_830_,
1852,,,,,,,,,,
1853,,,,,,,,,,
1854,,,,,,,,,,
1855,,,,,,,,,,
1856,,,,,,,,,,
1857,,,|1855_1857_2_831_,,,,,,|1857_1857_8_832_,
1858,,,,,,,,,,
1859,,,,,,|1859_1859_5_833_,,,,
1860,,,,,,,,,,
1861,,,,,|1860_1861_4_834_,,,,,
1862,,,,,,,,,,
1863,,,,,|1862_1863_4_835_,,,,,
1864,,,,,,,,,,
1865,,,,,,,,,,
1866,,,,,,,,,,
1867,,,,,,,,,,
1868,,,,,,,,,,
1869,,,,,|1868_1869_4_836_,,,,,
1870,,,,,,,,,,
1871,,,,,,,,,,
1872,,,,,,,,,,
1873,,,,,,,,,,
1874,,,,,|1873_1874_4_837_,,,,,
1875,,,,,,,,,,
1876,,,,,,,,,,
1877,,,,,,,,,,
1878,,,,,,,,,,
1879,,,,,,,,,,
1880,,,,,,|1880_1880_5_839_,,,,
1881,,,,,,,,,,
1882,,,,,,,,,,
1883,,,,,,,,,,
1884,,,,,,|1884_1884_5_840_,,,,
1885,,,,,,,,,,
1886,,,,,,,,,|1886_1886_8_842_,
1887,,,,,,,,,,
1888,,,,,,,,,,
1889,,,,,,,,,,
1890,,,,,,,,,,
1891,,,,,,,,,,
1892,,,,,,,,,,
1893,,,,,,,,,,
1894,,,,,,,,,,
1895,,,,,,,,,,
1896,,,,,,,|1893_1896_6_843_,,,
1897,,,,,,,,,,
1898,,,|1896_1898_2_844_,,,,,,,
1899,,,,,,,,,,
1900,,,|1898_1900_2_845_,,,,,,,
1901,,,,,,,,,,
1902,,,,,,,,,,
1903,,,|1901_1903_2_846_,,|1902_1903_4_847_,,,,,
1904,,,,,,,,,,
1905,,,,,,,,,,
1906,,,,,,,,,,
1907,,,,,,,,,,
1908,,,,,,|1908_1908_5_849_,,,,
1909,,,,,,,,,,
1910,,,,,,,,,,
1911,,,,,,,,,,
1912,,,,,,,,,,
1913,,,,,,,,,,
1914,,,,,,,,,,
1915,,,,,,,,,,
1916,,,,,|1915_1916_4_851_,,,,,
1917,,,,,,,,,|1917_1917_8_852_,
1918,,,,,|1878_1918_4_838_,,,,|1918_1918_8_853_,
1919,,,,,,,,,,
1920,,,,,,,,,,
1921,,,,,,,,,,
1922,,,|1920_1922_2_854_,,,,,,,
1923,,,|1921_1923_2_855_,,,,,,,
1924,,,,,|1885_1924_4_841_,,,,,
1925,,,,,,,,,,
1926,,,,,,|1926_1926_5_856_,,,,
1927,,,,,,,,,,
1928,,,,,,,,,,
1929,,,,,,,,,,
1930,,,,,,,,,,
1931,,,,,,,,,,
1932,,,,,,,,,,
1933,,,,,,,,,,
1934,,,,,|1934_1934_4_859_,,,,,
1935,,,,,,,,,,
1936,,,,,,,,,,
1937,,,,,,,,,,
1938,,,,,,,,,,
1939,,,,,|1938_1939_4_860_,,,,,
1940,,,,,,,,,,
1941,,,,,,,,,,
1942,,,,,,,,,,
1943,,,,,|1942_1943_4_862_,,,,,
1944,,,,,,,,,,
1945,,,,,|1905_1945_4_848_,,,,,
1946,,,,,,,,,,
1947,,,,,,,,,,
1948,,,,,,,|1945_1948_6_863_,,,
1949,,,|1947_1949_2_864_,,,,,,,
1950,,,,,,,,,,
1951,,,,,,,,,,
1952,,,,,,,,,,
1953,,,,,,,,,,
1954,,,,,|1914_1954_4_850_,,,,,
1955,,,,,,,,,,
1956,,,|1954_1956_2_866_,,,,,,,
1957,,,,,|1950_1957_4_865_,,,,,
1958,,,,,,,,,,
1959,,,,,|1958_1959_4_867_,,,,,
1960,,,,,,,,,,
1961,,,|1959_1961_2_868_,,,,,,,
1962,,,,,,,,,,
1963,,,,,,,,,,
1964,,,,,|1963_1964_4_869_,,,,,
1965,,,,,,,,,,
1966,,,,,,,,,,
1967,,,,,,,,,,
1968,,,,,|1928_1968_4_857_,,,,,
1969,,,,,,,,,|1969_1969_8_870_,
1970,,,,,|1931_1970_4_858_,,,,,
1971,,,,,|1970_1971_4_871_,|1971_1971_5_872_,,,,
1972,,,,,,,,,,
1973,,,,,,,,,,
1974,,,,,,,,,,
1975,,,,,|1974_1975_4_873_,,,,,
1976,,,,,,,,,,
1977,,,,,,,,,,
1978,,,,,,,,,,
1979,,,,,|1940_1979_4_861_,,,,,
1980,,,,,|1979_1980_4_874_,,,,,
1981,,,,,,,,,,
1982,,,,,,,,,,
1983,,,,,,,,,,
1984,,,,,,,,,,
1985,,,,,,,,,,
1986,,,,,,,,,,
1987,,,,,,,,,,
1988,,,,,,,,,,
1989,,,,,,,,,,
1990,,,,,,,,,,
1991,,,,,,,,,,
1992,,,,,,,,,,
1993,,,,,,,,,,
1994,,,,,,,,,,
1995,,,,,|1994_1995_4_875_,,,,,
1996,,,,,,,,,|1996_1996_8_876_,
1997,,,,,,,,,,
1998,,,,,,,,,,
1999,,,,,,,,,,
2000,,,,,|1999_2000_4_877_,,,,,
2001,,,,,,,,,,
2002,,,,,,,,,,
2003,,,,,,,,,,
2004,,,,,,,,,,
2005,,,,,,,,,,
2006,,,,,,,|2003_2006_6_878_,,,
2007,,,,,,,,,,
2008,,,,,,,,,,
2009,,,,,,,,,,
2010,,,,,|2008_2010_4_879_,,,,,
2011,,,,,,,,,,
2012,,,,,,,,,,
2013,,,,,,,,,,
2014,,,,,|2012_2014_4_880_,,,,,
2015,,,,,,,,,,
2016,,,|2013_2016_2_881_,,,,,,,
2017,,,,,,,,,,
2018,,,,,,,,,,
2019,,,,,,,,,|2016_2019_8_882_,
2020,,,,,,,,,,
2021,,,,,,,,,,
2022,,,,,,,,,,
2023,,,,,,,,,,
2024,,,,,,,,,,
2025,,,,,,,,,,
2026,,,,,,,|2022_2026_6_883_,,,
2027,,,,,,,,,,
2028,,,,,,,,,|2025_2028_8_884_,
2029,,,,,,,,,,
2030,,,,,,,,,,
2031,,,,,,,,,,
2032,,,,,|2030_2032_4_885_,,,,,
2033,,,,,,,,,,
2034,,,,,,,,,,
2035,,,,,,,,,|2032_2035_8_886_,
2036,,,,,,,,,,
2037,,,,,,,,,,
2038,,,,,,,,,,
2039,,,,,,,,,,
2040,,,,,,,,,,
2041,,,,,|2039_2041_4_889_,,,,,
2042,,,,,,,,,,
2043,,,,,,,,,,
2044,,,,,,,,,,
2045,,,,,,,,,,
2046,,,,,,,,,,
2047,,,,,,,,,,
2048,,,,,,,,,,
2049,,,,,,,,,,
2050,,,,,,,,,,
2051,,,,,,,,,,
2052,,,,,,,,,,
2053,,,,,,,,,,
2054,,,,,,,,,,
2055,,,|2052_2055_2_890_,,|2053_2055_4_891_,,,,,
2056,,,,,|2054_2056_4_892_,,,,,
2057,,,,,,,,,,
2058,,,,,,,,,,
2059,,,,,,,,,,
2060,,,,,|2058_2060_4_893_,,,,,
2061,,,,,,|2061_2061_5_894_,,,,
2062,,,,,,,,,,
2063,,,,,,,,,,
2064,,,,,|2062_2064_4_895_,,,,,
2065,,,,,,,,,,
2066,,,,,|2064_2066_4_896_,,,,,
2067,,,,,,,,,,
2068,,,|2065_2068_2_897_,,,,,,,
2069,,,,,,,,,,
2070,,,,,,,|2066_2070_6_898_,,,
2071,,,,,,,,,,
2072,,,,,,,,,,
2073,,,,,|2035_2073_4_887_|2036_2073_4_888_,,,,,
2074,,,,,,,,,,
2075,,,,,,,,,,
2076,,,,,,,,,,
2077,,,,,,,,,,
2078,,,,,,,,,,
2079,,,,,,,,,,
2080,,,,,,,,,,
2081,,,,,,,,,,
2082,,,,,,,,,|2079_2082_8_899_,
2083,,,,,,,,,,
2084,,,,,,,,,,
2085,,,,,,,,,,
2086,,,,,|2084_2086_4_901_,,,,|2083_2086_8_900_,
2087,,,,,,|2087_2087_5_903_,,,,
2088,,,,,,,,,|2085_2088_8_902_,
2089,,,,,,,,,,
2090,,,,,,,,,,
2091,,,,,,,,,,
2092,,,,,|2090_2092_4_904_,,,,,
2093,,,,,,,,,,
2094,,,,,,,,,,
2095,,,,,,,,,,
2096,,,,,,,,,,
2097,,,,,,,,,,
2098,,,,,|2096_2098_4_905_,,,,,
2099,,,,,,,,,,
2100,,,,,,,,,,
2101,,,,,,|2101_2101_5_907_,,,,
2102,,,,,,,,,,
2103,,,,,,|2103_2103_5_908_,,,,
2104,,,,,,,,,,
2105,,,,,,,,,,
2106,,,,,,,,,,
2107,,,,,,,,,,
2108,,,,,|2106_2108_4_909_,,,,,
2109,,,,,,,,,,
2110,,,,,,|2110_2110_5_910_,,,,
2111,,,,,,,,,,
2112,,,,,,,,,,
2113,,,,,,,,,,
2114,,,,,,,,,,
2115,,,,,,,,,,
2116,,,,,,,,,,
2117,,,|2114_2117_2_911_,,,,,,,
2118,,,,,,,,,,
2119,,,,,,,,,,
2120,,,,,,,,,,
2121,,,,,,,|2117_2121_6_912_,,,
2122,,,,,,,,,,
2123,,,,,,,,,,
2124,,,,,,,,,,
2125,,,,,|2123_2125_4_915_,,,,,
2126,,,,,,,,,,
2127,,,,,,,,,,
2128,,,,,|2119_2128_4_913_,,,,,
2129,,,,,,,,,,
2130,,,,,,,,,,
2131,,,,,,,,,,
2132,,,,,,,,,,
2133,,,,,,,,,,
2134,,,,,,,,,,
2135,,,,,,,,,,
2136,,,,,,,,,,
2137,,,,,,,,,,
2138,,,,,|2098_2138_4_906_,,,,,
2139,,,,,,,,,,
2140,,,,,,,,,,
2141,,,,,,,,,,
2142,,,,,|2142_2142_4_919_,,,,,
2143,,,,,,,,,,
2144,,,,,,,,,,
2145,,,,,,,|2141_2145_6_918_,,,
2146,,,,,,,,,,
2147,,,,,,,,,,
2148,,,,,,,,,,
2149,,,,,,,,,,
2150,,,,,,,,,,
2151,,,,,,,|2147_2151_6_920_,,,
2152,,,,,,,,,,
2153,,,,,,,,,,
2154,,,,,,,,,,
2155,,,,,|2121_2155_4_914_,,,,,
2156,,,,,,,,,,
2157,,,,,,,,,,
2158,,,,,,,,,,
2159,,,,,,,,,,
2160,,,,,,,,,,
2161,,,,,,,,,,
2162,,,,,,,,,,
2163,,,,,,,,,,
2164,,,,,,,,,,
2165,,,,,,,,,,
2166,,,,,,,,,,
2167,,,,,,,,,,
2168,,,,,,,,,,
2169,,,,,,,,,,
2170,,,,,,,,,,
2171,,,,,,,,,,
2172,,,,,,,,,,
2173,,,,,,,,,,
2174,,,,,|2137_2174_4_916_,,,,,
2175,,,,,,,,,,
2176,,,,,,,,,,
2177,,,,,|2139_2177_4_917_,,,,,
2178,,,,,,,,,,
2179,,,,,,,,,,
2180,,,,,,,,,,
2181,,,,,,,,,,
2182,,,,,,,,,|2179_2182_8_924_,
2183,,,,,,,,,,
2184,,,,,,,,,,
2185,,,,,,,,,|2182_2185_8_926_,
2186,,,,,,,,,,
2187,,,,,|2174_2187_4_923_,,,,,
2188,,,,,,,,,|2185_2188_8_927_,
2189,,,,,,,,,,
2190,,,,,,,,,,
2191,,,,,,,,,,
2192,,,,,,,,,,
2193,,,,,,,,,,
2194,,,,,,,,,,
2195,,,,,|2162_2195_4_921_,,|2191_2195_6_928_,,,
2196,,,,,,,|2192_2196_6_929_,,,
2197,,,,,,,,,,
2198,,,,,,,,,,
2199,,,,,,,,,,
2200,,,,,,,,,,
2201,,,,,|2199_2201_4_930_,|2201_2201_5_932_,,,,
2202,,,,,,,,,,
2203,,,|2200_2203_2_931_,,,,,,,
2204,,,,,,,,,,
2205,,,|2202_2205_2_933_,,,,,,,
2206,,,,,,,,,,
2207,,,,,,,,,,
2208,,,,,,,,,,
2209,,,,,,,,,,
2210,,,,,|2170_2210_4_922_,,,,,
2211,,,,,,,,,,
2212,,,,,,,,,,
2213,,,,,,,,,,
2214,,,,,,,,,,
2215,,,,,,,,,,
2216,,,,,,|2216_2216_5_936_,,,,
2217,,,,,,,,,,
2218,,,,,,,,,,
2219,,,,,,,,,,
2220,,,,,|2180_2220_4_925_,,,,,
2221,,,,,,,,,,
2222,,,,,,,,,,
2223,,,,,,,,,,
2224,,,,,,,,,,
2225,,,,,,,,,,
2226,,,,,,,,,,
2227,,,,,,,,,,
2228,,,,,,,,,,
2229,,,,,,,,,|2226_2229_8_937_,
2230,,,,,,,,,,
2231,,,,,,,,,,
2232,,,,,,,,,,
2233,,,,,,,,,,
2234,,,,,,,,,,
2235,,,,,,,,,,
2236,,,,,,,,,,
2237,,,,,,,,,,
2238,,,,,,,,,,
2239,,,,,,,,,,
2240,,,,,,,,,,
2241,,,,,,,,,,
2242,,,,,,,,,,
2243,,,,,,,,,,
2244,,,,,|2206_2244_4_934_,,,,,
2245,,,,,,,,,,
2246,,,,,,,|2242_2246_6_940_,,,
2247,,,,,,,,,,
2248,,,,,,,,,,
2249,,,,,,,,,,
2250,,,,,,,,,,
2251,,,,,,,,,,
2252,,,,,|2212_2252_4_935_,,,,|2249_2252_8_943_,
2253,,,|2250_2253_2_944_,,,,,,,
2254,,,,,|2240_2254_4_938_,,,,,
2255,,,,,,,,,,
2256,,,,,,,,,,
2257,,,|2254_2257_2_945_,,,,,,,
2258,,,,,,,,,,
2259,,,,,,,,,,
2260,,,,,,,,,,
2261,,,,,,,|2257_2261_6_947_,,,
2262,,,,,,,,,,
2263,,,,,,,,,,
2264,,,,,|2255_2264_4_946_,,,,,
2265,,,,,,,,,,
2266,,,,,,,,,,
2267,,,,,|2263_2267_4_949_|2265_2267_4_950_,,,,,
2268,,,,,,,,,,
2269,,,,,,,,,,
2270,,,,,,,,,,
2271,,,,,,,,,,
2272,,,,,,,,,,
2273,,,,,,,,,,
2274,,,,,,,,,,
2275,,,,,,,,,,
2276,,,,,,,,,,
2277,,,,,,,,,,
2278,,,,,,,,,,
2279,,,,,|2241_2279_4_939_,,,,,
2280,,,,,,,,,,
2281,,,,,|2243_2281_4_941_,,,,,
2282,,,,,,,,,,
2283,,,,,,,,,,
2284,,,,,,,,,,
2285,,,,,|2247_2285_4_942_,,,,,
2286,,,,,,,,,,
2287,,,,,,,,,,
2288,,,,,,,,,,
2289,,,,,,,,,,
2290,,,,,,,,,,
2291,,,,,,,,,,
2292,,,,,,,,,,
2293,,,|2291_2293_2_952_,,,,,,,
2294,,,,,,,,,,
2295,,,,,,,,,,
2296,,,,,,,,,,
2297,,,,,,,,,,
2298,,,,,|2261_2298_4_948_,,,,,
2299,,,,,,,,,,
2300,,,,,,,,,,
2301,,,,,,,,,,
2302,,,,,,,,,,
2303,,,,,,,,,,
2304,,,,,,,,,,
2305,,,,,,,,,|2305_2305_8_953_,
2306,,,,,,,,,|2306_2306_8_954_,
2307,,,,,,,,,,
2308,,,,,,,,,,
2309,,,,,,,,,,
2310,,,|2308_2310_2_955_,,,,,,,
2311,,,,,,,,,,
2312,,,,,,,,,,
2313,,,,,,,,,,
2314,,,,,|2275_2314_4_951_,,|2311_2314_6_956_,,,
2315,,,,,|2314_2315_4_957_,,,,,
2316,,,,,,,,,,
2317,,,,,,,,,,
2318,,,,,,,,,,
2319,,,,,,,,,,
2320,,,,,,,,,,
2321,,,,,,,,,,
2322,,,,,,,,,,
2323,,,,,,,|2320_2323_6_958_,,,
2324,,,,,,,,,,
2325,,,,,,,,,,
2326,,,,,,,,,,
2327,,,,,,,,,,
2328,,,,,,,,,,
2329,,,,,,,,,,
2330,,,,,,,,,,
2331,,,,,,,,,,
2332,,,,,,,,,,
2333,,,,,,,,,,
2334,,,,,,,,,,
2335,,,,,,,,,,
2336,,,,,,,,,,
2337,,,,,,,,,,
2338,,,|2336_2338_2_959_,,,,,,,
2339,,,,,,,,,,
2340,,,,,,,,,,
2341,,,,,,,,,,
2342,,,,,,,,,,
2343,,,|2341_2343_2_960_,,,,,,,
2344,,,,,,,,,,
2345,,,,,,,,,,
2346,,,,,,,,,|2346_2346_8_962_,
2347,,,,,,,,,,
2348,,,,,,,,,,
2349,,,,,,,,,,
2350,,,|2348_2350_2_963_,,,,,,,
2351,,,,,,,,,,
2352,,,,,,,,,,
2353,,,,,,,,,,
2354,,,,,,,,,,
2355,,,,,,,,,,
2356,,,,,,,,,,
2357,,,,,,,,,,
2358,,,,,,,,,,
2359,,,,,,,,,,
2360,,,,,,,,,,
2361,,,,,,,,,,
2362,,,,,|2352_2362_4_964_,,|2359_2362_6_966_,,,
2363,,,,,,,,,|2363_2363_8_967_,
2364,,,,,,,,,,
2365,,,,,,,,,,
2366,,,,,,,,,,
2367,,,,,,,,,,
2368,,,,,,,,,,
2369,,,,,,,,,,
2370,,,,,,,,,,
2371,,,,,,,,,,
2372,,,,,,,,,,
2373,,,,,,,,,,
2374,,,|2372_2374_2_969_,,,|2374_2374_5_970_,,,,
2375,,,,,,,,,,
2376,,,,,,,,,,
2377,,,,,,,,,,
2378,,,,,,,,,,
2379,,,,,,,,,,
2380,,,,,,,,,,
2381,,,,,,,,,,
2382,,,,,,,,,,
2383,,,,,,,,,,
2384,,,,,|2345_2384_4_961_,,,,,
2385,,,,,,,,,,
2386,,,,,|2354_2386_4_965_,,,,,
2387,,,,,,,,,,
2388,,,,,,,,,,
2389,,,,,,,,,,
2390,,,,,,,,,,
2391,,,,,,,,,,
2392,,,,,,,,,,
2393,,,,,,,,,,
2394,,,,,,,,,,
2395,,,,,,,,,,
2396,,,,,,,,,|2396_2396_8_972_,
2397,,,,,,,,,,
2398,,,,,,,,,,
2399,,,,,|2398_2399_4_973_,,,,,
2400,,,,,,,,,,
2401,,,,,,,,,,
2402,,,,,,,,,,
2403,,,,,,,,,,
2404,,,,,,,,,,
2405,,,,,|2404_2405_4_974_,,,,,
2406,,,,,|2366_2406_4_968_,,,,,
2407,,,,,,,,,,
2408,,,,,,,,,,
2409,,,,,,,,,,
2410,,,,,,,,,,
2411,,,,,,,,,,
2412,,,,,,,,,,
2413,,,,,,,,,,
2414,,,,,|2413_2414_4_977_,,,,,
2415,,,,,,,,,,
2416,,,,,,,,,,
2417,,,,,|2408_2417_4_976_,,,,,
2418,,,,,,,,,,
2419,,,,,,,,,,
2420,,,,,,,,,,
2421,,,,,,,,,,
2422,,,,,,,,,,
2423,,,,,|2384_2423_4_971_,,,,,
2424,,,,,,,,,,
2425,,,,,,,,,,
2426,,,,,,|2426_2426_5_979_,,,,
2427,,,|2425_2427_2_978_,,,,,,,
2428,,,,,,,,,,
2429,,,,,,,,,,
2430,,,,,,,,,,
2431,,,,,,,,,,
2432,,,,,,,,,,
2433,,,,,,,,,,
2434,,,,,,,,,|2434_2434_8_980_,
2435,,,,,,,,,,
2436,,,,,,,,,,
2437,,,,,,,,,,
2438,,,,,,,,,,
2439,,,,,,,,,,
2440,,,,,,,,,,
2441,,,,,,,,,,
2442,,,,,,,,,,
2443,,,,,,,,,,
2444,,,,,,,,,,
2445,,,,,,,,,,
2446,,,,,|2407_2446_4_975_,,,,,
2447,,,,,,,,,,
2448,,,,,,,,,,
2449,,,,,,,,,,
2450,,,,,,,,,,
2451,,,,,,,,,,
2452,,,,,,,,,,
2453,,,,,,,,,,
2454,,,,,,,,,,
2455,,,,,,,,,,
2456,,,,,,,,,,
2457,,,,,,,,,,
2458,,,,,,,,,,
2459,,,,,,,,,,
2460,,,,,,,,,,
2461,,,,,,,,,|2461_2461_8_982_,
2462,,,,,,,,,,
2463,,,,,,,,,,
2464,,,,,,,,,,
2465,,,,,,,,,,
2466,,,,,,,,,,
2467,,,,,,,,,,
2468,,,,,,,,,,
2469,,,,,,,,,,
2470,,,,,,,,,,
2471,,,,,,,,,,
2472,,,,,,,|2469_2472_6_985_,,,
2473,,,,,,,,,,
2474,,,,,,,,,,
2475,,,,,|2474_2475_4_986_,,,,,
2476,,,,,,,,,,
2477,,,,,,,,,,
2478,,,,,,,,,,
2479,,,,,,,,,,
2480,,,,,,,,,,
2481,,,,,,,,,,
2482,,,,,,,,,,
2483,,,,,,,,,,
2484,,,,,,,,,,
2485,,,,,,,,,,
2486,,,,,,,,,,
2487,,,,,,,,,|2487_2487_8_992_,
2488,,,|2486_2488_2_991_,,,,,,,
2489,,,,,|2453_2489_4_981_,,,,,
2490,,,,,|2489_2490_4_993_,,,,,
2491,,,,,,,,,,
2492,,,,,,,,,,
2493,,,,,,,|2490_2493_6_994_,,,
2494,,,,,,,,,,
2495,,,,,,,,,,
2496,,,,,,,,,,
2497,,,,,,,,,,
2498,,,,,,,,,,
2499,,,,,,,,,,
2500,,,,,,,,,,
2501,,,,,,,,,,
2502,,,,,,,,,,
2503,,,,,,,,,,
2504,,,,,,,,,,
2505,,,,,|2465_2505_4_983_|2466_2505_4_984_,,,,,
2506,,,,,,,,,,
2507,,,,,,,,,,
2508,,,,,,,|2505_2508_6_997_,,,
2509,,,,,,,,,,
2510,,,,,,,,,,
2511,,,,,,,,,,
2512,,,,,,,,,,
2513,,,|2511_2513_2_998_,,,,,,,
2514,,,,,,,,,,
2515,,,,,,,,,,
2516,,,,,|2477_2516_4_987_,|2516_2516_5_999_,,,,
2517,,,,,|2478_2517_4_988_,,,,,
2518,,,,,|2479_2518_4_989_,,,,,
2519,,,,,|2480_2519_4_990_,,,,,
2520,,,,,,,,,,
2521,,,,,,,,,,
2522,,,,,,,,,|2522_2522_8_1000_,
2523,,,,,,,,,,
2524,,,,,,,,,,
2525,,,,,,,,,,
2526,,,,,,,,,,
2527,,,,,,,,,,
