tickNumber,in27,B14,B11,cn12,B54,B51,os4,
1883,,,,,,,,
1884,,,,,,|1853_1884_5_826_,,
1885,,,,,,,,
1886,,,,,,,,
1887,,,,,,,,
1888,,,,,,|1880_1888_5_836_,,
1889,,,,,,|1871_1889_5_831_,,
1890,,,,,,|1882_1890_5_838_,,
1891,,,,,|1890_1891_4_840_,,,
1892,,,,,|1891_1892_4_841_,,,
1893,,,,,|1892_1893_4_842_,,,
1894,,,,,|1893_1894_4_843_,,,
1895,,,,,,,,
1896,,,,,,,,
1897,,,,,,,,
1898,,,,,|1897_1898_4_845_,,|1895_1898_6_844_,
1899,,,,,,,,
1900,,,,,,,,
1901,,,,,,,,
1902,,,,,,,,
1903,,,,,,,,
1904,,|1901_1904_1_846_,,,,,,
1905,,,,,|1904_1905_4_847_,,,
1906,,,,,|1867_1906_4_829_,,,
1907,,,,,,,,
1908,,,,,|1907_1908_4_849_,,,
1909,,,,,,,,
1910,,,,,,,,
1911,,,,,,,,
1912,,,,,,,,
1913,,,,,,,,
1914,,,,,,,,
1915,,,,,,,,
1916,,,,,|1915_1916_4_850_,,,
1917,,,,,,,,
1918,,,,,,,,
1919,,,,,,,,
1920,,|1917_1920_1_851_,,,,,,
1921,,,,,,,,
1922,,,,,,,,
1923,,,,,|1887_1923_4_839_,,,
1924,,,,,,,,
1925,,,,,,,|1922_1925_6_853_,
1926,,,,,,,,
1927,,,,,,,,
1928,,,,,,,,
1929,,,,,,,,
1930,,,,,,|1905_1930_5_848_,,
1931,,,,,,,,
1932,,,,,,,,
1933,,,,,,,,
1934,,,,,,,,
1935,,|1932_1935_1_855_,,,,,|1935_1935_6_857_,
1936,,,,,,,,
1937,,|1934_1937_1_856_,,,,,,
1938,,,,,,,,
1939,,,,,,,,
1940,,,,,,,,
1941,,|1938_1941_1_858_,,,|1940_1941_4_859_,,,
1942,,,,,,,,
1943,,,,,,,,
1944,,,,,,,,
1945,,,,,,,,
1946,,,,,,,,
1947,,,,,,|1920_1947_5_852_,|1944_1947_6_860_,
1948,,,,,|1946_1948_4_861_,,,
1949,,,,,,,,
1950,,,,,,,,
1951,,,,,,,,
1952,,,,,,,,
1953,,,,,,,,
1954,,,,,,,,
1955,,,,,,,,
1956,,,,,,,,
1957,,,,,,,,
1958,,,,,,,,
1959,,,,,|1958_1959_4_863_,,,
1960,,,,,|1960_1960_4_865_,,,
1961,,,,,,,|1961_1961_6_866_,
1962,,|1959_1962_1_864_,,,,,,
1963,,,,,,,,
1964,,,,,,,,
1965,,,,,,,,
1966,,,,,,|1926_1966_5_854_,,
1967,,,,,,,,
1968,,,,,,|1956_1968_5_862_,,
1969,,,,,,,|1966_1969_6_867_,
1970,,,,,,,,
1971,,,,,,,,
1972,,,,,,,,
1973,,,,,,,,
1974,,,,,|1973_1974_4_868_,,,
1975,,,,,,,,
1976,,,,,,,,
1977,,,,,,,,
1978,,,,,,,,
1979,,,,,|1978_1979_4_869_,,|1979_1979_6_870_,
1980,,,,,,,,
1981,,,,,|1981_1981_4_871_,,,
1982,,,,,,,,
1983,,,,,,,,
1984,,,,,|1984_1984_4_874_,,,
1985,,,,,|1985_1985_4_875_,,,
1986,,,,,,,,
1987,,,,,,,,
1988,,,,,,,,
1989,,,,,,,,
1990,,,,,|1989_1990_4_877_,,,
1991,,,,,|1991_1991_4_878_,,,
1992,,,,,,,,
1993,,,,,,,,
1994,,,,,,,,
1995,,,,,,,,
1996,,,,,,,,
1997,,,,,|1996_1997_4_879_,,,
1998,,,,,,,,
1999,,,,,,,,
2000,,,,,,,,
2001,,,,,,,|1998_2001_6_880_|2001_2001_6_882_,
2002,,,,,,,,
2003,,,,,,,|2000_2003_6_881_,
2004,,,,,,,,
2005,,,,,|2004_2005_4_883_,,,
2006,,,,,,,,
2007,,,,,,,,
2008,,,,,,,|2005_2008_6_884_,
2009,,,,,,,,
2010,,,,,,,,
2011,,,,,,,,
2012,,,,,,,|2012_2012_6_886_,
2013,,,,,,,,
2014,,,,,,,,
2015,,,,,,,,
2016,,,,,,,,
2017,,,,,,,,
2018,,,,,,,,
2019,,,,,|2018_2019_4_887_,,,
2020,,,,,|2019_2020_4_888_,|1983_2020_5_873_,,
2021,,,,,|1982_2021_4_872_,,,
2022,,,,,,,,
2023,,,,,,,|2023_2023_6_890_,
2024,,,,,,,,
2025,,,,,,,,
2026,,,,,,,,
2027,,,,,|1987_2027_4_876_,,,
2028,,,,,,,,
2029,,,,,,|2020_2029_5_889_,,
2030,,,,,|2029_2030_4_892_,|2011_2030_5_885_,,
2031,,,,,,,,
2032,,,,,,,,
2033,,,,,,,,
2034,,,,,,,,
2035,,,,,,,,
2036,,,,,|2035_2036_4_894_,,,
2037,,,,,,,,
2038,,,,,,,,
2039,,,,,,,,
2040,,,,,,,,
2041,,,,,,,,
2042,,,,,,,,
2043,,,,,,,,
2044,,,,,,,,
2045,,,,,|2044_2045_4_896_,,,
2046,,,,,,,,
2047,,,,,,,,
2048,,,,,|2047_2048_4_897_,,,
2049,,,,,,,,
2050,,,,,,,,
2051,,,,,,|2040_2051_5_895_,,
2052,,,,,,,,
2053,,,,,,,,
2054,,,,,,|2025_2054_5_891_,,
2055,,,,,,,,
2056,,,,,,,,
2057,,,,,,,,
2058,,,,,,,,
2059,,,,,|2058_2059_4_898_,,|2059_2059_6_899_,
2060,,,,,,,|2060_2060_6_900_,
2061,,,,,,,,
2062,,,,,,,,
2063,,,,,|2062_2063_4_901_,,,
2064,,,,,,,,
2065,,,,,,,,
2066,,,,,,,,
2067,,,,,|2067_2067_4_903_,,,
2068,,,,,,,,
2069,,,,,,|2031_2069_5_893_,,
2070,,,,,,,,
2071,,,,,,,,
2072,,,,,,,,
2073,,,,,,,,
2074,,,,,,,,
2075,,,,,,,,
2076,,,,,|2075_2076_4_905_,,,
2077,,,,,,,,
2078,,,,,|2077_2078_4_907_,,,
2079,,,,,,,,
2080,,,,,|2070_2080_4_904_,,,
2081,,,,,,,,
2082,,|2079_2082_1_908_,,,,,,
2083,,,,,,,,
2084,,,,,,,|2084_2084_6_909_,
2085,,,,,,,,
2086,,,,,|2085_2086_4_910_,,,
2087,,,,,,,,
2088,,,,,,,,
2089,,,,,,,,
2090,,,,,,,,
2091,,,,,,,,
2092,,,,,,,,
2093,,,,,,,,
2094,,,,,,,|2094_2094_6_911_,
2095,,,,,,,,
2096,,,,,,,,
2097,,,,,,|2065_2097_5_902_,,
2098,,|2095_2098_1_912_,,,,,,
2099,,,,,,,,
2100,,,,,,,,
2101,,,,,,,|2101_2101_6_913_,
2102,,,,,,,|2102_2102_6_914_,
2103,,,,,,,,
2104,,,,,|2103_2104_4_915_,,|2104_2104_6_916_,
2105,,,,,,,,
2106,,,,,,,,
2107,,,,,|2106_2107_4_917_,,,
2108,,,,,,,,
2109,,,,,,,,
2110,,,,,|2076_2110_4_906_,,,
2111,,,,,,,,
2112,,,,,,,,
2113,,,,,,,,
2114,,,,,,,,
2115,,,,,,,,
2116,,,,,|2115_2116_4_918_,,,
2117,,,,,|2116_2117_4_919_,,,
2118,,,,,,,,
2119,,,,,,,,
2120,,,,,,,,
2121,,,,,|2120_2121_4_922_,,|2118_2121_6_920_|2121_2121_6_923_,
2122,,,,,,,,
2123,,,,,,,,
2124,,,,,,,,
2125,,,,,|2124_2125_4_924_,,,
2126,,,,,,,,
2127,,,,,,,,
2128,,,,,,,,
2129,,,,,,,,
2130,,,,,,,|2130_2130_6_925_,
2131,,,,,,,,
2132,,,,,,,,
2133,,,,,,,|2133_2133_6_927_,
2134,,,,,,,,
2135,,|2132_2135_1_926_,,,,,,
2136,,,,,,|2119_2136_5_921_,|2136_2136_6_928_,
2137,,,,,,,,
2138,,,,,,,,
2139,,,,,,,,
2140,,,,,,,,
2141,,,,,,,,
2142,,,,,,,,
2143,,,,,,,,
2144,,,,,,,,
2145,,,,,,,,
2146,,,,,,,,
2147,,,,,,,|2144_2147_6_929_,
2148,,,,,,,,
2149,,,,,,,,
2150,,,,,,,,
2151,,,,,,,,
2152,,,,,,,,
2153,,,,,,,,
2154,,,,,,,,
2155,,,,,,,,
2156,,,,,,,,
2157,,,,,,,,
2158,,,,,,,,
2159,,,,,,,,
2160,,,,,,,,
2161,,,,,,,,
2162,,,,,,,,
2163,,,,,,,,
2164,,,,,,,,
2165,,,,,,,,
2166,,,,,,,,
2167,,,,,,,,
2168,,,,,,,,
2169,,,,,,,,
2170,,,,,,,,
2171,,,,,,,,
2172,,,,,,,,
2173,,,,,,,,
2174,,,,,|2162_2174_4_931_,,,
2175,,,,,,,,
2176,,,,,,,,
2177,,,,,,,,
2178,,,,,,,,
2179,,,,,,,,
2180,,,,,,,,
2181,,,,,,,,
2182,,,,,,,,
2183,,,,,,,,
2184,,,,,,,,
2185,,,,,,,,
2186,,|2183_2186_1_934_,,,,|2158_2186_5_930_,,
2187,,,,,,,,
2188,,,,,,,,
2189,,,,,,,,
2190,,,,,,,,
2191,,,,,,,,
2192,,,,,,,,
2193,,|2190_2193_1_935_,,,,,,
2194,,,,,,,,
2195,,,,,,,|2192_2195_6_936_,
2196,,,,,,,|2196_2196_6_937_,
2197,,,,,|2166_2197_4_932_,,,
2198,,,,,|2197_2198_4_938_,,,
2199,,,,,,,,
2200,,,,,,,,
2201,,,,,,,,
2202,,,,,|2199_2202_4_939_,,,
2203,,,,,,,,
2204,,,,,,,,
2205,,,,,,,,
2206,,,,,,,,
2207,,,,,,,,
2208,,,,,,,,
2209,,,,,,,,
2210,,,,,,,,
2211,,,,,,,,
2212,,,,,,,,
2213,,,,,,,,
2214,,,,,,,,
2215,,,,,|2177_2215_4_933_,,,
2216,,,,,,,,
2217,,,,,,,,
2218,,,,,,,,
2219,,,,,,,,
2220,,,,,,|2217_2220_5_941_,,
2221,,,,,,,,
2222,,,,,,,,
2223,,,,,,,,
2224,,,,,,,,
2225,,,,,,,|2222_2225_6_942_,
2226,,,,,,,,
2227,,,,,,,,
2228,,,,,,,,
2229,,,,,,,,
2230,,,,,,,,
2231,,,,,,,,
2232,,,,,,,,
2233,,,,,,,,
2234,,,,,,,,
2235,,,,,,,,
2236,,,,,,,,
2237,,,,,,,,
2238,,,,,,,|2238_2238_6_944_,
2239,,,,,,,,
2240,,,,,,,,
2241,,,,,,,,
2242,,,,,|2202_2242_4_940_,,,
2243,,,,,,,,
2244,,,,,,,,
2245,,,,,,,,
2246,,,,,,,,
2247,,,,,,,,
2248,,,,,,,,
2249,,,,,,,,
2250,,,,,,,,
2251,,,,,,,,
2252,,,,,|2233_2252_4_943_,,,
2253,,,,,,,,
2254,,,,,,,,
2255,,,,,,,,
2256,,,,,,,,
2257,,,,,,,,
2258,,,,,,,,
2259,,,,,|2258_2259_4_946_,,,
2260,,,,,,,,
2261,,,,,,,,
2262,,,,,,,,
2263,,,,,,,|2263_2263_6_947_,
2264,,,,,,,,
2265,,,,,,,,
2266,,,,,,,,
2267,,,,,,,,
2268,,,,,|2251_2268_4_945_,,,
2269,,,,,,,,
2270,,,,,|2269_2270_4_949_,,,
2271,,|2268_2271_1_948_,,,,,,
2272,,,,,,,,
2273,,,,,,,,
2274,,,,,,,,
2275,,,,,,,,
2276,,,,,,,,
2277,,,,,,,,
2278,,,,,,,,
2279,,,,,,,,
2280,,,,,,,,
2281,,,,,,,,
2282,,,,,,,,
2283,,,,,,,,
2284,,,,,,,,
2285,,,,,,,,
2286,,,,,,,,
2287,,,,,,,,
2288,,,,,,,,
2289,,,,,,,,
2290,,,,,,,,
2291,,,,,,,,
2292,,,,,,|2292_2292_5_950_,,
2293,,,,,,,,
2294,,,,,,,,
2295,,,,,,,,
2296,,,,,,,,
2297,,,,,,,,
2298,,,,,,,,
2299,,,,,,,,
2300,,,,,,,,
2301,,,,,,,,
2302,,,,,,,,
2303,,,,,,,,
2304,,,,,,,,
2305,,,,,,,,
2306,,,,,,,,
2307,,,,,,,,
2308,,,,,,,,
2309,,,,,,,,
2310,,,,,|2310_2310_4_952_,,,
2311,,,,,,,,
2312,,,,,,,,
2313,,,,,,,,
2314,,,,,,,,
2315,,,,,,,,
2316,,,,,,,,
2317,,,,,,,,
2318,,,,,,,,
2319,,,,,,,,
2320,,,,,,,,
2321,,,,,,,,
2322,,,,,,,,
2323,,,,,,,,
2324,,,,,|2309_2324_4_951_,,,
2325,,,,,,,,
2326,,,,,,,|2323_2326_6_953_,
2327,,,,,,,,
2328,,,,,,,,
2329,,,,,,,,
2330,,,,,,,|2327_2330_6_955_,
2331,,,,,,,,
2332,,,,,|2326_2332_4_954_,,,
2333,,,,,,,,
2334,,,,,,,,
2335,,,,,,,,
2336,,,,,,,,
2337,,,,,,,,
2338,,,,,,,|2338_2338_6_957_,
2339,,,,,,,,
2340,,,,,|2330_2340_4_956_,,,
2341,,,,,,,,
2342,,,,,,,,
2343,,,,,,,,
2344,,,,,,,,
2345,,,,,,,,
2346,,,,,,,|2346_2346_6_960_,
2347,,,,,,,,
2348,,,,,,,|2345_2348_6_959_,
2349,,,,,,,,
2350,,,,,,,|2347_2350_6_961_,
2351,,,,,,,,
2352,,,,,|2352_2352_4_962_,,,
2353,,,,,,,,
2354,,,,,,,,
2355,,,,,,,,
2356,,,,,,,,
2357,,,,,,,,
2358,,,,,,,,
2359,,,,,,,,
2360,,,,,|2344_2360_4_958_,,,
2361,,,,,,,,
2362,,,,,,,,
2363,,,,,,,,
2364,,,,,,,,
2365,,,,,,,,
2366,,,,,,,,
2367,,,,,,,,
2368,,,,,,,,
2369,,,,,,,,
2370,,,,,,,,
2371,,,,,,,,
2372,,,,,,,,
2373,,,,,,,,
2374,,,,,,,,
2375,,,,,,,,
2376,,,,,,,,
2377,,,,,,,,
2378,,,,,,,,
2379,,,,,,,,
2380,,,,,,,,
2381,,,,,,,,
2382,,,,,,,,
2383,,,,,,,,
2384,,,,,|2361_2384_4_963_,,|2384_2384_6_966_,
2385,,,,,,,,
2386,,,,,,,,
2387,,,,,,,,
2388,,,,,,,,
2389,,,,,,,,
2390,,,,,|2389_2390_4_967_,,,
2391,,,,,,,,
2392,,,,,,,,
2393,,,,,,,,
2394,,,,,,,,
2395,,,,,,,,
2396,,,,,,,,
2397,,,,,,,,
2398,,,,,,,,
2399,,|2396_2399_1_970_,,,,,,
2400,,,,,,,,
2401,,,,,,,,
2402,,,,,,,,
2403,,,,,,,|2403_2403_6_972_,
2404,,,,,|2364_2404_4_964_,,,
2405,,,,,,,,
2406,,,,,|2390_2406_4_968_,,,
2407,,,,,,,,
2408,,,,,,,,
2409,,,,,,,,
2410,,,,,,,,
2411,,,,,,,,
2412,,|2409_2412_1_973_,,,,,,
2413,,,,,,,,
2414,,,,,,,,
2415,,,,,|2380_2415_4_965_|2414_2415_4_974_,,,
2416,,,,,,,,
2417,,,,,,,,
2418,,,,,,|2391_2418_5_969_,,
2419,,,,,,,,
2420,,,,,,,,
2421,,,,,,,,
2422,,,,,,,,
2423,,,,,,,,
2424,,,,,,,,
2425,,,,,,,|2422_2425_6_975_,
2426,,,,,,,,
2427,,,,,,,,
2428,,,,,,,|2428_2428_6_977_,
2429,,,,,,,,
2430,,,,,,,,
2431,,,,,,,,
2432,,,,,|2399_2432_4_971_,,,
2433,,,,,|2427_2433_4_976_,,,
2434,,,,,,,,
2435,,,,,,,,
2436,,,,,,,,
2437,,,,,,,,
2438,,,,,,,,
2439,,,,,,,,
2440,,,,,,,,
2441,,,,,,,,
2442,,,,,,,,
2443,,,,,,,,
2444,,,,,,,,
2445,,,,,,,,
2446,,,,,|2444_2446_4_978_,,,
2447,,,,,,,,
2448,,,,,,,,
2449,,|2446_2449_1_979_,,,,,,
2450,,,,,|2449_2450_4_980_,,,
2451,,,,,,,,
2452,,,,,,,,
2453,,,,,,,,
2454,,,,,,,,
2455,,,,,,,,
2456,,,,,,,|2456_2456_6_982_,
2457,,,,,,,,
2458,,,,,,,,
2459,,,,,,,,
2460,,,,,,,,
2461,,,,,,,,
2462,,,,,,,,
2463,,,,,,,,
2464,,,,,|2461_2464_4_984_,,,
2465,,,,,,,,
2466,,,,,,,,
2467,,,,,,,,
2468,,|2463_2468_1_986_,,,,,|2462_2468_6_985_,
2469,,,,,,,,
2470,,,,,,,,
2471,,,,,|2471_2471_4_987_,,,
2472,,,,,,|2472_2472_5_988_,,
2473,,,,,,,,
2474,,,,,,,,
2475,,,,,,,,
2476,,,,,,,,
2477,,,,,,,,
2478,,,,,|2475_2478_4_990_,,,
2479,,,,,,,,
2480,,,,,,,,
2481,,,,,,,,
2482,,,,,,,,
2483,,,,,,,,
2484,,,,,,,,
2485,,,,,,|2474_2485_5_989_,,
2486,,,,,,,,
2487,,,,,,,,
2488,,,,,,,,
2489,,,,,,,,
2490,,,,,|2454_2490_4_981_,,,
2491,,,,,,,,
2492,,,,,,,,
2493,,,,,,,,
2494,,,,,,,,
2495,,,,,,|2457_2495_5_983_,,
2496,,,,,|2492_2496_4_992_,,,
2497,,,,,,,,
2498,,,,,,,,
2499,,,,,,,,
2500,,,,,|2500_2500_4_995_,,,
2501,,,,,,,,
2502,,,,,,,,
2503,,,,,,,,
2504,,|2499_2504_1_994_,,,,,|2504_2504_6_996_,
2505,,,,,,,,
2506,,,,,,,,
2507,,,,,,,,
2508,,,,,,,,
2509,,,,,,,,
2510,,,,,,,,
2511,,,,,,,,
2512,,,,,|2497_2512_4_993_,,,
2513,,,,,,,,
2514,,,,,,,,
2515,,,,,,,,
2516,,,,,,,,
2517,,,,,,,,
2518,,,,,,,,
2519,,,,,,,|2519_2519_6_999_,
2520,,,,,,,|2520_2520_6_1000_,
2521,,,,,,,|2521_2521_6_1001_,
2522,,,,,,,,
2523,,,,,,,,
2524,,,,,,,,
2525,,,,,,,,
2526,,,,,,,,
2527,,,,,|2487_2527_4_991_,,,
2528,,,,,,,,
2529,,,,,,,,
2530,,,,,,,,
2531,,,,,,,,
2532,,,,,,,,
2533,,,,,,,,
2534,,,,,,,|2534_2534_6_1002_,
2535,,,,,,,,
2536,,,,,,,,
2537,,,,,|2536_2537_4_1003_,,,
2538,,,,,,,,
2539,,,,,,,,
2540,,,,,,,,
2541,,,,,,,,
2542,,,,,,,,
2543,,,,,,,,
2544,,,,,,,,
2545,,,,,,,,
2546,,,,,,,,
2547,,,,,,,,
2548,,,,,,,,
2549,,,,,,,,
2550,,,,,,,,
2551,,,,,|2515_2551_4_997_,,,
2552,,,,,,,,
2553,,,,,,,,
2554,,,,,,,,
2555,,|2550_2555_1_1004_,,,|2518_2555_4_998_,,,
2556,,,,,,,,
2557,,,,,,,,
2558,,,,,,,,
2559,,,,,,,,
2560,,,,,,,,
2561,,,,,,,,
2562,,,,,,,,
2563,,,,,,,,
2564,,,,,,,,
2565,,,,,,,,
2566,,,,,,,,
2567,,,,,,,,
2568,,,,,,,,
2569,,,,,,,|2569_2569_6_1006_,
2570,,,,,,,,
2571,,,,,,,,
2572,,,,,,,,
2573,,,,,|2568_2573_4_1005_,,,
2574,,,,,,,,
2575,,,,,,,,
2576,,,,,|2574_2576_4_1007_,,,
2577,,,,,,,,
2578,,,,,,,,
2579,,,,,,,,
2580,,,,,,,,
2581,,,,,,,,
2582,,,,,,,|2582_2582_6_1008_,
2583,,,,,,,,
2584,,,,,,,,
2585,,,,,,,,
2586,,,,,,,,
2587,,,,,,,,
2588,,,,,,,,
2589,,,,,,,,
2590,,,,,,,,
2591,,,,,,,,
2592,,,,,,,,
2593,,,,,,,,
2594,,,,,,,,
2595,,,,,,,,
2596,,,,,,,,
2597,,,,,,,|2597_2597_6_1011_,
2598,,,,,,,,
2599,,,,,,,,
2600,,|2595_2600_1_1010_,,,,,,
2601,,,,,,,,
2602,,,,,,,,
2603,,,,,|2599_2603_4_1012_,,,
2604,,,,,,,,
2605,,,,,,,,
2606,,,,,,,,
2607,,,,,,,,
2608,,,,,,,,
2609,,,,,,,,
2610,,,,,,,,
2611,,,,,,,,
2612,,,,,,,,
2613,,,,,,|2608_2613_5_1014_,,
2614,,,,,,,,
2615,,,,,,,,
2616,,,,,,,,
2617,,,,,,,,
2618,,,,,,,,
2619,,,,,,,,
2620,,,,,,,|2614_2620_6_1015_,
2621,,,,,,,,
2622,,,,,,,,
2623,,,,,,,,
2624,,,,,,,,
2625,,,,,,,|2625_2625_6_1016_,
2626,,,,,,,,
2627,,,,,,,,
2628,,,,,,,,
2629,,,,,,,,
2630,,,,,,,,
2631,,,,,|2591_2631_4_1009_,,,
2632,,,,,,,,
2633,,,,,,,,
2634,,,,,,,,
2635,,|2630_2635_1_1017_,,,,,,
2636,,,,,|2604_2636_4_1013_,,,
2637,,,,,,,,
2638,,|2633_2638_1_1018_,,,,,,
2639,,,,,,,,
2640,,,,,,,,
2641,,,,,,,,
2642,,|2637_2642_1_1019_,,,,,,
2643,,,,,,,,
2644,,,,,,,,
2645,,,,,,,,
2646,,,,,,,,
2647,,,,,,,,
2648,,,,,,,,
2649,,,,,,,|2649_2649_6_1022_,
2650,,,,,,,,
2651,,,,,,,,
2652,,,,,,,,
2653,,,,,,,,
2654,,,,,,,|2648_2654_6_1021_,
2655,,,,,,,,
2656,,,,,,,,
2657,,,,,,,,
2658,,,,,,,,
2659,,,,,,,,
2660,,,,,,,,
2661,,,,,|2658_2661_4_1023_,,,
2662,,,,,,,,
2663,,,,,,,,
2664,,,,,,,,
2665,,,,,,,,
2666,,,,,,,,
2667,,,,,,,,
2668,,,,,,,,
2669,,,,,,,,
2670,,,,,,,,
2671,,,,,,,,
2672,,,,,,,,
2673,,,,,,,,
2674,,,,,,,,
2675,,,,,,,,
2676,,,,,,,,
2677,,,,,,,,
2678,,,,,,,,
2679,,,,,,,,
2680,,,,,,,,
2681,,,,,,,,
2682,,,,,,,,
2683,,,,,,|2646_2683_5_1020_,,
2684,,,,,,,|2678_2684_6_1024_,
2685,,,,,,,,
2686,,,,,,,,
2687,,,,,,,,
2688,,,,,,,|2682_2688_6_1027_,
2689,,,,,,|2680_2689_5_1026_,,
2690,,,,,,,,
2691,,,,,,,,
2692,,,,,,,,
2693,,,,,,,,
2694,,,,,|2679_2694_4_1025_,,,
2695,,,,,,,,
2696,,,,,,,,
2697,,,,,,,|2697_2697_6_1030_,
2698,,,,,,,,
2699,,,,,,,,
2700,,,,,,,,
2701,,,,,,,,
2702,,,,,,,,
2703,,,,,,,,
2704,,,,,,,,
2705,,,,,,,,
2706,,,,,,,,
2707,,,,,,,,
2708,,,,,,,,
2709,,,,,,,,
2710,,,,,,,,
2711,,,,,,,,
2712,,,,,,,,
2713,,,,,,,,
2714,,,,,,,,
2715,,,,,,,,
2716,,,,,,,,
2717,,,,,,,,
2718,,,,,,,,
2719,,,,,,,,
2720,,,,,,,,
2721,,,,,,,,
2722,,,,,,,,
2723,,,,,|2699_2723_4_1031_,,,
2724,,,,,,,,
2725,,,,,,,,
2726,,,,,,,,
2727,,,,,,,,
2728,,,,,,,,
2729,,,,,|2690_2729_4_1028_,,,
2730,,,,,,,,
2731,,,,,|2692_2731_4_1029_,,,
2732,,,,,,,,
2733,,,,,,,,
2734,,,,,,,,
2735,,,,,,,,
2736,,,,,,,,
2737,,,,,,,,
2738,,,,,|2725_2738_4_1032_,,,
2739,,,,,,,|2739_2739_6_1034_,
2740,,,,,,,|2737_2740_6_1033_,
2741,,,,,,,,
2742,,,,,,,,
2743,,,,,,,,
2744,,,,,,,,
2745,,,,,,,,
2746,,,,,,,,
2747,,,,,,,,
2748,,,,,,,,
2749,,,,,,,,
2750,,,,,,,,
2751,,,,,,,,
2752,,,,,,,,
2753,,,,,,,,
2754,,,,,,,,
2755,,,,,|2751_2755_4_1035_,,,
2756,,,,,,,,
2757,,,,,,,,
2758,,,,,,,,
2759,,,,,,,|2759_2759_6_1036_,
2760,,,,,,,,
2761,,,,,,,,
2762,,,,,,,,
2763,,,,,,,,
2764,,,,,,,,
2765,,,,,,,,
2766,,,,,,,|2766_2766_6_1039_,
2767,,,,,,,,
2768,,,,,,,,
2769,,,,,,,,
2770,,,,,,,,
2771,,,,,,,,
2772,,,,,,,,
2773,,,,,,,,
2774,,,,,,,,
2775,,,,,,,,
2776,,,,,,|2776_2776_5_1041_,,
2777,,,,,,,,
2778,,,,,,,,
2779,,,,,,,,
2780,,,,,,,,
2781,,|2778_2781_1_1042_,,,|2780_2781_4_1043_,,,
2782,,,,,,,,
2783,,,,,|2782_2783_4_1044_,,,
2784,,,,,,,,
2785,,,,,,,,
2786,,,,,,,,
2787,,,,,|2787_2787_4_1046_,,,
2788,,,,,,,,
2789,,,,,,|2760_2789_5_1037_,|2786_2789_6_1045_,
2790,,,,,,,,
2791,,,,,,,,
2792,,|2789_2792_1_1047_,,,,,,
2793,,,,,,,,
2794,,,,,,,,
2795,,,,,,,,
2796,,,,,,,,
2797,,,,,,,,
2798,,,,,,,,
2799,,,,,,,,
2800,,,,,,,,
2801,,,,,,,,
2802,,,,,,,,
2803,,,,,,,,
2804,,|2801_2804_1_1048_,,,|2764_2804_4_1038_,,,
2805,,,,,,,,
2806,,,,,|2774_2806_4_1040_,,,
2807,,,,,,,,
2808,,,,,,,,
2809,,,,,,,,
2810,,,,,,,,
2811,,,,,,,,
2812,,,,,,,,
2813,,,,,,,,
2814,,,,,,,,
2815,,,,,,,,
2816,,,,,,,,
2817,,,,,,,,
2818,,,,,,,,
2819,,,,,,,,
2820,,,,,,,,
2821,,,,,,,,
2822,,,,,,,,
2823,,,,,,,,
2824,,,,,,,,
2825,,,,,,,,
2826,,,,,,,,
2827,,,,,,,,
2828,,,,,,,,
2829,,,,,,,,
2830,,,,,,,,
2831,,,,,,,,
2832,,,,,,,,
2833,,,,,,,,
2834,,,,,,,,
2835,,,,,,,,
2836,,,,,,,,
2837,,|2834_2837_1_1050_,,,,,,
2838,,,,,,,,
2839,,,,,,,,
2840,,,,,,,,
2841,,,,,,,,
2842,,,,,,,,
2843,,,,,,,,
2844,,,,,,,,
2845,,,,,,,,
2846,,,,,|2839_2846_4_1051_,,,
2847,,,,,,,,
2848,,,,,,,,
2849,,,,,,,,
2850,,,,,,,,
2851,,,,,,,,
2852,,,,,,,,
2853,,,,,,,,
2854,,,,,,,,
2855,,,,,,,,
2856,,,,,,,,
2857,,,,,,,|2854_2857_6_1054_,
2858,,,,,,,,
2859,,,,,,,,
2860,,,,,|2828_2860_4_1049_,,,
2861,,,,,,,,
2862,,,,,,,,
2863,,,,,,,,
2864,,,,,,,,
2865,,,,,,,,
2866,,,,,,,,
2867,,,,,,,,
2868,,,,,,,,
2869,,,,,,,,
2870,,,,,,,|2867_2870_6_1059_,
2871,,,,,,,,
2872,,,,,,,,
2873,,,,,|2856_2873_4_1055_,,,
2874,,,,,,,,
2875,,,,,,,,
2876,,,,,,,,
2877,,,,,,,,
2878,,,,,,,,
2879,,,,,,,,
2880,,,,,,,,
2881,,|2878_2881_1_1061_,,,,,,
2882,,,,,,,,
2883,,,,,,,,
2884,,,,,,,,
2885,,,,,,,,
2886,,,,,|2847_2886_4_1052_,,,
2887,,|2884_2887_1_1063_,,,,,,
2888,,,,,,,,
2889,,,,,,,,
2890,,,,,,,,
2891,,,,,|2851_2891_4_1053_,,,
2892,,,,,,,,
2893,,,,,,,,
2894,,,,,,,,
2895,,,,,,,,
2896,,,,,,,,
2897,,,,,,,,
2898,,,,,|2862_2898_4_1056_,,,
2899,,,,,,,,
2900,,,,,,,,
2901,,,,,,,,
2902,,,,,,,,
2903,,,,,|2865_2903_4_1058_,,,
2904,,,,,|2864_2904_4_1057_,,|2904_2904_6_1067_,
2905,,,,,,,,
2906,,,,,,,,
2907,,,,,,,,
2908,,,,,,,,
2909,,,,,,,,
2910,,,,,,,,
2911,,|2908_2911_1_1068_,,,|2871_2911_4_1060_,,,
2912,,,,,,,,
2913,,,,,,,,
2914,,,,,,,,
2915,,,,,,,,
