tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,sh10,in22,
1479,,,,,,,,,,|1478_1479_9_699_,,
1480,,,,,,,,,,,,
1481,,,,,,,,,,,,
1482,,,,,,,,,,,,
1483,,,,,,,,,,,,
1484,,,,,,,,,,,,
1485,,,,,,,,,,|1484_1485_9_700_,,
1486,,,,,,,,,,,,
1487,,,,,,,,,,,,
1488,,,,,,,,,,|1487_1488_9_701_,,
1489,,,,,,,,,,,,
1490,,,,,,,|1488_1490_6_702_,,,,,
1491,,,,,,,|1489_1491_6_703_,,,,,
1492,,,,,,,,,,|1491_1492_9_704_,,
1493,,,,,,,,,,,,
1494,,,,,,,,,,,,
1495,,,,,,,,,,,|1493_1495_10_705_,
1496,,,,,,,,,,,,
1497,,,,,,,,,,|1496_1497_9_706_,,
1498,,,,,,,,,,,,
1499,,,,,,,,,,,,
1500,,,,,,,,,,,|1498_1500_10_707_,
1501,,,,,,,,,,,,
1502,,,,,,,|1500_1502_6_708_,,,,,
1503,,,,,,,,,,,,
1504,,,,,,,|1502_1504_6_709_,,,,,
1505,,,,,|1504_1505_4_710_,,,,,,,
1506,,,,,,,,,,,,
1507,,,,,,,,,,,,
1508,,,,,,,,,,,,
1509,,,,,,,,,,,,
1510,,,,,,,,,,,,
1511,,,,,,,,,,,,
1512,,,,,,,,,,,,
1513,,,,,,,,,,,,
1514,,,,,|1513_1514_4_711_,,,,,,,
1515,,,,,,,,,,,,
1516,,,,,,,,,,,,
1517,,,,,,,,,,,,
1518,,,,,,,,,,,,
1519,,,,,,,,,,,,
1520,,,,,,,,,,,,
1521,,,,,,,,,,,,
1522,,,,,|1521_1522_4_712_,,,,,,,
1523,,,,,,,,,,,,
1524,,,,,,,,,,,,
1525,,,,,,,,,,,,
1526,,,,,,,,,,,,
1527,,,,,,,,,,,,
1528,,,,,,,,,,,,
1529,,,,,,,,,,,,
1530,,,,,,,,,,,,
1531,,,,,|1530_1531_4_715_,,|1528_1531_6_713_|1529_1531_6_714_,,,,,
1532,,,,,,,,,,,,
1533,,,,,,,,,,,,
1534,,,,,,,,,,,,
1535,,,,,,,,,,,,
1536,,,,,,,,,,,,
1537,,,,,|1536_1537_4_716_,,,,,,,
1538,,,,,,,,,,,,
1539,,,,,,,,,,,,
1540,,,,,,,,,,,,
1541,,,,,,,,,,|1540_1541_9_717_,,
1542,,,,,,,,,,,,
1543,,,,,,,,,,,,
1544,,,,,,,,,,,,
1545,,,,,,,|1542_1545_6_718_,,,,,
1546,,,,,,,|1544_1546_6_719_,,,|1545_1546_9_720_,,
1547,,,,,,,,,,,,
1548,,,,,,,,,,|1547_1548_9_721_,,
1549,,,,,,,,,,,,
1550,,,,,,,,,,,,
1551,,,,,|1550_1551_4_723_,,,,,,|1549_1551_10_722_,
1552,,,,,,,,,,,,
1553,,,,,,,,,,,,
1554,,,,,|1553_1554_4_724_,,,,,,,
1555,,,,,,,,,,,,
1556,,,,,,,,,,,,
1557,,,,,,,,,,,,
1558,,,,,,,,,,,,
1559,,,,,,,,,,,,
1560,,,,,,,,,,|1559_1560_9_725_,,
1561,,,,,,,,,,,,
1562,,,,,,,,,,,,
1563,,,,,,,,,,,,
1564,,,,,,,,,,,,
1565,,,,,,,,,,,,
1566,,,,,,,,,,,,
1567,,,,,|1566_1567_4_727_,,,,,,,
1568,,,,,,,|1565_1568_6_726_,,,,,
1569,,,,,|1568_1569_4_728_,,,,,,,
1570,,,,,,,,,,,,
1571,,,,,,,,,,,,
1572,,,,,,,,,,,,
1573,,,,,,,|1571_1573_6_729_,,,,,
1574,,,,,,,,,,,,
1575,,,,,,,|1573_1575_6_730_,,,,,
1576,,,,,,,,,,,,
1577,,,,,,,,,,,,
1578,,,,,,,|1576_1578_6_731_,,,,,
1579,,,,,|1578_1579_4_732_,,,,,,,
1580,,,,,,,,,,,,
1581,,,,,,,,,,,,
1582,,,,,,,,,,,,
1583,,,,,,,,,,|1582_1583_9_733_,,
1584,,,,,,,,,,,,
1585,,,,,,,,,,,,
1586,,,,,,,,,,,,
1587,,,,,,,,,,,,
1588,,,,,,,|1588_1588_6_735_,,,,,
1589,,,,,,,|1587_1589_6_734_,,,,,
1590,,,,,,,,,,,,
1591,,,,,,,,,,,,
1592,,,,,,,,,,,,
1593,,,,,,,,,,,,
1594,,,,,,,|1589_1594_6_736_,,,|1593_1594_9_737_,,
1595,,,,,,,,,,|1594_1595_9_738_,,
1596,,,,,,,,,,,,
1597,,,,,,,,,,,,
1598,,,,,|1597_1598_4_739_,,,,,,,
1599,,,,,,,,,,|1598_1599_9_740_,,
1600,,,,,,,,,,,,
1601,,,,,|1600_1601_4_741_,,,,,,,
1602,,,,,,,,,,,,
1603,,,,,|1602_1603_4_742_,,,,,,,
1604,,,,,,,,,,,,
1605,,,,,|1604_1605_4_743_,,,,,,,
1606,,,,,,,,,,,,
1607,,,,,,,,,,,,
1608,,,,,,,,,,,,
1609,,,,,|1608_1609_4_744_,,,,,,,
1610,,,,,,,,,,,,
1611,,,,,,,,,,|1610_1611_9_745_,,
1612,,,,,,,,,,|1611_1612_9_746_,,
1613,,,,,,,,,,,,
1614,,,,,,,,,,,,
1615,,,,,,,,,,,|1613_1615_10_747_,
1616,,,,,,,,,,,,
1617,,,,,,,|1614_1617_6_748_,,,,,
1618,,,,,,,,,,,,
1619,,,,,,,,,,,,
1620,,,,,,,|1617_1620_6_749_,,,,,
1621,,,,,,,,,,,,
1622,,,,,,,,,,,,
1623,,,,,,,,,,,,
1624,,,,,,,,,,,,
1625,,,,,,,|1622_1625_6_750_,,,,,
1626,,,,,,,,,,,,
1627,,,,,,,,,,,,
1628,,,,,,,,,,,,
1629,,,,,,,,,,,,
1630,,,,,,,,,,,,
1631,,,,,|1630_1631_4_751_,,,,,,,
1632,,,,,,,,,,,,
1633,,,,,,,,,,,,
1634,,,,,,,,,,,,
1635,,,,,,,,,,,,
1636,,,,,,,,,,,,
1637,,,,,,,,,,,,
1638,,,,,,,,,,,|1636_1638_10_752_,
1639,,,,,,,,,,,,
1640,,,,,|1639_1640_4_753_,,,,,,,
1641,,,,,|1640_1641_4_754_,,,,,,,
1642,,,,,,,,,,|1641_1642_9_755_,,
1643,,,,,,,,,,,,
1644,,,,,,,,,,,,
1645,,,,,,,,,,,,
1646,,,,,,,,,,,,
1647,,,,,,,,,,|1646_1647_9_756_,,
1648,,,,,,,,,,|1647_1648_9_757_,,
1649,,,,,,,,,,,,
1650,,,,,,,,,,,,
1651,,,,,,,,,,,,
1652,,,,,,,|1649_1652_6_758_,,,,,
1653,,,,,,,,,,|1652_1653_9_759_,,
1654,,,,,,,,,,,,
1655,,,,,|1654_1655_4_760_,,,,,,,
1656,,,,,|1655_1656_4_761_,,,,,,,
1657,,,,,,,,,,,,
1658,,,,,,,,,,,,
1659,,,,,|1658_1659_4_763_,,,,,,|1657_1659_10_762_,
1660,,,,,,,,,,,,
1661,,,,,,,,,,,,
1662,,,,,,,|1660_1662_6_764_,,,,,
1663,,,,,,,,,,,,
1664,,,,,,,,,,,,
1665,,,,,,,,,,,,
1666,,,,,,,|1663_1666_6_765_,,,,,
1667,,,,,,,,,,,|1665_1667_10_766_,
1668,,,,,,,,,,,,
1669,,,,,|1668_1669_4_768_,,,,,,|1667_1669_10_767_,
1670,,,,,,,,,,,,
1671,,,,,,,,,,,,
1672,,,,,|1671_1672_4_769_,,,,,,,
1673,,,,,,,,,,,,
1674,,,,,,,,,,|1673_1674_9_770_,,
1675,,,,,|1674_1675_4_771_,,,,,,,
1676,,,,,,,,,,,,
1677,,,,,,,,,,,,
1678,,,,,,,,,,,,
1679,,,,,,,,,,,,
1680,,,,,,,|1677_1680_6_772_,,,,,
1681,,,,,,,,,,,,
1682,,,,,,,,,,|1681_1682_9_773_,,
1683,,,,,,,,,,,,
1684,,,,,,,,,,,,
1685,,,,,,,|1682_1685_6_774_,,,,,
1686,,,,,,,,,,,,
1687,,,,,,,,,,,,
1688,,,,,,,,,,,,
1689,,,,,,,|1687_1689_6_775_,,,,,
1690,,,,,,,,,,,|1688_1690_10_776_,
1691,,,,,,,,,,,,
1692,,,,,,,,,,,,
1693,,,,,,,,,,,,
1694,,,,,,,,,,,,
1695,,,,,,,,,,,,
1696,,,,,,,,,,,,
1697,,,,,,,,,,,|1695_1697_10_777_,
1698,,,,,,,,,,,,
1699,,,,,,,,,,,,
1700,,,,,,,,,,,,
1701,,,,,,,,,,,,
1702,,,,,,,,,,,|1700_1702_10_778_,
1703,,,,,|1702_1703_4_779_,,,,,,,
1704,,,,,,,,,,|1703_1704_9_780_,,
1705,,,,,,,,,,|1704_1705_9_781_,,
1706,,,,,,,,,,,,
1707,,,,,,,,,,,,
1708,,,,,,,,,,,,
1709,,,,,,,,,,|1708_1709_9_782_,,
1710,,,,,,,,,,,,
1711,,,,,,,,,,,,
1712,,,,,,,,,,|1711_1712_9_783_,,
1713,,,,,,,,,,,,
1714,,,,,,,,,,,,
1715,,,,,,,,,,,,
1716,,,,,,,,,,,,
1717,,,,,,,,,,,,
1718,,,,,,,,,,,|1716_1718_10_784_,
1719,,,,,,,,,,,,
1720,,,,,,,,,,,,
1721,,,,,,,,,,,,
1722,,,,,,,,,,,|1720_1722_10_785_,
1723,,,,,,,,,,,,
1724,,,,,,,,,,,,
1725,,,,,,,,,,,,
1726,,,,,,,,,,,,
1727,,,,,,,,,,,,
1728,,,,,,,,,,,,
1729,,,,,,,,,,,,
1730,,,,,,,,,,,,
1731,,,,,,,,,,,,
1732,,,,,|1731_1732_4_787_,,,,,,,
1733,,,,,,,|1730_1733_6_786_,,,,,
1734,,,,,,,,,,,,
1735,,,,,,,,,,|1734_1735_9_788_,,
1736,,,,,,,,,,,,
1737,,,,,,,,,,,,
1738,,,,,,,,,,|1737_1738_9_789_,,
1739,,,,,,,,,,|1738_1739_9_790_,,
1740,,,,,,,,,,,,
1741,,,,,,,|1739_1741_6_791_,,,,,
1742,,,,,,,,,,,,
1743,,,,,,,,,,|1742_1743_9_792_,,
1744,,,,,,,,,,,,
1745,,,,,,,,,,,,
1746,,,,,,,,,,,,
1747,,,,,,,,,,,,
1748,,,,,,,,,,,,
1749,,,,,|1748_1749_4_793_,,,,,,,
1750,,,,,,,,,,,,
1751,,,,,,,,,,,,
1752,,,,,,,,,,,,
1753,,,,,,,,,,,,
1754,,,,,,,,,,,,
1755,,,,,,,|1753_1755_6_794_,,,,,
1756,,,,,|1755_1756_4_796_,,,,,,,
1757,,,,,,,|1754_1757_6_795_,,,,,
1758,,,,,,,,,,,,
1759,,,,,,,,,,,,
1760,,,,,,,,,,,,
1761,,,,,|1760_1761_4_797_,,,,,,,
1762,,,,,,,,,,,,
1763,,,,,,,,,,,,
1764,,,,,,,,,,,,
1765,,,,,,,,,,,,
1766,,,,,,,|1763_1766_6_798_,,,,,
1767,,,,,,,,,,,,
1768,,,,,,,,,,,,
1769,,,,,,,,,,,,
1770,,,,,|1769_1770_4_799_,,,,,,,
1771,,,,,,,,,,,,
1772,,,,,|1771_1772_4_800_,,,,,,,
1773,,,,,,,,,,,,
1774,,,,,,,,,,,,
1775,,,,,,,,,,,,
1776,,,,,,,,,,,,
1777,,,,,,,,,,,,
1778,,,,,,,,,,|1777_1778_9_801_,,
1779,,,,,,,,,,,,
1780,,,,,,,,,,|1779_1780_9_802_,,
1781,,,,,,,,,,|1780_1781_9_803_,,
1782,,,,,,,,,,,,
1783,,,,,,,,,,,,
1784,,,,,,,,,,|1783_1784_9_804_,,
1785,,,,,,,,,,,,
1786,,,,,,,,,,,,
1787,,,,,,,,,,,,
1788,,,,,,,,,,,,
1789,,,,,,,,,,,|1787_1789_10_805_,
1790,,,,,,,,,,,,
1791,,,,,,,,,,,,
1792,,,,,,,,,,,,
1793,,,,,,,,,,,,
1794,,,,,,,,,,,,
1795,,,,,,,,,,,,
1796,,,,,,,,,,,,
1797,,,,,|1796_1797_4_807_,,,,,,,
1798,,,,,,,|1795_1798_6_806_,,,,,
1799,,,,,,,,,,,,
1800,,,,,|1799_1800_4_808_,,,,,,,
1801,,,,,,,,,,,,
1802,,,,,,,|1800_1802_6_809_,,,,,
1803,,,,,,,,,,,,
1804,,,,,,,,,,,,
1805,,,,,,,,,,,,
1806,,,,,,,,,,,,
1807,,,,,,,,,,,,
1808,,,,,,,,,,,,
1809,,,,,,,,,,,,
1810,,,,,,,,,,,,
1811,,,,,,,|1809_1811_6_810_,,,,,
1812,,,,,,,,,,,,
1813,,,,,,,,,,,,
1814,,,,,,,,,,,,
1815,,,,,,,,,,|1814_1815_9_811_,,
1816,,,,,,,,,,,,
1817,,,,,,,,,,,,
1818,,,,,,,,,,,,
1819,,,,,,,,,,,,
1820,,,,,,,,,,,|1818_1820_10_812_,
1821,,,,,,,|1819_1821_6_813_,,,,,
1822,,,,,,,,,,|1821_1822_9_814_,,
1823,,,,,,,,,,,,
1824,,,,,,,,,,,,
1825,,,,,,,,,,,,
1826,,,,,,,,,,,,
1827,,,,,,,,,,,,
1828,,,,,,,|1826_1828_6_815_,,,,,
1829,,,,,|1828_1829_4_816_,,,,,,,
1830,,,,,,,,,,,,
1831,,,,,,,,,,,,
1832,,,,,,,,,,,,
1833,,,,,,,,,,,,
1834,,,,,,,,,,,,
1835,,,,,|1834_1835_4_817_,,,,,,,
1836,,,,,,,,,,,,
1837,,,,,|1836_1837_4_819_,,,,,,,
1838,,,,,,,|1835_1838_6_818_,,,|1837_1838_9_820_,,
1839,,,,,,,,,,,,
1840,,,,,,,,,,,,
1841,,,,,,,,,,,,
1842,,,,,,,,,,,,
1843,,,,,,,,,,,,
1844,,,,,,,,,,,,
1845,,,,,,,,,,,,
1846,,,,,,,|1844_1846_6_822_,,,,,
1847,,,,,,,,,,|1846_1847_9_823_,|1843_1847_10_821_,
1848,,,,,,,,,,,,
1849,,,,,|1848_1849_4_824_,,,,,,,
1850,,,,,,,,,,,,
1851,,,,,,,,,,,,
1852,,,,,,,,,,,,
1853,,,,,,,,,,,,
1854,,,,,,,,,,|1853_1854_9_826_,,
1855,,,,,,,,,,,|1851_1855_10_825_,
1856,,,,,,,,,,,,
1857,,,,,,,,,,,,
1858,,,,,,,,,,,,
1859,,,,,,,,,,,,
1860,,,,,,,,,,,,
1861,,,,,,,,,,,,
1862,,,,,,,,,,|1861_1862_9_827_,,
1863,,,,,,,,,,,,
1864,,,,,,,,,,,,
1865,,,,,,,,,,|1864_1865_9_828_,,
1866,,,,,,,,,,,,
1867,,,,,,,,,,,,
1868,,,,,|1867_1868_4_829_,,,,,,,
1869,,,,,,,,,,,,
1870,,,,,,,,,,,,
1871,,,,,,,,,,,,
1872,,,,,,,,,,|1871_1872_9_831_,,
1873,,,,,,,,,,,,
1874,,,,,|1873_1874_4_833_,,|1872_1874_6_832_,,,,|1870_1874_10_830_,
1875,,,,,,,,,,,,
1876,,,,,,,,,,,,
1877,,,,,|1876_1877_4_834_,,,,,,,
1878,,,,,,,,,,,,
1879,,,,,,,,,,,,
1880,,,,,,,,,,,,
1881,,,,,,,|1879_1881_6_835_,,,|1880_1881_9_836_,,
1882,,,,,|1881_1882_4_837_,,,,,,,
1883,,,,,,,,,,|1882_1883_9_838_,,
1884,,,,,,,,,,,,
1885,,,,,,,,,,,,
1886,,,,,,,,,,,,
1887,,,,,,,,,,,,
1888,,,,,|1887_1888_4_839_,,,,,,,
1889,,,,,,,,,,,,
1890,,,,,,,,,,,,
1891,,,,,|1890_1891_4_840_,,,,,,,
1892,,,,,|1891_1892_4_841_,,,,,,,
1893,,,,,|1892_1893_4_842_,,,,,,,
1894,,,,,|1893_1894_4_843_,,,,,,,
1895,,,,,,,,,,,,
1896,,,,,,,,,,,,
1897,,,,,,,,,,,,
1898,,,,,|1897_1898_4_845_,,|1895_1898_6_844_,,,,,
1899,,,,,,,,,,,,
1900,,,,,,,,,,,,
1901,,,,,,,,,,,,
1902,,,,,,,,,,,,
1903,,,,,,,|1901_1903_6_846_,,,,,
1904,,,,,,,,,,,,
1905,,,,,|1904_1905_4_847_,,,,,,,
1906,,,,,,,,,,|1905_1906_9_848_,,
1907,,,,,,,,,,,,
1908,,,,,|1907_1908_4_849_,,,,,,,
1909,,,,,,,,,,,,
1910,,,,,,,,,,,,
1911,,,,,,,,,,,,
1912,,,,,,,,,,,,
1913,,,,,,,,,,,,
1914,,,,,,,,,,,,
1915,,,,,,,,,,,,
1916,,,,,|1915_1916_4_850_,,,,,,,
1917,,,,,,,,,,,,
1918,,,,,,,,,,,,
1919,,,,,,,|1917_1919_6_851_,,,,,
1920,,,,,,,,,,,,
1921,,,,,,,,,,|1920_1921_9_852_,,
1922,,,,,,,,,,,,
1923,,,,,,,,,,,,
1924,,,,,,,,,,,,
1925,,,,,,,|1922_1925_6_853_,,,,,
1926,,,,,,,,,,,,
1927,,,,,,,,,,|1926_1927_9_854_,,
1928,,,,,,,,,,,,
1929,,,,,,,,,,,,
1930,,,,,,,,,,,,
1931,,,,,,,,,,,,
1932,,,,,,,,,,,,
1933,,,,,,,,,,,,
1934,,,,,,,|1932_1934_6_855_,,,,,
1935,,,,,,,,,,,,
1936,,,,,,,|1934_1936_6_856_,,,,,
1937,,,,,,,,,,,,
1938,,,,,,,,,,,,
1939,,,,,,,,,,,|1935_1939_10_857_,
1940,,,,,,,|1938_1940_6_858_,,,,,
1941,,,,,|1940_1941_4_859_,,,,,,,
1942,,,,,,,,,,,,
1943,,,,,,,,,,,,
1944,,,,,,,,,,,,
1945,,,,,,,,,,,,
1946,,,,,,,,,,,,
1947,,,,,|1946_1947_4_861_,,|1944_1947_6_860_,,,,,
1948,,,,,,,,,,,,
1949,,,,,,,,,,,,
1950,,,,,,,,,,,,
1951,,,,,,,,,,,,
1952,,,,,,,,,,,,
1953,,,,,,,,,,,,
1954,,,,,,,,,,,,
1955,,,,,,,,,,,,
1956,,,,,,,,,,,,
1957,,,,,,,,,,|1956_1957_9_862_,,
1958,,,,,,,,,,,,
1959,,,,,|1958_1959_4_863_,,,,,,,
1960,,,,,,,,,,,,
1961,,,,,,,|1959_1961_6_864_,,,|1960_1961_9_865_,,
1962,,,,,,,,,,,,
1963,,,,,,,,,,,,
1964,,,,,,,,,,,,
1965,,,,,,,,,,,|1961_1965_10_866_,
1966,,,,,,,,,,,,
1967,,,,,,,,,,,,
1968,,,,,,,,,,,,
1969,,,,,,,|1966_1969_6_867_,,,,,
1970,,,,,,,,,,,,
1971,,,,,,,,,,,,
1972,,,,,,,,,,,,
1973,,,,,,,,,,,,
1974,,,,,|1973_1974_4_868_,,,,,,,
1975,,,,,,,,,,,,
1976,,,,,,,,,,,,
1977,,,,,,,,,,,,
1978,,,,,,,,,,,,
1979,,,,,|1978_1979_4_869_,,,,,,,
1980,,,,,,,,,,,,
1981,,,,,,,,,,,,
1982,,,,,,,,,,|1981_1982_9_871_,,
1983,,,,,|1982_1983_4_872_,,,,,,|1979_1983_10_870_,
1984,,,,,,,,,,|1983_1984_9_873_,,
1985,,,,,|1984_1985_4_874_,,,,,,,
1986,,,,,|1985_1986_4_875_,,,,,,,
1987,,,,,,,,,,,,
1988,,,,,,,,,,|1987_1988_9_876_,,
1989,,,,,,,,,,,,
1990,,,,,|1989_1990_4_877_,,,,,,,
1991,,,,,,,,,,,,
1992,,,,,,,,,,|1991_1992_9_878_,,
1993,,,,,,,,,,,,
1994,,,,,,,,,,,,
1995,,,,,,,,,,,,
1996,,,,,,,,,,,,
1997,,,,,|1996_1997_4_879_,,,,,,,
1998,,,,,,,,,,,,
1999,,,,,,,,,,,,
2000,,,,,,,,,,,,
2001,,,,,,,|1998_2001_6_880_,,,,,
2002,,,,,,,,,,,,
2003,,,,,,,|2000_2003_6_881_,,,,,
2004,,,,,,,,,,,,
2005,,,,,|2004_2005_4_883_,,,,,,|2001_2005_10_882_,
2006,,,,,,,,,,,,
2007,,,,,,,,,,,,
2008,,,,,,,|2005_2008_6_884_,,,,,
2009,,,,,,,,,,,,
2010,,,,,,,,,,,,
2011,,,,,,,,,,,,
2012,,,,,,,,,,|2011_2012_9_885_,,
2013,,,,,,,,,,,,
2014,,,,,,,,,,,,
2015,,,,,,,,,,,,
2016,,,,,,,,,,,|2012_2016_10_886_,
2017,,,,,,,,,,,,
2018,,,,,,,,,,,,
2019,,,,,|2018_2019_4_887_,,,,,,,
2020,,,,,|2019_2020_4_888_,,,,,,,
2021,,,,,,,,,,|2020_2021_9_889_,,
2022,,,,,,,,,,,,
2023,,,,,,,,,,,,
2024,,,,,,,,,,,,
2025,,,,,,,,,,,,
2026,,,,,,,,,,|2025_2026_9_891_,,
2027,,,,,,,,,,,|2023_2027_10_890_,
2028,,,,,,,,,,,,
2029,,,,,,,,,,,,
2030,,,,,|2029_2030_4_892_,,,,,,,
2031,,,,,,,,,,,,
2032,,,,,,,,,,|2031_2032_9_893_,,
2033,,,,,,,,,,,,
2034,,,,,,,,,,,,
2035,,,,,,,,,,,,
2036,,,,,|2035_2036_4_894_,,,,,,,
2037,,,,,,,,,,,,
2038,,,,,,,,,,,,
2039,,,,,,,,,,,,
2040,,,,,,,,,,,,
2041,,,,,,,,,,|2040_2041_9_895_,,
2042,,,,,,,,,,,,
2043,,,,,,,,,,,,
2044,,,,,,,,,,,,
2045,,,,,|2044_2045_4_896_,,,,,,,
2046,,,,,,,,,,,,
2047,,,,,,,,,,,,
2048,,,,,|2047_2048_4_897_,,,,,,,
2049,,,,,,,,,,,,
2050,,,,,,,,,,,,
2051,,,,,,,,,,,,
2052,,,,,,,,,,,,
2053,,,,,,,,,,,,
2054,,,,,,,,,,,,
2055,,,,,,,,,,,,
2056,,,,,,,,,,,,
2057,,,,,,,,,,,,
2058,,,,,,,,,,,,
2059,,,,,|2058_2059_4_898_,,,,,,,
2060,,,,,,,,,,,,
2061,,,,,,,,,,,|2059_2061_10_899_,
2062,,,,,,,,,,,|2060_2062_10_900_,
2063,,,,,|2062_2063_4_901_,,,,,,,
2064,,,,,,,,,,,,
2065,,,,,,,,,,,,
2066,,,,,,,,,,|2065_2066_9_902_,,
2067,,,,,,,,,,,,
2068,,,,,,,,,,|2067_2068_9_903_,,
2069,,,,,,,,,,,,
2070,,,,,,,,,,,,
2071,,,,,,,,,,|2070_2071_9_904_,,
2072,,,,,,,,,,,,
2073,,,,,,,,,,,,
2074,,,,,,,,,,,,
2075,,,,,,,,,,,,
2076,,,,,|2075_2076_4_905_,,,,,,,
2077,,,,,|2076_2077_4_906_,,,,,,,
2078,,,,,|2077_2078_4_907_,,,,,,,
2079,,,,,,,,,,,,
2080,,,,,,,,,,,,
2081,,,,,,,,,,,,
2082,,,,,,,|2079_2082_6_908_,,,,,
2083,,,,,,,,,,,,
2084,,,,,,,,,,,,
2085,,,,,,,,,,,,
2086,,,,,|2085_2086_4_910_,,,,,,|2084_2086_10_909_,
2087,,,,,,,,,,,,
2088,,,,,,,,,,,,
2089,,,,,,,,,,,,
2090,,,,,,,,,,,,
2091,,,,,,,,,,,,
2092,,,,,,,,,,,,
2093,,,,,,,,,,,,
2094,,,,,,,,,,,,
2095,,,,,,,,,,,,
2096,,,,,,,,,,,|2094_2096_10_911_,
2097,,,,,,,,,,,,
2098,,,,,,,|2095_2098_6_912_,,,,,
2099,,,,,,,,,,,,
2100,,,,,,,,,,,,
2101,,,,,,,,,,,,
2102,,,,,,,,,,,,
2103,,,,,,,,,,,|2101_2103_10_913_,
2104,,,,,|2103_2104_4_915_,,,,,,|2102_2104_10_914_,
2105,,,,,,,,,,,,
2106,,,,,,,,,,,|2104_2106_10_916_,
2107,,,,,|2106_2107_4_917_,,,,,,,
2108,,,,,,,,,,,,
2109,,,,,,,,,,,,
2110,,,,,,,,,,,,
2111,,,,,,,,,,,,
2112,,,,,,,,,,,,
2113,,,,,,,,,,,,
2114,,,,,,,,,,,,
2115,,,,,,,,,,,,
2116,,,,,|2115_2116_4_918_,,,,,,,
2117,,,,,|2116_2117_4_919_,,,,,,,
2118,,,,,,,,,,,,
2119,,,,,,,,,,,,
2120,,,,,,,|2118_2120_6_920_,,,|2119_2120_9_921_,,
2121,,,,,|2120_2121_4_922_,,,,,,,
2122,,,,,,,,,,,,
2123,,,,,,,,,,,|2121_2123_10_923_,
2124,,,,,,,,,,,,
2125,,,,,|2124_2125_4_924_,,,,,,,
2126,,,,,,,,,,,,
2127,,,,,,,,,,,,
2128,,,,,,,,,,,,
2129,,,,,,,,,,,,
2130,,,,,,,,,,,,
2131,,,,,,,,,,,,
2132,,,,,,,,,,,|2130_2132_10_925_,
2133,,,,,,,,,,,,
2134,,,,,,,,,,,,
2135,,,,,,,|2132_2135_6_926_,,,,|2133_2135_10_927_,
2136,,,,,,,,,,,,
2137,,,,,,,,,,,,
2138,,,,,,,,,,,|2136_2138_10_928_,
2139,,,,,,,,,,,,
2140,,,,,,,,,,,,
2141,,,,,,,,,,,,
2142,,,,,,,,,,,,
2143,,,,,,,,,,,,
2144,,,,,,,,,,,,
2145,,,,,,,,,,,,
2146,,,,,,,|2144_2146_6_929_,,,,,
2147,,,,,,,,,,,,
2148,,,,,,,,,,,,
2149,,,,,,,,,,,,
2150,,,,,,,,,,,,
2151,,,,,,,,,,,,
2152,,,,,,,,,,,,
2153,,,,,,,,,,,,
2154,,,,,,,,,,,,
2155,,,,,,,,,,,,
2156,,,,,,,,,,,,
2157,,,,,,,,,,,,
2158,,,,,,,,,,,,
2159,,,,,,,,,,|2158_2159_9_930_,,
2160,,,,,,,,,,,,
2161,,,,,,,,,,,,
2162,,,,,,,,,,,,
2163,,,,,,,,,,|2162_2163_9_931_,,
2164,,,,,,,,,,,,
2165,,,,,,,,,,,,
2166,,,,,,,,,,,,
2167,,,,,,,,,,|2166_2167_9_932_,,
2168,,,,,,,,,,,,
2169,,,,,,,,,,,,
2170,,,,,,,,,,,,
2171,,,,,,,,,,,,
2172,,,,,,,,,,,,
2173,,,,,,,,,,,,
2174,,,,,,,,,,,,
2175,,,,,,,,,,,,
2176,,,,,,,,,,,,
2177,,,,,,,,,,,,
2178,,,,,|2177_2178_4_933_,,,,,,,
2179,,,,,,,,,,,,
2180,,,,,,,,,,,,
2181,,,,,,,,,,,,
2182,,,,,,,,,,,,
2183,,,,,,,,,,,,
2184,,,,,,,,,,,,
2185,,,,,,,,,,,,
2186,,,,,,,|2183_2186_6_934_,,,,,
2187,,,,,,,,,,,,
2188,,,,,,,,,,,,
2189,,,,,,,,,,,,
2190,,,,,,,,,,,,
2191,,,,,,,,,,,,
2192,,,,,,,,,,,,
2193,,,,,,,|2190_2193_6_935_,,,,,
2194,,,,,,,|2192_2194_6_936_,,,,,
2195,,,,,,,,,,,,
2196,,,,,,,,,,,,
2197,,,,,,,,,,,,
2198,,,,,|2197_2198_4_938_,,,,,,|2196_2198_10_937_,
2199,,,,,,,,,,,,
2200,,,,,,,,,,|2199_2200_9_939_,,
2201,,,,,,,,,,,,
2202,,,,,,,,,,,,
2203,,,,,|2202_2203_4_940_,,,,,,,
2204,,,,,,,,,,,,
2205,,,,,,,,,,,,
2206,,,,,,,,,,,,
2207,,,,,,,,,,,,
2208,,,,,,,,,,,,
2209,,,,,,,,,,,,
2210,,,,,,,,,,,,
2211,,,,,,,,,,,,
2212,,,,,,,,,,,,
2213,,,,,,,,,,,,
2214,,,,,,,,,,,,
2215,,,,,,,,,,,,
2216,,,,,,,,,,,,
2217,,,,,,,,,,,,
2218,,,,,,,,,,|2217_2218_9_941_,,
2219,,,,,,,,,,,,
2220,,,,,,,,,,,,
2221,,,,,,,,,,,,
2222,,,,,,,,,,,,
2223,,,,,,,,,,,,
2224,,,,,,,|2222_2224_6_942_,,,,,
2225,,,,,,,,,,,,
2226,,,,,,,,,,,,
2227,,,,,,,,,,,,
2228,,,,,,,,,,,,
2229,,,,,,,,,,,,
