tickNumber,in27,B14,B11,
2680,,|2653_2680_1_1010_,|2642_2680_2_1007_,
2681,,,,
2682,,,,
2683,,,,
2684,,,,
2685,,,,
2686,,,,
2687,,,,
2688,,,,
2689,,,,
2690,,,,
2691,,,,
2692,,,,
2693,,,,
2694,,,,
2695,,,,
2696,,,,
2697,,,,
2698,,,,
2699,,,,
2700,,,,
2701,,,,
2702,,|2667_2702_1_1013_,,
2703,,,,
2704,,,|2703_2704_2_1020_,
2705,,,,
2706,,,,
2707,,,,
2708,,,|2676_2708_2_1016_,
2709,,,,
2710,,|2673_2710_1_1015_,|2672_2710_2_1014_,
2711,,,,
2712,,,,
2713,,,,
2714,,,,
2715,,,,
2716,,,,
2717,,,,
2718,,,,
2719,,,,
2720,,,|2687_2720_2_1017_,
2721,,,,
2722,,,,
2723,,,,
2724,,,|2694_2724_2_1018_,
2725,,,,
2726,,,,
2727,,,,
2728,,,,
2729,,,,
2730,,|2699_2730_1_1019_,,
2731,,,,
2732,,,,
2733,,,,
2734,,,,
2735,,|2710_2735_1_1021_,,
2736,,|2715_2736_1_1023_,,
2737,,,,
2738,,,,
2739,,,,
2740,,,,
2741,,,,
2742,,,|2714_2742_2_1022_,
2743,,|2717_2743_1_1024_|2724_2743_1_1025_,,
2744,,,,
2745,,,,
2746,,,,
2747,,,,
2748,,,,
2749,,,,
2750,,,,
2751,,,,
2752,,,,
2753,,,,
2754,,,,
2755,,,,
2756,,,,
2757,,,,
2758,,,,
2759,,,,
2760,,,,
2761,,,,
2762,,,,
2763,,,,
2764,,,,
2765,,,,
2766,,,,
2767,,,,
2768,,,,
2769,,,,
2770,,,,
2771,,,,
2772,,|2757_2772_1_1031_,,
2773,|2742_2773_0_1026_,|2749_2773_1_1029_,,
2774,,|2751_2774_1_1030_,|2747_2774_2_1028_,
2775,,,,
2776,,|2775_2776_1_1035_,,
2777,,,,
2778,,,,
2779,,,,
2780,,,,
2781,,,,
2782,,,,
2783,,|2744_2783_1_1027_,,
2784,,,,
2785,,,,
2786,,,,
2787,,,,
2788,,,,
2789,,|2786_2789_1_1040_,,
2790,,,,
2791,,,,
2792,,,,
2793,,,,
2794,,,,
2795,,,,
2796,,,,
2797,,,,
2798,,,|2761_2798_2_1033_,
2799,,|2759_2799_1_1032_,,
2800,,,,
2801,,,,
2802,,,|2796_2802_2_1041_,
2803,,,,
2804,,|2773_2804_1_1034_,,
2805,,,,
2806,,,,
2807,,,,
2808,,,,
2809,,|2784_2809_1_1038_,,
2810,,,,
2811,,,,
2812,,|2780_2812_1_1037_,|2785_2812_2_1039_,
2813,,,,
2814,,,,
2815,,,,
2816,,,|2776_2816_2_1036_,
2817,,,,
2818,,,,
2819,,,,
2820,,,,
2821,,|2808_2821_1_1044_,,
2822,,,,
2823,,,,
2824,,,,
2825,,,,
2826,,,,
2827,,,,
2828,,|2804_2828_1_1043_,,
2829,,,,
2830,,,,
2831,,,,
2832,,|2797_2832_1_1042_,,
2833,,,,
2834,,,,
2835,,,,
2836,,,,
2837,,,,
2838,,,,
2839,,,,
2840,,,,
2841,,,|2810_2841_2_1045_,
2842,,,,
2843,,,,
2844,,,,
2845,,,,
2846,,,,
2847,,,,
2848,,,,
2849,,,,
2850,,,,
2851,,,,
2852,,,|2823_2852_2_1046_,
2853,,,,
2854,,,,
2855,,,,
2856,,|2837_2856_1_1049_,,
2857,,,,
2858,,,,
2859,,,,
2860,,,,
2861,,,,
2862,,|2824_2862_1_1047_,,
2863,,,,
2864,,,,
2865,,,,
2866,,,,
2867,,,,
2868,,,,
2869,,,,
2870,,,,
2871,,|2833_2871_1_1048_,,
2872,,,,
2873,,,,
2874,,,,
2875,,,,
2876,,,,
2877,,|2839_2877_1_1050_,,
2878,,,,
2879,,,,
2880,,,,
2881,,,,
2882,,,,
2883,,|2843_2883_1_1051_,,
2884,,,,
2885,,,,
2886,,,,
2887,,,,
2888,,,,
2889,,,,
2890,,|2850_2890_1_1052_|2855_2890_1_1053_,,
2891,,,,
2892,,,,
2893,,|2856_2893_1_1054_,,
2894,,,,
2895,,,,
2896,,,,
2897,,,,
2898,,,,
2899,,,,
2900,,,,
2901,,|2864_2901_1_1055_,,
2902,,,,
2903,,,,
2904,,,,
2905,,,,
2906,,|2868_2906_1_1056_,,
2907,,,,
2908,,,,
2909,,,,
2910,,,,
2911,,,,
2912,,,,
2913,,,,
2914,,,,
2915,,,,
2916,,,,
2917,,,|2877_2917_2_1057_,
2918,,|2878_2918_1_1058_,,
2919,,,,
2920,,,,
2921,,,,
2922,,,,
2923,,,,
2924,,,,
2925,,,,
2926,,,,
2927,,,,
2928,,|2888_2928_1_1059_,,
2929,,,,
2930,,,,
2931,,,,
2932,,,,
2933,,,,
2934,,,,
2935,,,,
2936,,,,
2937,,|2897_2937_1_1060_,,
2938,,,,
2939,,,,
2940,,,,
2941,,,,
2942,,,,
2943,,,,
2944,,,,
2945,,,,
2946,,,,
2947,,,,
2948,,,,
2949,,,,
2950,,,,
2951,,,,
2952,,,,
2953,,|2919_2953_1_1061_,,
2954,,,,
2955,,,,
2956,,,,
2957,,,,
2958,,,,
2959,,,,
2960,,,,
2961,,|2921_2961_1_1062_|2960_2961_1_1068_,|2942_2961_2_1065_,
2962,,,,
2963,,,,
2964,,,,
2965,,,,
2966,,,,
2967,,,,
2968,,,|2955_2968_2_1066_,
2969,,,,
2970,,,,
2971,,,,
2972,,,,
2973,,|2968_2973_1_1070_,,
2974,,|2938_2974_1_1064_,|2935_2974_2_1063_,
2975,,,,
2976,,,,
2977,,,,
2978,,,,
2979,,,,
2980,,,,
2981,,,,
2982,,,,
2983,,,,
2984,,|2977_2984_1_1071_,,
2985,,,,
2986,,,,
2987,,,,
2988,,|2982_2988_1_1072_,,
2989,,|2965_2989_1_1069_,,
2990,,,,
2991,,,,
2992,,,,
2993,,|2983_2993_1_1073_,,
2994,,|2958_2994_1_1067_,,
2995,,,,
2996,,,,
2997,,,,
2998,,,,
2999,,,,
3000,,,,
3001,,,,
3002,,,,
3003,,,,
3004,,,,
3005,,,,
3006,,,,
3007,,,,
3008,,,,
3009,,,,
3010,,,,
3011,,,,
3012,,,,
3013,,,,
3014,,,,
3015,,,,
3016,,,,
3017,,,,
3018,,,,
3019,,,,
3020,,|2989_3020_1_1074_,,
3021,,,,
3022,,|3007_3022_1_1077_,,
3023,,,,
3024,,,,
3025,,,,
3026,,,,
3027,,|2995_3027_1_1075_,,
3028,,|3000_3028_1_1076_,,
3029,,,,
3030,,,,
3031,,,,
3032,,,,
3033,,,,
3034,,,|3034_3034_2_1081_,
3035,,,,
3036,,,,
3037,,|3032_3037_1_1080_,,
3038,,,,
3039,,,,
3040,,,,
3041,,,,
3042,,,,
3043,,,,
3044,,,,
3045,,|3031_3045_1_1079_,,
3046,,,,
3047,,,,
3048,,,,
3049,,,,
3050,,,,
3051,,|3023_3051_1_1078_,,
3052,,,,
3053,,,,
3054,,,,
3055,,,,
3056,,,,
3057,,,,
3058,,,,
3059,,,,
3060,,,,
3061,,,,
3062,,,,
3063,,,,
3064,,,,
3065,,,,
3066,,,,
3067,,,,
3068,,,,
3069,,,,
3070,,,,
3071,,,,
3072,,,,
3073,,|3049_3073_1_1082_,,
3074,,,,
3075,,,,
3076,,,,
3077,,,,
3078,,,,
3079,,,,
3080,,,,
3081,,,,
3082,,,,
3083,,,,
3084,,,,
3085,,,,
3086,,,,
3087,,,,
3088,,,|3088_3088_2_1085_,
3089,,,,
3090,,,,
3091,,,,
3092,,,,
3093,,,,
3094,,,,
3095,,,,
3096,,,,
3097,,,,
3098,,,,
3099,,|3075_3099_1_1083_,,
3100,,,,
3101,,,,
3102,,,,
3103,,,,
3104,,,,
3105,,,,
3106,,,|3106_3106_2_1087_,
3107,,,,
3108,,,,
3109,,,,
3110,,,,
3111,,,,
3112,,,,
3113,,,,
3114,,,,
3115,,,,
3116,,,,
3117,,,,
3118,,,,
3119,,|3105_3119_1_1086_|3109_3119_1_1088_,,
3120,,,,
3121,,,,
3122,,,,
3123,,|3086_3123_1_1084_,,
3124,,,,
3125,,,,
3126,,,,
3127,,,,
3128,,,,
3129,,,,
3130,,,,
3131,,,,
3132,,,,
3133,,,,
3134,,,,
3135,,,,
3136,,,,
3137,,,,
3138,,,,
3139,,,|3125_3139_2_1090_,
3140,,,|3140_3140_2_1095_,
3141,,,,
3142,,,,
3143,,,,
3144,,,,
3145,,,,
3146,,,,
3147,,,,
3148,,,,
3149,,|3127_3149_1_1091_,,
3150,,,,
3151,,|3132_3151_1_1093_,,
3152,,|3130_3152_1_1092_,,
3153,,,,
3154,,|3135_3154_1_1094_,,
3155,,,,
3156,,|3121_3156_1_1089_,,
3157,,,,
3158,,,,
3159,,,,
3160,,,,
3161,,,,
3162,,,,
3163,,,,
3164,,,,
3165,,,,
3166,,,,
3167,,,,
3168,,,,
3169,,,,
3170,,,,
3171,,,,
3172,,,,
3173,,,,
3174,,,,
3175,,,,
3176,,,,
3177,,,,
3178,,,,
3179,,|3167_3179_1_1097_,|3179_3179_2_1099_,
3180,,,,
3181,,,,
3182,,,,
3183,,,,
3184,,,,
3185,,,,
3186,,|3165_3186_1_1096_,,
3187,,,,
3188,,,,
3189,,,,
3190,,,,
3191,,,,
3192,,,,
3193,,,,
3194,,,,
3195,,,,
3196,,,,
3197,,,,
3198,,,,
3199,,,,
3200,,,,
3201,,,,
3202,,|3173_3202_1_1098_,,
3203,,,,
3204,,,,
3205,,,,
3206,,,,
3207,,|3183_3207_1_1100_,,
3208,,,,
3209,,,|3198_3209_2_1101_,
3210,,|3206_3210_1_1103_,,
3211,,,,
3212,,,,
3213,,,,
3214,,,,
3215,,,|3215_3215_2_1106_,
3216,,,,
3217,,,,
3218,,,,
3219,,,,
3220,,,,
3221,,,,
3222,,,,
3223,,,,
3224,,,,
3225,,|3210_3225_1_1104_,,
3226,,,,
3227,,|3200_3227_1_1102_,,
3228,,,,
3229,,,,
3230,,,,
3231,,,,
3232,,,,
3233,,,,
3234,,,,
3235,,,,
3236,,,,
3237,,,,
3238,,,,
3239,,,,
3240,,,,
3241,,,,
3242,,,,
3243,,,,
3244,,,,
3245,,,,
3246,,,,
3247,,,,
3248,,,,
3249,,,,
3250,,,,
3251,,,,
3252,,,,
3253,,|3213_3253_1_1105_,,
3254,,,,
3255,,|3228_3255_1_1108_,,
3256,,|3224_3256_1_1107_,,
3257,,,,
3258,,,,
3259,,,,
3260,,,,
3261,,,,
3262,,,,
3263,,,,
3264,,,,
3265,,,,
3266,,|3254_3266_1_1112_,,
3267,,,,
3268,,|3250_3268_1_1111_,,
3269,,|3245_3269_1_1109_,,
3270,,,,
3271,,,,
3272,,,,
3273,,,,
3274,,,,
3275,,,,
3276,,,,
3277,,|3268_3277_1_1113_,,
3278,,,,
3279,,,,
3280,,,,
3281,,,,
3282,,,,
3283,,,,
3284,,,,
3285,,,,
3286,,,,
3287,,|3282_3287_1_1115_,,
3288,,|3248_3288_1_1110_,,
3289,,,,
3290,,,,
3291,,,,
3292,,,,
3293,,,,
3294,,|3292_3294_1_1117_,,
3295,,,,
3296,,,,
3297,,,,
3298,,,,
3299,,,,
3300,,,,
3301,,|3281_3301_1_1114_,,
3302,,,,
3303,,,,
3304,,,,
3305,,,,
3306,,,,
3307,,,,
3308,,,,
3309,,,,
3310,,,,
3311,,,,
3312,,,,
3313,,,,
3314,,,,
3315,,|3313_3315_1_1119_,,
3316,,,,
3317,,,,
3318,,,,
3319,,,,
3320,,,,
3321,,,,
3322,,|3299_3322_1_1118_,,
3323,,,,
3324,,,|3324_3324_2_1120_,
3325,,,,
3326,,,,
3327,,,,
3328,,,,
3329,,,,
3330,,|3291_3330_1_1116_,,
3331,,,,
3332,,,,
3333,,,,
3334,,,,
3335,,,,
3336,,,,
3337,,,,
3338,,,,
3339,,,,
3340,,,,
3341,,,,
3342,,,,
3343,,,,
3344,,,,
3345,,,,
3346,,,,
3347,,,,
3348,,,,
3349,,,,
3350,,,,
3351,,,,
3352,,,,
3353,,,,
3354,,,,
3355,,,,
3356,,,,
3357,,,,
3358,,,,
3359,,,,
3360,,,,
3361,,,,
3362,,,,
3363,,,,
3364,,,,
3365,,,,
3366,,,,
3367,,,,
3368,,,,
3369,,|3358_3369_1_1121_,,
3370,,,,
3371,,,,
3372,,,,
3373,,,,
3374,,,,
3375,,,,
3376,,,,
3377,,,,
3378,,,,
3379,,,,
3380,,,,
3381,,,,
3382,,,,
3383,,,,
3384,,,,
3385,,,,
3386,,,,
3387,,,,
3388,,,,
3389,,,,
3390,,,,
3391,,,,
3392,,,,
3393,,,,
3394,,,,
3395,,,,
3396,,,,
3397,,,,
3398,,,,
3399,,,,
3400,,,,
3401,,,,
3402,,,,
3403,,,,
3404,,,,
3405,,,,
3406,,,,
3407,,|3367_3407_1_1122_,,
3408,,,|3385_3408_2_1124_,
3409,,,,
3410,,|3370_3410_1_1123_,,
3411,,|3401_3411_1_1127_,,
3412,,,,
3413,,,,
3414,,,,
3415,,,,
3416,,,,
3417,,,,
3418,,,,
3419,,,,
3420,,,,
3421,,,,
3422,,|3413_3422_1_1129_,,
3423,,,,
3424,,,,
3425,,,,
3426,,|3386_3426_1_1125_|3387_3426_1_1126_,,
3427,,,,
3428,,,|3428_3428_2_1132_,
3429,,,,
3430,,,,
3431,,|3412_3431_1_1128_,,
3432,,,,
3433,,,,
3434,,,,
3435,,,,
3436,,,,
3437,,,,
3438,,,,
3439,,,,
3440,,,,
3441,,,,
3442,,,,
3443,,,,
3444,,,,
3445,,,,
3446,,,,
3447,,,,
3448,,,,
3449,,,,
3450,,,,
3451,,|3417_3451_1_1130_,,
3452,,,,
3453,,,,
3454,,,,
3455,,,,
3456,,,,
3457,,|3420_3457_1_1131_,,
3458,,,,
3459,,,,
3460,,,,
3461,,,,
3462,,,,
3463,,,,
3464,,,,
3465,,,,
3466,,,,
3467,,,,
3468,,,,
3469,,,,
3470,,,,
3471,,,,
3472,,,,
3473,,,,
3474,,,,
3475,,,,
3476,,,,
3477,,,,
3478,,,,
3479,,,,
3480,,,,
3481,,|3450_3481_1_1133_,,
3482,,,,
3483,,,,
3484,,,,
3485,,,,
3486,,,,
3487,,,,
3488,,|3484_3488_1_1136_,,
3489,,,,
3490,,,,
3491,,,,
3492,,,,
3493,,,,
3494,,,,
3495,,,,
3496,,,,
3497,,,,
3498,,,,
3499,,,,
3500,,,|3500_3500_2_1140_,
3501,,,,
3502,,,,
3503,,,,
3504,,,,
3505,,,,
3506,,,,
3507,,,,
3508,,|3480_3508_1_1134_,,
3509,,,,
3510,,|3482_3510_1_1135_,,
3511,,,,
3512,,,,
3513,,,,
3514,,,,
3515,,,,
3516,,,,
3517,,,,
3518,,,,
3519,,,,
3520,,,|3520_3520_2_1144_,
3521,,|3498_3521_1_1138_,,
3522,,,,
3523,,,,
3524,,,,
3525,,,|3490_3525_2_1137_,
3526,,,,
3527,,,,
3528,,|3499_3528_1_1139_,,
3529,,,,
3530,,|3528_3530_1_1146_,,
3531,,,,
3532,,|3508_3532_1_1142_,,
3533,,,,
3534,,,|3534_3534_2_1147_,
3535,,,,
3536,,,,
3537,,,,
3538,,|3505_3538_1_1141_,,
3539,,,,
3540,,,,
3541,,,,
3542,,,,
3543,,,,
3544,,,,
3545,,,|3545_3545_2_1149_,
3546,,,,
3547,,|3511_3547_1_1143_,,
3548,,,,
3549,,,,
3550,,,,
3551,,,,
3552,,,,
3553,,,,
3554,,,,
3555,,,,
3556,,,,
3557,,,,
3558,,,,
3559,,,,
3560,,,,
3561,,,,
3562,,,,
3563,,|3525_3563_1_1145_,,
3564,,,,
3565,,,,
3566,,,,
3567,,,,
3568,,,,
3569,,,,
3570,,,,
3571,,,,
3572,,,,
3573,,,,
3574,,,,
3575,,,,
3576,,|3541_3576_1_1148_,,
3577,,,,
3578,,,,
3579,,,,
3580,,,|3580_3580_2_1157_,
3581,,,,
3582,,,,
3583,,|3548_3583_1_1150_,|3560_3583_2_1153_,
3584,,|3549_3584_1_1151_,,
3585,,|3551_3585_1_1152_,,
3586,,,,
3587,,,,
3588,,,,
3589,,,,
3590,,,,
3591,,,,
3592,,,,
3593,,,,
3594,,,,
3595,,,,
3596,,,,
3597,,,,
3598,,,,
3599,,,,
3600,,|3572_3600_1_1155_,,
3601,,,,
3602,,,,
3603,,,,
3604,,,,
3605,,,,
3606,,,,
3607,,,,
3608,,,,
3609,,|3570_3609_1_1154_,,
3610,,,,
3611,,,,
3612,,,,
3613,,,,
3614,,,,
3615,,,,
3616,,,,
3617,,|3577_3617_1_1156_,,
3618,,,,
3619,,,,
3620,,,,
3621,,,,
3622,,,,
3623,,|3585_3623_1_1158_,,
3624,,,,
3625,,,,
3626,,,,
3627,,,,
3628,,|3588_3628_1_1159_,,
3629,,,,
3630,,,,
3631,,,,
3632,,,,
3633,,,,
3634,,,,
3635,,,,
3636,,,,
3637,,,,
3638,,|3598_3638_1_1160_,,
3639,,,,
