tickNumber,in27,B14,B11,
2670,,,,
2671,,,,
2672,,|2649_2672_1_1022_,,
2673,,,,
2674,,,,
2675,,|2648_2675_1_1021_,,
2676,,,,
2677,,,,
2678,,,,
2679,|2646_2679_0_1020_,,,
2680,,,,
2681,,,,
2682,,,,
2683,|2679_2683_0_1025_,,,
2684,,,,
2685,,,,
2686,,,,
2687,,,,
2688,,,,
2689,,,,
2690,,,,
2691,,,,
2692,,,,
2693,,,,
2694,|2690_2694_0_1028_,,,
2695,,,,
2696,,,,
2697,,,,
2698,,,,
2699,,|2678_2699_1_1024_,,
2700,,,,
2701,,,,
2702,,,,
2703,,,,
2704,,,|2680_2704_2_1026_,
2705,,,,
2706,,,,
2707,,,,
2708,,,,
2709,,,,
2710,,|2682_2710_1_1027_,,
2711,,,,
2712,,,,
2713,,,,
2714,,,,
2715,,,,
2716,,,,
2717,,,,
2718,,,,
2719,,,,
2720,,,,
2721,,,,
2722,,,,
2723,,,,
2724,,,,
2725,,,,
2726,,,,
2727,,,,
2728,,|2697_2728_1_1030_,,
2729,,,,
2730,,|2699_2730_1_1031_,,
2731,,,,
2732,,|2692_2732_1_1029_,,
2733,,,,
2734,,,,
2735,,,,
2736,,,,
2737,,,,
2738,,,,
2739,,,,
2740,,,,
2741,,,,
2742,,,,
2743,,,,
2744,,,,
2745,,,,
2746,,,,
2747,,,,
2748,,|2739_2748_1_1034_,,
2749,,,,
2750,,,,
2751,,,,
2752,,,,
2753,,,,
2754,,,,
2755,,,,
2756,,,,
2757,,,,
2758,,,,
2759,,,,
2760,,,,
2761,,,,
2762,,,,
2763,,|2725_2763_1_1032_,,
2764,,,,
2765,,,,
2766,,,,
2767,|2751_2767_0_1035_,,,
2768,,,,
2769,,|2737_2769_1_1033_,,
2770,,,,
2771,|2764_2771_0_1038_,,,
2772,,,,
2773,,,,
2774,,,,
2775,,,,
2776,,,,
2777,,,,
2778,,,,
2779,,,,
2780,,,,
2781,,|2759_2781_1_1036_,,
2782,,,,
2783,,,,
2784,,,,
2785,,,,
2786,,,,
2787,,,,
2788,,,|2760_2788_2_1037_,
2789,,,,
2790,,,,
2791,,,,
2792,,|2782_2792_1_1044_,,
2793,,,,
2794,,,,
2795,,,,
2796,,,,
2797,,,,
2798,,,,
2799,,,,
2800,,,,
2801,,,,
2802,,|2766_2802_1_1039_,,
2803,,,,
2804,,,,
2805,,,|2787_2805_2_1046_,
2806,,,|2778_2806_2_1042_,
2807,,,,
2808,,,,
2809,,,,
2810,,,,
2811,,,,
2812,,,,
2813,,,|2789_2813_2_1047_,
2814,,|2780_2814_1_1043_|2786_2814_1_1045_,|2774_2814_2_1040_,
2815,,,,
2816,,,|2776_2816_2_1041_,
2817,,,,
2818,,,,
2819,,,,
2820,,,,
2821,,,|2801_2821_2_1048_,
2822,,,,
2823,,,,
2824,,,,
2825,,,,
2826,,,,
2827,,,,
2828,,,,
2829,,,,
2830,,,,
2831,,,,
2832,,,,
2833,,,,
2834,,,,
2835,,,,
2836,,,,
2837,,,,
2838,,,,
2839,,,,
2840,,,,
2841,,,,
2842,,,,
2843,,,,
2844,,,,
2845,,,,
2846,,,,
2847,,,,
2848,,,,
2849,,,,
2850,,,,
2851,,,,
2852,,,|2834_2852_2_1050_,
2853,,,,
2854,,,,
2855,,,,
2856,,,,
2857,,,,
2858,,,,
2859,,,,
2860,,,,
2861,,,,
2862,,,,
2863,,,,
2864,,,,
2865,,,|2828_2865_2_1049_,
2866,,,,
2867,,,,
2868,,,,
2869,,,,
2870,,,,
2871,,,,
2872,,,,
2873,,,,
2874,,|2854_2874_1_1054_,,
2875,,,,
2876,,,,
2877,,,,
2878,,,,
2879,,,|2839_2879_2_1051_,
2880,,,,
2881,,,,
2882,,,,
2883,,,,
2884,,,,
2885,,|2847_2885_1_1052_,,
2886,,,,
2887,,,,
2888,,,,
2889,,,,
2890,,,,
2891,,|2851_2891_1_1053_,,
2892,,|2856_2892_1_1055_,,
2893,,,,
2894,,,,
2895,,,,
2896,,,,
2897,,,,
2898,,,,
2899,,,,
2900,,,,
2901,,|2864_2901_1_1057_,,
2902,,|2862_2902_1_1056_,,
2903,,|2867_2903_1_1059_,,
2904,,,,
2905,,,|2865_2905_2_1058_,
2906,,,,
2907,,,,
2908,,,,
2909,,,,
2910,,,,
2911,,,|2871_2911_2_1060_,
2912,,,,
2913,,,,
2914,,,,
2915,,,,
2916,,,,
2917,,,,
2918,,,|2878_2918_2_1061_,
2919,,,,
2920,,,,
2921,,,,
2922,,|2882_2922_1_1062_,,
2923,,,,
2924,,,|2884_2924_2_1063_,
2925,,|2885_2925_1_1064_,,
2926,,,,
2927,,|2887_2927_1_1065_,,
2928,,,,
2929,,,,
2930,,,,
2931,,,,
2932,,,|2892_2932_2_1066_,
2933,,,,
2934,,,,
2935,,,,
2936,,,,
2937,,,|2908_2937_2_1068_,
2938,,,,
2939,,,,
2940,,,|2932_2940_2_1072_,
2941,,,,
2942,,,,
2943,,|2930_2943_1_1071_,,
2944,,|2904_2944_1_1067_,,
2945,,,,
2946,,,,
2947,,,,
2948,,,,
2949,,,,
2950,,,,
2951,,|2912_2951_1_1069_,,
2952,,,,
2953,,,,
2954,,,,
2955,,,,
2956,,|2918_2956_1_1070_,,
2957,,,,
2958,,,,
2959,,,,
2960,,,,
2961,,,,
2962,,,,
2963,,,,
2964,,,,
2965,,,,
2966,,,,
2967,,,,
2968,,,,
2969,,,,
2970,,,,
2971,,,,
2972,,,,
2973,,,|2933_2973_2_1073_|2947_2973_2_1075_,
2974,,,,
2975,,,,
2976,,,|2936_2976_2_1074_,
2977,,,,
2978,,,,
2979,,,,
2980,,|2950_2980_1_1076_,,
2981,,,,
2982,,,,
2983,,,,
2984,,,,
2985,,,,
2986,,,,
2987,,,,
2988,,,,
2989,,,,
2990,,,,
2991,,,,
2992,,,,
2993,,,,
2994,,,|2973_2994_2_1080_,
2995,,,|2960_2995_2_1077_,
2996,,|2972_2996_1_1079_,,
2997,,|2984_2997_1_1083_,,
2998,,,,
2999,,,,
3000,,,,
3001,,,,
3002,,,,
3003,,|2980_3003_1_1082_,,
3004,,,,
3005,,,,
3006,,,,
3007,,|2971_3007_1_1078_,,
3008,,,,
3009,,|3008_3009_1_1086_,,
3010,,|2995_3010_1_1084_,,
3011,,|2979_3011_1_1081_,,
3012,,,,
3013,,,,
3014,,,,
3015,,,,
3016,,,,
3017,,,,
3018,,,,
3019,,,,
3020,,,,
3021,,,,
3022,,,,
3023,,,,
3024,,,,
3025,,,,
3026,,,|3000_3026_2_1085_,
3027,,,,
3028,,,,
3029,,,,
3030,,,,
3031,,,,
3032,,,,
3033,,,,
3034,,,|3034_3034_2_1094_,
3035,,,,
3036,,|3012_3036_1_1088_,|3036_3036_2_1095_,
3037,,,,
3038,,|3009_3038_1_1087_,,
3039,,|3017_3039_1_1090_,,
3040,,|3023_3040_1_1091_,,
3041,,,,
3042,,,,
3043,,,,
3044,,,,
3045,,,,
3046,,,,
3047,,,,
3048,,,,
3049,,,,
3050,,,,
3051,,,,
3052,,|3013_3052_1_1089_,,
3053,,,,
3054,,,,
3055,,|3029_3055_1_1093_,,
3056,,,,
3057,,,,
3058,,|3026_3058_1_1092_,,
3059,,|3037_3059_1_1096_,,
3060,,,,
3061,,|3045_3061_1_1097_,,
3062,,,,
3063,,,,
3064,,,,
3065,,,,
3066,,,,
3067,,,,
3068,,,,
3069,,,,
3070,,|3056_3070_1_1099_,,
3071,,,,
3072,,,,
3073,,,,
3074,,,,
3075,,,,
3076,,,,
3077,,|3048_3077_1_1098_,,
3078,,,,
3079,,,,
3080,,,,
3081,,|3078_3081_1_1100_,,
3082,,,,
3083,,,|3083_3083_2_1101_,
3084,,,,
3085,,,|3085_3085_2_1102_,
3086,,,,
3087,,,,
3088,,,,
3089,,,,
3090,,,,
3091,,,,
3092,,,,
3093,,,,
3094,,,,
3095,,,,
3096,,|3089_3096_1_1103_,,
3097,,,,
3098,,,,
3099,,,,
3100,,,,
3101,,,,
3102,,,,
3103,,,,
3104,,,,
3105,,,,
3106,,,,
3107,,,,
3108,,,,
3109,,,,
3110,,,,
3111,,,,
3112,,,,
3113,,,,
3114,,,|3114_3114_2_1107_,
3115,,|3092_3115_1_1104_,,
3116,,,,
3117,,|3112_3117_1_1105_,,
3118,,,,
3119,,,,
3120,,,,
3121,,,,
3122,,,,
3123,,,,
3124,,,,
3125,,,,
3126,,,,
3127,,,,
3128,,,,
3129,,,,
3130,,,,
3131,,,,
3132,,,,
3133,,,,
3134,,,,
3135,,,,
3136,,,,
3137,,,,
3138,,,,
3139,,,,
3140,,,|3140_3140_2_1111_,
3141,,|3113_3141_1_1106_,,
3142,,,,
3143,,,,
3144,,,,
3145,,,,
3146,,|3131_3146_1_1109_,,
3147,,,|3134_3147_2_1110_,
3148,,,,
3149,,,,
3150,,,,
3151,,,,
3152,,,,
3153,,,,
3154,,,,
3155,,,,
3156,,,,
3157,,|3123_3157_1_1108_,,
3158,,,,
3159,,,,
3160,,,,
3161,,,,
3162,,,,
3163,,,,
3164,,,,
3165,,,,
3166,,,,
3167,,,,
3168,,,,
3169,,,,
3170,,,,
3171,,,,
3172,,,,
3173,,,|3173_3173_2_1114_,
3174,,,,
3175,,,,
3176,,,,
3177,,,,
3178,,,,
3179,,,,
3180,,,,
3181,,,,
3182,,,,
3183,,,,
3184,,,,
3185,,,,
3186,,,,
3187,,,,
3188,,,,
3189,,,,
3190,,,,
3191,,,,
3192,,,,
3193,,,,
3194,,|3164_3194_1_1112_,,
3195,,,,
3196,,,|3196_3196_2_1117_,
3197,,,,
3198,,,,
3199,,,,
3200,,,,
3201,,,,
3202,,,,
3203,,,,
3204,,,,
3205,,,,
3206,,,,
3207,,|3176_3207_1_1115_,,
3208,,|3169_3208_1_1113_|3191_3208_1_1116_,,
3209,,,,
3210,,,,
3211,,,,
3212,,,,
3213,,,,
3214,,,,
3215,,,,
3216,,,,
3217,,,,
3218,,,,
3219,,,,
3220,,,,
3221,,,,
3222,,,,
3223,,,,
3224,,,,
3225,,,,
3226,,,,
3227,,,,
3228,,,,
3229,,,,
3230,,,,
3231,,,,
3232,,,,
3233,,,,
3234,,,,
3235,,,,
3236,,|3225_3236_1_1118_,,
3237,,,,
3238,,,,
3239,,,,
3240,,,,
3241,,,,
3242,,,,
3243,,,,
3244,,,,
3245,,,,
3246,,,,
3247,,,,
3248,,,,
3249,,,,
3250,,,,
3251,,,,
3252,,,,
3253,,,,
3254,,,|3254_3254_2_1121_,
3255,,,,
3256,,,,
3257,,,,
3258,,,,
3259,,,,
3260,,,,
3261,,,,
3262,,,,
3263,,,,
3264,,,,
3265,,,,
3266,,,,
3267,,,,
3268,,|3232_3268_1_1119_,,
3269,,,,
3270,,,,
3271,,,|3271_3271_2_1125_,
3272,,,,
3273,,,,
3274,,,,
3275,,,,
3276,,,,
3277,,,,
3278,,,|3278_3278_2_1126_,
3279,,,,
3280,,,|3241_3280_2_1120_,
3281,,,,
3282,,,,
3283,,,,
3284,,,,
3285,,,,
3286,,,,
3287,,,,
3288,,,,
3289,,,,
3290,,,|3290_3290_2_1131_,
3291,,,,
3292,,,,
3293,,,,
3294,,|3258_3294_1_1122_,,
3295,,,,
3296,,,|3296_3296_2_1133_,
3297,,,,
3298,,|3266_3298_1_1124_|3288_3298_1_1130_,,
3299,,,,
3300,,,,
3301,,,,
3302,,,|3263_3302_2_1123_,
3303,,,,
3304,,,,
3305,,,,
3306,,|3281_3306_1_1127_,,
3307,,,,
3308,,,,
3309,,,,
3310,,,,
3311,,,,
3312,,,,
3313,,|3304_3313_1_1134_,,
3314,,,,
3315,,|3313_3315_1_1137_,,
3316,,,,
3317,,,,
3318,,,,
3319,,,,
3320,,|3285_3320_1_1129_,,
3321,,,,
3322,,,,
3323,,|3284_3323_1_1128_,,
3324,,,,
3325,,,,
3326,,|3293_3326_1_1132_,,
3327,,|3306_3327_1_1135_,,
3328,,,,
3329,,|3319_3329_1_1138_,,
3330,,,,
3331,,,,
3332,,,,
3333,,,,
3334,,,,
3335,,,,
3336,,,,
3337,,,,
3338,,,,
3339,,,,
3340,,,,
3341,,,,
3342,,|3312_3342_1_1136_,,
3343,,,,
3344,,,,
3345,,,,
3346,,,,
3347,,,,
3348,,,,
3349,,,,
3350,,,,
3351,,,,
3352,,|3334_3352_1_1139_,,
3353,,,|3353_3353_2_1141_,
3354,,,,
3355,,,,
3356,,,,
3357,,,|3338_3357_2_1140_,
3358,,,,
3359,,,,
3360,,,,
3361,,,,
3362,,,,
3363,,,,
3364,,,,
3365,,,,
3366,,,,
3367,,,,
3368,,,,
3369,,,,
3370,,,,
3371,,,,
3372,,,,
3373,,,,
3374,,,,
3375,,,,
3376,,,,
3377,,,,
3378,,,,
3379,,,,
3380,,,,
3381,,,,
3382,,,,
3383,,,,
3384,,,,
3385,,|3372_3385_1_1144_,,
3386,,,,
3387,,,,
3388,,|3368_3388_1_1143_,,
3389,,,,
3390,,,,
3391,,,,
3392,,,,
3393,,,,
3394,,,,
3395,,,,
3396,,,,
3397,,,,
3398,,|3375_3398_1_1145_,,
3399,,,,
3400,,,,
3401,,|3363_3401_1_1142_,,
3402,,,,
3403,,,,
3404,,,,
3405,,,,
3406,,|3406_3406_1_1147_,,
3407,,,,
3408,,,,
3409,,,,
3410,,,,
3411,,,,
3412,,,,
3413,,,|3413_3413_2_1149_,
3414,,,,
3415,,,|3389_3415_2_1146_,
3416,,,,
3417,,,,
3418,,,,
3419,,,,
3420,,,,
3421,,,|3421_3421_2_1151_,
3422,,,,
3423,,,,
3424,,,,
3425,,,,
3426,,,,
3427,,,,
3428,,,,
3429,,|3409_3429_1_1148_,,
3430,,,,
3431,,,,
3432,,|3418_3432_1_1150_,,
3433,,,,
3434,,,,
3435,,,,
3436,,,,
3437,,,,
3438,,,,
3439,,,,
3440,,,,
3441,,,,
3442,,,,
3443,,,,
3444,,,,
3445,,,,
3446,,,,
3447,,,,
3448,,,,
3449,,,,
3450,,,,
3451,,,,
3452,,,,
3453,,|3441_3453_1_1152_,,
3454,,|3452_3454_1_1154_,,
3455,,,,
3456,,,,
3457,,,,
3458,,,,
3459,,,,
3460,,,,
3461,,,,
3462,,,,
3463,,,,
3464,,,,
3465,,,,
3466,,,,
3467,,,,
3468,,|3466_3468_1_1157_,,
3469,,,,
3470,,,,
3471,,,,
3472,,,|3472_3472_2_1158_,
3473,,,,
3474,,,,
3475,,|3453_3475_1_1155_,,
3476,,,,
3477,,|3445_3477_1_1153_,,
3478,,,,
3479,,,,
3480,,,|3473_3480_2_1159_,
3481,,,,
3482,,,,
3483,,,,
3484,,,,
3485,,,,
3486,,,|3486_3486_2_1162_,
3487,,,,
3488,,,,
3489,,|3462_3489_1_1156_,,
3490,,,,
3491,,,,
3492,,,|3492_3492_2_1163_,
3493,,,,
3494,,,,
3495,,,,
3496,,,,
3497,,,,
3498,,,,
3499,,,,
3500,,,,
3501,,|3484_3501_1_1161_,,
3502,,,,
3503,,,,
3504,,,,
3505,,,,
3506,,,,
3507,,,,
3508,,,,
3509,,|3482_3509_1_1160_,,
3510,,,,
3511,,,,
3512,,,,
3513,,,,
3514,,,,
3515,,,,
3516,,,,
3517,,,,
3518,,,,
3519,,,,
3520,,,,
3521,,,,
3522,,,,
3523,,|3510_3523_1_1165_,,
3524,,,,
3525,,,,
3526,,,,
3527,,,,
3528,,,,
3529,,,,
3530,,,,
3531,,,,
3532,,,|3506_3532_2_1164_,
3533,,,,
3534,,,,
3535,,,,
3536,,,,
3537,,,,
3538,,,,
3539,,,,
3540,,,,
3541,,,|3541_3541_2_1168_,
3542,,,,
3543,,,,
3544,,,,
3545,,,,
3546,,,,
3547,,,|3547_3547_2_1169_,
3548,,,,
3549,,,,
3550,,,,
3551,,|3527_3551_1_1167_,,
3552,,,,
3553,,,,
3554,,,,
3555,,,,
3556,,,,
3557,,,,
3558,,|3522_3558_1_1166_,,
3559,,,,
3560,,,,
3561,,,,
3562,,,,
3563,,,,
3564,,,,
3565,,,,
3566,,,,
3567,,,,
3568,,,,
3569,,,,
3570,,,,
3571,,,,
3572,,,,
3573,,,,
3574,,,,
3575,,,,
3576,,,,
3577,,|3552_3577_1_1170_,,
3578,,,,
3579,,,,
3580,,,,
3581,,,,
3582,,|3567_3582_1_1174_,,
3583,,,,
3584,,,,
3585,,,,
3586,,,,
3587,,,,
3588,,,,
3589,,,,
3590,,,,
3591,,,,
3592,,|3559_3592_1_1172_,,
3593,,,,
3594,,,,
3595,,,,
3596,,|3556_3596_1_1171_,,
3597,,,,
3598,,,,
3599,,,,
3600,,,,
3601,,|3564_3601_1_1173_,,
3602,,,,
3603,,,,
3604,,,,
3605,,,,
3606,,|3568_3606_1_1175_,,
3607,,,,
3608,,,,
3609,,,,
3610,,,,
3611,,,,
3612,,,,
3613,,,,
3614,,,,
3615,,,,
3616,,|3576_3616_1_1176_,,
3617,,,,
3618,,|3579_3618_1_1177_,,
3619,,,,
3620,,,,
3621,,,,
3622,,,,
3623,,,,
3624,,,,
3625,,|3586_3625_1_1178_,,
3626,,,,
3627,,,,
3628,,|3592_3628_1_1180_,,
3629,,|3589_3629_1_1179_,,
3630,,,,
3631,,,,
3632,,,,
3633,,|3593_3633_1_1181_,,
3634,,,,
3635,,,,
3636,,,,
3637,,,,
3638,,,,
3639,,,,
