tickNumber,in27,B14,B11,cn12,B54,B51,os4,
1905,,,,,|1904_1905_4_812_,,,
1906,,,,,,,,
1907,,,,,,,,
1908,,,,,,,,
1909,,,,,|1908_1909_4_813_,,,
1910,,,,,,,|1910_1910_6_815_,
1911,,,,,,,,
1912,,|1909_1912_1_814_,,,,,,
1913,,,,,,,,
1914,,,,,,,,
1915,,,,,,,,
1916,,,,,,,,
1917,,,,,,,|1917_1917_6_816_,
1918,,,,,,,,
1919,,,,,,,,
1920,,,,,|1919_1920_4_817_,,,
1921,,,,,,,,
1922,,,,,,,,
1923,,,,,,,,
1924,,,,,,,,
1925,,,,,,,|1925_1925_6_821_,
1926,,,,,,|1897_1926_5_809_,|1923_1926_6_820_,
1927,,,,,,,,
1928,,,,,,,,
1929,,,,,,,,
1930,,,,,,,,
1931,,,,,,|1931_1931_5_825_,,
1932,,,,,,,|1929_1932_6_824_,
1933,,,,,,,,
1934,,,,,,,,
1935,,,,,,,,
1936,,,,,,,,
1937,,,,,,,,
1938,,,,,,|1899_1938_5_810_,,
1939,,,,,,|1902_1939_5_811_,,
1940,,,,,,,,
1941,,,,,,,,
1942,,,,,,,|1939_1942_6_826_,
1943,,|1940_1943_1_827_,,,,,,
1944,,,,,,,,
1945,,,,,,,,
1946,,,,,,,,
1947,,,,,,|1920_1947_5_818_,,
1948,,,,,,,,
1949,,,,,,,,
1950,,,,,,|1921_1950_5_819_,,
1951,,,,,,,,
1952,,,,,,,,
1953,,,,,|1952_1953_4_830_,,,
1954,,|1951_1954_1_829_,,,,,,
1955,,,,,,,,
1956,,,,,,,,
1957,,,,,,|1957_1957_5_831_,,
1958,,,,,,,,
1959,,,,,|1958_1959_4_832_,,,
1960,,,,,,,,
1961,,,,,|1928_1961_4_823_,,,
1962,,,,,|1962_1962_4_834_,,,
1963,,,,,,,,
1964,,,,,,,,
1965,,,,,,,,
1966,,,,,,|1926_1966_5_822_,,
1967,,,,,,,,
1968,,|1965_1968_1_835_,,,,,,
1969,,,,,,,,
1970,,,,,|1969_1970_4_836_,,,
1971,,,,,,,,
1972,,,,,,,,
1973,,,,,|1972_1973_4_838_,,,
1974,,,,,,,,
1975,,,,,,,,
1976,,,,,,,,
1977,,,,,|1949_1977_4_828_,|1971_1977_5_837_,,
1978,,,,,,,,
1979,,,,,,,,
1980,,,,,,,,
1981,,,,,,,,
1982,,,,,,,,
1983,,,,,,,|1980_1983_6_841_,
1984,,,,,,,,
1985,,,,,,,,
1986,,,,,,,,
1987,,,,,,,|1987_1987_6_843_,
1988,,,,,,,,
1989,,,,,|1959_1989_4_833_,,,
1990,,,,,,,,
1991,,,,,,,,
1992,,,,,,,,
1993,,,,,,,|1993_1993_6_844_,
1994,,,,,,,,
1995,,,,,,,,
1996,,,,,,,,
1997,,,,,,,,
1998,,,,,,,,
1999,,,,,|1979_1999_4_840_,,,
2000,,,,,,,,
2001,,,,,,,,
2002,,,,,,,,
2003,,,,,|2002_2003_4_848_,,|2000_2003_6_846_,
2004,,,,,,,|2001_2004_6_847_,
2005,,,,,|2004_2005_4_850_,,,
2006,,,,,,,|2003_2006_6_849_,
2007,,,,,,,,
2008,,,,,,,,
2009,,,,,,,,
2010,,,,,,,,
2011,,,,,,,,
2012,,,,,,,,
2013,,,,,,|1976_2013_5_839_,|2013_2013_6_853_,
2014,,,,,,,,
2015,,,,,,,,
2016,,,,,|1999_2016_4_845_,,,
2017,,,,,,,,
2018,,,,,,,,
2019,,,,,,,,
2020,,,,,,,,
2021,,,,,,,,
2022,,,,,,,,
2023,,,,,,,,
2024,,,,,,,,
2025,,,,,,|1985_2025_5_842_,,
2026,,,,,,,,
2027,,|2024_2027_1_855_,,,,,,
2028,,,,,|2005_2028_4_851_,,,
2029,,,,,,,,
2030,,,,,,|2017_2030_5_854_,,
2031,,|2028_2031_1_856_,,,,,,
2032,,,,,,,,
2033,,,,,,,,
2034,,,,,,,|2031_2034_6_858_,
2035,,,,,,,,
2036,,,,,,,,
2037,,,,,,,,
2038,,,,,,,,
2039,,,,,,,,
2040,,,,,,,|2037_2040_6_859_,
2041,,,,,,,,
2042,,,,,,,,
2043,,,,,,|2029_2043_5_857_,,
2044,,,,,|2006_2044_4_852_,,,
2045,,,,,|2045_2045_4_862_,,,
2046,,,,,,,,
2047,,,,,|2046_2047_4_863_,,,
2048,,,,,,|2048_2048_5_864_,,
2049,,,,,,,,
2050,,,,,,,,
2051,,,,,,,,
2052,,,,,|2044_2052_4_861_,,,
2053,,,,,,,,
2054,,,,,|2053_2054_4_866_,,,
2055,,,,,|2054_2055_4_867_,,,
2056,,,,,,,,
2057,,,,,,,|2057_2057_6_869_,
2058,,,,,,,,
2059,,|2056_2059_1_868_,,,,,,
2060,,,,,,,,
2061,,,,,,,,
2062,,,,,,,,
2063,,,,,,,,
2064,,,,,,,,
2065,,,,,,,,
2066,,,,,,,,
2067,,,,,,,|2064_2067_6_872_,
2068,,,,,,,,
2069,,,,,,,,
2070,,,,,|2069_2070_4_874_,|2061_2070_5_871_,,
2071,,,,,,,|2071_2071_6_875_,
2072,,,,,,,,
2073,,,,,,|2038_2073_5_860_,,
2074,,,,,,,,
2075,,,,,,,,
2076,,,,,,,,
2077,,,,,,|2060_2077_5_870_,|2077_2077_6_876_,
2078,,,,,,,,
2079,,,,,|2066_2079_4_873_,,,
2080,,,,,,,,
2081,,,,,,,,
2082,,,,,,,,
2083,,,,,|2051_2083_4_865_,,,
2084,,,,,,,,
2085,,,,,|2084_2085_4_877_,,|2085_2085_6_878_,
2086,,,,,,,,
2087,,,,,,,,
2088,,,,,|2088_2088_4_879_,,,
2089,,,,,,,,
2090,,,,,,,,
2091,,,,,,,,
2092,,,,,,,,
2093,,,,,,,,
2094,,,,,,,,
2095,,,,,,,,
2096,,,,,,,,
2097,,,,,,|2094_2097_5_881_,,
2098,,,,,,,,
2099,,,,,,,|2099_2099_6_882_,
2100,,,,,,,,
2101,,,,,,,,
2102,,,,,,,,
2103,,,,,,,,
2104,,,,,,,,
2105,,,,,,,,
2106,,,,,,,,
2107,,|2104_2107_1_884_,,,,,,
2108,,,,,,|2108_2108_5_885_,,
2109,,,,,,,,
2110,,,,,,,,
2111,,,,,,,,
2112,,,,,,,,
2113,,,,,,,,
2114,,,,,,,,
2115,,,,,,,,
2116,,,,,,,,
2117,,,,,,,,
2118,,,,,,,,
2119,,,,,,,,
2120,,,,,,,,
2121,,,,,,,,
2122,,,,,|2121_2122_4_887_,,,
2123,,,,,|2089_2123_4_880_,,|2120_2123_6_886_,
2124,,,,,,,,
2125,,,,,,,,
2126,,,,,,,,
2127,,,,,,,,
2128,,,,,,,|2125_2128_6_890_|2128_2128_6_892_,
2129,,,,,|2122_2129_4_888_,,,
2130,,,,,,,,
2131,,,,,,,|2131_2131_6_893_,
2132,,,,,,,,
2133,,,,,,|2100_2133_5_883_,,
2134,,,,,,,,
2135,,,,,,,,
2136,,|2133_2136_1_895_,,,,,,
2137,,,,,|2137_2137_4_896_,,,
2138,,,,,,,,
2139,,,,,,,,
2140,,,,,,,,
2141,,,,,,,,
2142,,,,,,,,
2143,,,,,,,,
2144,,,,,,,,
2145,,,,,,,,
2146,,,,,,,,
2147,,,,,,,,
2148,,,,,,,,
2149,,,,,,,,
2150,,,,,,,,
2151,,,,,,,|2148_2151_6_899_,
2152,,,,,,,|2149_2152_6_900_,
2153,,,,,,,|2153_2153_6_901_,
2154,,,,,,,,
2155,,,,,,,|2155_2155_6_902_,
2156,,,,,,,,
2157,,,,,,,,
2158,,,,,,,,
2159,,,,,,,,
2160,,,,,,,,
2161,,,,,|2126_2161_4_891_,,,
2162,,,,,,,,
2163,,,,,,,,
2164,,,,,,|2124_2164_5_889_,,
2165,,,,,,,,
2166,,,,,,,|2163_2166_6_903_,
2167,,,,,,,,
2168,,,,,,,,
2169,,,,,,,,
2170,,,,,,,,
2171,,,,,|2132_2171_4_894_,|2147_2171_5_898_,,
2172,,,,,,,,
2173,,,,,,,,
2174,,,,,,,,
2175,,,,,,,|2172_2175_6_905_,
2176,,,,,,,,
2177,,,,,,,,
2178,,,,,,,,
2179,,,,,,,,
2180,,,,,,,,
2181,,,,,,,,
2182,,,,,,,,
2183,,,,,,,,
2184,,,,,|2144_2184_4_897_,,,
2185,,,,,,,,
2186,,|2183_2186_1_906_,,,,,|2186_2186_6_908_,
2187,,,,,,,,
2188,,,,,,,,
2189,,,,,,,,
2190,,,,,,,,
2191,,,,,,,|2191_2191_6_910_,
2192,,,,,,,,
2193,,,,,,,,
2194,,,,,,,,
2195,,,,,,,,
2196,,,,,,,,
2197,,,,,|2196_2197_4_911_,,,
2198,,,,,,,,
2199,,,,,,,,
2200,,,,,,,,
2201,,,,,,,,
2202,,|2199_2202_1_912_,,,,,,
2203,,,,,,,,
2204,,,,,|2168_2204_4_904_,,,
2205,,,,,,,,
2206,,,,,,,,
2207,,,,,,,,
2208,,,,,,,|2208_2208_6_913_,
2209,,,,,|2184_2209_4_907_,,,
2210,,,,,,,,
2211,,,,,,,,
2212,,,,,,,,
2213,,,,,,,,
2214,,,,,|2213_2214_4_914_,,,
2215,,,,,,,|2215_2215_6_915_,
2216,,,,,,,,
2217,,,,,,,,
2218,,,,,,,,
2219,,,,,,,,
2220,,,,,,|2187_2220_5_909_|2217_2220_5_917_,,
2221,,,,,,,,
2222,,,,,,,,
2223,,,,,,,,
2224,,,,,,,,
2225,,,,,,,,
2226,,,,,,,,
2227,,,,,,,|2227_2227_6_919_,
2228,,,,,,,,
2229,,|2226_2229_1_918_,,,,,|2229_2229_6_921_,
2230,,,,,,,,
2231,,,,,,,,
2232,,,,,,,,
2233,,,,,,,,
2234,,,,,,,,
2235,,,,,,,,
2236,,,,,,,,
2237,,,,,,,,
2238,,,,,,,,
2239,,,,,,,,
2240,,,,,,,,
2241,,,,,,,,
2242,,,,,,,,
2243,,,,,,,,
2244,,,,,,,,
2245,,,,,,,,
2246,,,,,,,,
2247,,,,,,,,
2248,,,,,,,,
2249,,|2246_2249_1_923_,,,|2248_2249_4_924_,,,
2250,,,,,,,,
2251,,,,,,,,
2252,,,,,,,|2252_2252_6_926_,
2253,,,,,,,|2253_2253_6_927_,
2254,,,,,,,,
2255,,,,,|2216_2255_4_916_,,,
2256,,,,,,,,
2257,,,,,,|2242_2257_5_922_,,
2258,,,,,,,,
2259,,,,,,,,
2260,,,,,,,,
2261,,,,,,,,
2262,,,,,,,,
2263,,,,,,,,
2264,,,,,,,,
2265,,,,,,,,
2266,,,,,|2228_2266_4_920_,|2250_2266_5_925_,,
2267,,,,,,,,
2268,,,,,,,,
2269,,,,,,,,
2270,,,,,|2269_2270_4_928_,,,
2271,,,,,,,,
2272,,,,,,,,
2273,,,,,,,,
2274,,,,,,,,
2275,,,,,,,,
2276,,,,,,,,
2277,,,,,,,|2277_2277_6_929_,
2278,,,,,,,,
2279,,,,,,,,
2280,,,,,,,,
2281,,,,,,,,
2282,,,,,|2281_2282_4_931_,,,
2283,,,,,,,,
2284,,,,,,,,
2285,,,,,,,,
2286,,,,,,,,
2287,,,,,,,,
2288,,,,,,,,
2289,,,,,,,,
2290,,,,,,,,
2291,,,,,,,,
2292,,,,,,,,
2293,,,,,,,,
2294,,,,,,,,
2295,,|2292_2295_1_932_,,,|2278_2295_4_930_,,,
2296,,,,,,,,
2297,,,,,,,,
2298,,,,,|2297_2298_4_934_|2298_2298_4_935_,,,
2299,,,,,,,,
2300,,,,,,,,
2301,,,,,,,,
2302,,,,,,,,
2303,,,,,,,,
2304,,,,,,,,
2305,,,,,,|2305_2305_5_936_,,
2306,,,,,,,,
2307,,,,,,,,
2308,,,,,,,,
2309,,,,,,,,
2310,,,,,,,,
2311,,,,,,,,
2312,,,,,,,,
2313,,,,,,,,
2314,,,,,,,,
2315,,,,,|2309_2315_4_938_,,,
2316,,,,,,,,
2317,,,,,|2317_2317_4_939_,,,
2318,,,,,,,|2318_2318_6_940_,
2319,,,,,,,,
2320,,,,,,,,
2321,,,,,,,,
2322,,,,,,,,
2323,,,,,|2296_2323_4_933_,,,
2324,,,,,,,,
2325,,,,,,|2325_2325_5_941_,,
2326,,,,,,,,
2327,,,,,,,,
2328,,,,,,,,
2329,,,,,,,,
2330,,,,,,,,
2331,,,,,,,,
2332,,,,,,,,
2333,,,,,,,,
2334,,,,,,,,
2335,,,,,,,,
2336,,,,,,,,
2337,,,,,|2336_2337_4_944_,|2308_2337_5_937_,,
2338,,,,,,,,
2339,,,,,,,,
2340,,,,,|2330_2340_4_942_,,,
2341,,,,,,,,
2342,,,,,,,,
2343,,,,,,,,
2344,,,,,,,,
2345,,,,,,,,
2346,,,,,,,,
2347,,,,,,,,
2348,,,,,,,,
2349,,,,,,,,
2350,,,,,,,,
2351,,|2348_2351_1_946_,,,,,,
2352,,,,,,,,
2353,,,,,,,,
2354,,,,,,,,
2355,,,,,,,,
2356,,,,,,,,
2357,,,,,,,,
2358,,,,,,,,
2359,,|2356_2359_1_947_,,,,,,
2360,,,,,,,,
2361,,,,,,,,
2362,,,,,,,,
2363,,,,,,,,
2364,,,,,,,,
2365,,,,,,,,
2366,,,,,,,,
2367,,,,,,,,
2368,,,,,|2368_2368_4_948_,,,
2369,,,,,,,,
2370,,,,,|2342_2370_4_945_,,,
2371,,,,,,,,
2372,,,,,|2334_2372_4_943_,,,
2373,,,,,,,,
2374,,,,,,,,
2375,,,,,,,,
2376,,,,,,,,
2377,,,,,,,,
2378,,,,,,,,
2379,,,,,,,,
2380,,,,,,,,
2381,,,,,,,,
2382,,,,,,,,
2383,,,,,,,,
2384,,,,,,,,
2385,,,,,,,,
2386,,,,,,,,
2387,,,,,,,,
2388,,,,,,,,
2389,,,,,|2371_2389_4_949_,,,
2390,,,,,,,,
2391,,,,,,,,
2392,,,,,,,,
2393,,,,,,,,
2394,,,,,,,,
2395,,,,,|2395_2395_4_951_,,,
2396,,,,,,,,
2397,,,,,,,,
2398,,,,,,,,
2399,,,,,,,,
2400,,,,,,,,
2401,,,,,,,,
2402,,,,,|2396_2402_4_952_,,,
2403,,,,,,,,
2404,,,,,,,,
2405,,,,,,,,
2406,,,,,,,,
2407,,,,,,,,
2408,,,,,,,|2408_2408_6_955_,
2409,,,,,,,,
2410,,,,,,,,
2411,,,,,,,,
2412,,,,,,,,
2413,,,,,,,|2410_2413_6_956_,
2414,,,,,,,,
2415,,,,,|2380_2415_4_950_,,,
2416,,,,,,,,
2417,,,,,,,,
2418,,,,,,|2404_2418_5_954_,,
2419,,,,,,,,
2420,,,,,,,,
2421,,,,,,,,
2422,,,,,|2397_2422_4_953_,,,
2423,,,,,,,,
2424,,,,,,,|2421_2424_6_958_,
2425,,,,,|2424_2425_4_959_|2425_2425_4_960_,,,
2426,,,,,,,,
2427,,,,,,,,
2428,,,,,,,,
2429,,,,,,,,
2430,,,,,,,,
2431,,,,,,,,
2432,,,,,,,|2429_2432_6_961_,
2433,,,,,,,,
2434,,,,,,,,
2435,,,,,|2420_2435_4_957_,,,
2436,,,,,,,,
2437,,,,,,,,
2438,,,,,,,,
2439,,,,,,,|2439_2439_6_963_,
2440,,,,,,,,
2441,,,,,,,,
2442,,,,,,,,
2443,,,,,,,,
2444,,,,,,,,
2445,,,,,,,,
2446,,,,,,,,
2447,,,,,,,|2444_2447_6_964_,
2448,,,,,,,,
2449,,,,,,,,
2450,,,,,,,,
2451,,,,,,,,
2452,,,,,,,,
2453,,,,,,,,
2454,,,,,,,,
2455,,,,,,,,
2456,,,,,,,,
2457,,,,,,,|2454_2457_6_965_,
2458,,,,,,,,
2459,,,,,,,,
2460,,,,,,,,
2461,,,,,,,,
2462,,,,,,,,
2463,,,,,,,,
2464,,,,,,,,
2465,,,,,,,,
2466,,,,,,,|2466_2466_6_967_,
2467,,,,,,,|2461_2467_6_966_,
2468,,,,,,,,
2469,,,,,,,,
2470,,,,,|2431_2470_4_962_,,,
2471,,,,,,,,
2472,,,,,,,,
2473,,,,,,,,
2474,,,,,,,,
2475,,,,,,,,
2476,,,,,,,,
2477,,,,,,,,
2478,,,,,,,,
2479,,,,,,,,
2480,,,,,,,,
2481,,,,,,,,
2482,,,,,|2479_2482_4_970_,,,
2483,,,,,,,,
2484,,,,,,,,
2485,,,,,,,,
2486,,,,,,,,
2487,,,,,,,,
2488,,,,,,,,
2489,,,,,,,,
2490,,,,,,,,
2491,,,,,,,,
2492,,,,,,,,
2493,,,,,,,,
2494,,,,,,,|2494_2494_6_974_,
2495,,,,,,,|2495_2495_6_975_,
2496,,,,,|2470_2496_4_969_|2492_2496_4_973_,,,
2497,,,,,,,|2497_2497_6_976_,
2498,,,,,,,,
2499,,,,,,,,
2500,,,,,,,,
2501,,,,,|2498_2501_4_977_,,,
2502,,,,,,,,
2503,,,,,|2469_2503_4_968_,,,
2504,,,,,,,,
2505,,,,,,,,
2506,,,,,,,|2506_2506_6_978_,
2507,,,,,,,,
2508,,,,,,,,
2509,,,,,,,,
2510,,,,,,,,
2511,,,,,,,,
2512,,,,,,,,
2513,,,,,,,,
2514,,,,,,,,
2515,,,,,|2484_2515_4_971_,,|2515_2515_6_979_,
2516,,,,,,,,
2517,,,,,,,,
2518,,,,,,,,
2519,,,,,,,,
2520,,,,,,,,
2521,,|2516_2521_1_980_,,,,,,
2522,,,,,|2486_2522_4_972_,,,
2523,,,,,,,,
2524,,,,,,,,
2525,,,,,,,,
2526,,,,,,,,
2527,,,,,,,,
2528,,,,,,,,
2529,,,,,,,,
2530,,,,,,,,
2531,,,,,,,,
2532,,,,,|2529_2532_4_986_,,,
2533,,,,,,,,
2534,,,,,,,,
2535,,,,,,,,
2536,,,,,,,,
2537,,,,,,,,
2538,,,,,,,,
2539,,,,,,,,
2540,,,,,,,|2540_2540_6_987_,
2541,,,,,,,,
2542,,,,,,,,
2543,,,,,,,,
2544,,,,,,,,
2545,,,,,,|2521_2545_5_982_,,
2546,,,,,,,,
2547,,,,,,,,
2548,,,,,,,,
2549,,,,,,,,
2550,,,,,,,,
2551,,,,,,,,
2552,,,,,,,,
2553,,,,,,,,
2554,,,,,|2551_2554_4_989_,,,
2555,,,,,|2518_2555_4_981_,,,
2556,,,,,,|2522_2556_5_983_|2547_2556_5_988_,,
2557,,,,,,,,
2558,,,,,|2523_2558_4_984_,,,
2559,,,,,,,,
2560,,,,,,,,
2561,,,,,,,,
2562,,,,,,,,
2563,,,,,,,,
2564,,,,,,,,
2565,,,,,,,,
2566,,,,,|2527_2566_4_985_,,,
2567,,,,,,,,
2568,,,,,,,,
2569,,,,,,,,
2570,,,,,,,,
2571,,,,,|2560_2571_4_990_,,,
2572,,,,,,,,
2573,,,,,,,,
2574,,,,,,,,
2575,,,,,,,,
2576,,,,,,,,
2577,,,,,,,,
2578,,,,,,,,
2579,,,,,|2574_2579_4_992_,,,
2580,,,,,,,,
2581,,,,,,,,
2582,,,,,,,|2582_2582_6_995_,
2583,,,,,,,,
2584,,,,,|2565_2584_4_991_,,,
2585,,,,,|2576_2585_4_993_,,,
2586,,,,,,,,
2587,,,,,,,,
2588,,,,,,,,
2589,,,,,,,|2583_2589_6_996_,
2590,,,,,|2590_2590_4_998_,,,
2591,,,,,,,,
2592,,,,,,,|2586_2592_6_997_,
2593,,,,,,,,
2594,,,,,,,,
2595,,,,,,,,
2596,,,,,,,,
2597,,,,,,,,
2598,,,,,,,,
2599,,,,,,,,
2600,,,,,,,,
2601,,,,,,,,
2602,,,,,,,,
2603,,,,,,,,
2604,,,,,,,,
2605,,,,,,,,
2606,,,,,,,,
2607,,,,,,,,
2608,,,,,,,|2608_2608_6_999_,
2609,,,,,,,,
2610,,,,,,,,
2611,,,,,,,,
2612,,,,,,,,
2613,,,,,,,,
2614,,,,,,,,
2615,,,,,,,,
2616,,,,,,,,
2617,,,,,|2581_2617_4_994_,,,
2618,,,,,,,|2612_2618_6_1000_,
2619,,,,,,,,
2620,,,,,,,,
2621,,,,,,,,
2622,,,,,,,,
2623,,,,,,,,
2624,,,,,,,,
2625,,,,,,,,
2626,,,,,|2614_2626_4_1001_,,,
2627,,,,,,,,
2628,,,,,,,|2622_2628_6_1002_,
2629,,,,,,,,
2630,,,,,,,,
2631,,,,,,,,
2632,,,,,,,,
2633,,,,,,,,
2634,,,,,,,|2634_2634_6_1003_,
2635,,,,,,,,
2636,,,,,,,,
2637,,,,,,,,
2638,,,,,,,,
2639,,,,,|2639_2639_4_1005_,,,
2640,,|2635_2640_1_1004_,,,,,,
2641,,,,,,,,
2642,,,,,,,,
2643,,,,,,,|2643_2643_6_1008_,
2644,,,,,,,,
2645,,,,,,,,
2646,,,,,,,|2640_2646_6_1006_,
2647,,,,,,,,
2648,,,,,,,,
2649,,,,,,,,
2650,,,,,,,,
2651,,,,,,,,
2652,,,,,,,,
2653,,,,,,,,
2654,,,,,,,,
2655,,|2650_2655_1_1009_,,,,,,
2656,,,,,,,,
2657,,,,,,,,
2658,,,,,,,,
2659,,,,,,,,
2660,,,,,|2657_2660_4_1011_,,,
2661,,,,,,,,
2662,,,,,,,,
2663,,,,,,,,
2664,,,,,,,,
2665,,,,,,,,
2666,,,,,,,,
2667,,,,,|2664_2667_4_1012_,,,
2668,,,,,,,,
2669,,,,,,,,
2670,,,,,,,,
2671,,,,,,,,
2672,,,,,,,,
2673,,,,,|2672_2673_4_1014_,,|2667_2673_6_1013_|2673_2673_6_1015_,
2674,,,,,,,,
2675,,,,,,,,
2676,,,,,,,,
2677,,,,,,,,
2678,,,,,,,,
2679,,,,,|2642_2679_4_1007_,,,
2680,,,,,,,,
2681,,,,,,,,
2682,,,,,,,,
2683,,,,,,,,
2684,,,,,,|2676_2684_5_1016_,,
2685,,,,,,,,
2686,,,,,,,,
2687,,,,,,|2687_2687_5_1017_,,
2688,,,,,|2653_2688_4_1010_,,,
2689,,,,,,,,
2690,,,,,,,,
2691,,,,,,,,
2692,,,,,,,,
2693,,,,,,,,
2694,,,,,,,,
2695,,,,,|2694_2695_4_1018_,,,
2696,,,,,,,,
2697,,,,,,,,
2698,,,,,,,,
2699,,,,,,,,
2700,,,,,,,,
2701,,,,,,,,
2702,,,,,,,,
2703,,,,,,,,
2704,,,,,,,,
2705,,,,,,,,
2706,,,,,,,,
2707,,,,,,,,
2708,,|2703_2708_1_1020_,,,,,,
2709,,,,,,,,
2710,,,,,,,,
2711,,,,,,,,
2712,,,,,,,,
2713,,,,,,,,
2714,,,,,,,,
2715,,,,,,,,
2716,,,,,,,,
2717,,|2714_2717_1_1022_,,,,,|2717_2717_6_1024_,
2718,,,,,,,,
2719,,,,,,,,
2720,,,,,,,,
2721,,,,,,,,
2722,,,,,,,,
2723,,,,,|2699_2723_4_1019_,,,
2724,,,,,,,,
2725,,,,,|2724_2725_4_1025_,,,
2726,,,,,,,,
2727,,,,,,,,
2728,,,,,,,,
2729,,,,,,,,
2730,,,,,,,,
2731,,,,,,,,
2732,,,,,,,,
2733,,,,,,|2710_2733_5_1021_,,
2734,,,,,,,,
2735,,,,,,|2715_2735_5_1023_,,
2736,,,,,,,,
2737,,,,,,,,
2738,,,,,,,,
2739,,,,,,,,
2740,,,,,,,,
2741,,,,,,,,
2742,,,,,,,,
2743,,,,,,,,
2744,,,,,,,,
2745,,,,,,,,
2746,,,,,,,,
2747,,,,,|2747_2747_4_1028_,,,
2748,,,,,,,,
2749,,,,,,,|2749_2749_6_1029_,
2750,,,,,,,,
2751,,,,,,,|2751_2751_6_1030_,
2752,,,,,,,,
2753,,,,,,,,
2754,,,,,,,,
2755,,,,,,,,
2756,,,,,,,,
2757,,,,,,,,
2758,,,,,|2757_2758_4_1031_,,,
2759,,,,,,,,
2760,,,,,,,,
2761,,,,,,,,
2762,,,,,,,,
2763,,,,,,,,
2764,,,,,,,,
2765,,,,,,,,
2766,,,,,,,,
2767,,,,,,,,
2768,,,,,,,,
2769,,,,,,,,
2770,,,,,,,,
2771,,,,,,,,
2772,,,,,|2759_2772_4_1032_,,,
2773,,,,,,,,
2774,,,,,|2744_2774_4_1027_,,,
2775,,,,,,,|2775_2775_6_1035_,
2776,,,,,,|2776_2776_5_1036_,,
2777,,,,,,|2761_2777_5_1033_,,
2778,,,,,,,,
2779,,,,,,,,
2780,,,,,,,,
2781,,,,,,,,
2782,,,,,|2742_2782_4_1026_,,,
2783,,,,,,,,
2784,,,,,,,,
2785,,,,,,,,
2786,,,,,,,|2786_2786_6_1040_,
2787,,,,,,,|2784_2787_6_1038_,
2788,,,,,,,,
2789,,,,,,,,
2790,,,,,,,,
2791,,,,,,,,
2792,,,,,,,,
2793,,,,,,,,
2794,,,,,,,,
2795,,,,,,,,
2796,,,,,,,,
2797,,,,,,,,
2798,,,,,,,,
2799,,|2796_2799_1_1041_,,,,,,
2800,,,,,,,,
2801,,,,,,,,
2802,,,,,,,,
2803,,,,,,,,
2804,,,,,|2773_2804_4_1034_,,,
2805,,,,,,,,
2806,,,,,,,,
2807,,,,,,,,
2808,,,,,,,|2808_2808_6_1044_,
2809,,,,,,,,
2810,,,,,,,,
2811,,,,,,,,
2812,,,,,,,,
2813,,,,,,,,
2814,,,,,,,,
2815,,,,,,,,
2816,,,,,,,,
2817,,,,,,,,
2818,,,,,,,,
2819,,,,,,,,
2820,,,,,|2780_2820_4_1037_,,,
2821,,,,,,,,
2822,,,,,,,,
2823,,,,,|2785_2823_4_1039_,,,
2824,,,,,,,|2824_2824_6_1047_,
2825,,,,,,,,
2826,,|2823_2826_1_1046_,,,,,,
2827,,,,,,,,
2828,,,,,,,,
2829,,,,,,,,
2830,,,,,,,,
2831,,,,,,,,
2832,,,,,,,,
2833,,,,,|2810_2833_4_1045_,,|2833_2833_6_1048_,
2834,,,,,,,,
2835,,,,,,,,
2836,,,,,|2797_2836_4_1042_,,,
2837,,,,,,,,
2838,,,,,,,,
2839,,,,,,,,
2840,,,,,|2804_2840_4_1043_,,|2837_2840_6_1049_,
2841,,,,,,,,
2842,,,,,,,,
2843,,,,,,,,
2844,,,,,,,,
2845,,,,,,,,
2846,,,,,,,,
2847,,,,,,,,
2848,,,,,,,,
2849,,,,,,,,
2850,,,,,,,,
2851,,,,,,,,
2852,,,,,,,,
2853,,,,,,,,
2854,,,,,,,,
2855,,,,,,,|2855_2855_6_1053_,
2856,,,,,,,|2856_2856_6_1054_,
2857,,,,,,,,
2858,,,,,,,,
2859,,,,,,,,
2860,,,,,,,,
2861,,,,,,,,
2862,,,,,,,,
2863,,,,,,,,
2864,,,,,,,,
2865,,,,,,,,
2866,,,,,,,,
2867,,,,,,,,
2868,,,,,,,|2868_2868_6_1056_,
2869,,,,,,,,
2870,,,,,,,,
2871,,,,,,,,
2872,,,,,,,,
2873,,,,,,,,
2874,,,,,,,,
2875,,,,,,,,
2876,,,,,,,,
2877,,,,,|2843_2877_4_1051_,,,
2878,,,,,,,,
2879,,,,,|2839_2879_4_1050_,,,
2880,,|2877_2880_1_1057_,,,,,,
2881,,,,,,,,
2882,,,,,,,,
2883,,,,,,,,
2884,,,,,,,,
2885,,,,,|2850_2885_4_1052_,,,
2886,,,,,,,,
2887,,,,,,,,
2888,,,,,,,|2888_2888_6_1059_,
2889,,,,,,,,
2890,,,,,,,,
2891,,,,,,,,
2892,,,,,,,,
2893,,,,,,,,
2894,,,,,,,,
2895,,,,,,,,
2896,,,,,,,,
2897,,,,,,,|2897_2897_6_1060_,
2898,,,,,,,,
2899,,,,,,,,
2900,,,,,,,,
2901,,,,,,,,
2902,,,,,,,,
2903,,,,,,,,
2904,,,,,|2864_2904_4_1055_,,,
2905,,,,,,,,
2906,,,,,,,,
2907,,,,,,,,
2908,,,,,,,,
2909,,,,,,,,
2910,,,,,,,,
2911,,,,,,,,
2912,,,,,,,,
2913,,,,,,,,
2914,,,,,,,,
2915,,,,,,,,
2916,,,,,,,,
2917,,,,,,,,
