tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,
1657,,,,,,,,,|1657_1657_8_762_,
1658,,,,,,,,,,
1659,,,,,,,,,,
1660,,,,,,,,,,
1661,,,,,,,,,,
1662,,,|1660_1662_2_764_,,,,,,,
1663,,,,,,,,,,
1664,,,,,,,,,,
1665,,,,,,,|1663_1665_6_765_,,|1665_1665_8_766_,
1666,,,,,,,,,,
1667,,,,,|1630_1667_4_751_,,,,|1667_1667_8_767_,
1668,,,,,,,,,,
1669,,,,,|1640_1669_4_754_|1668_1669_4_768_,,,,,
1670,,,,,,,,,,
1671,,,,,,,,,,
1672,,,,,|1671_1672_4_769_,,,,,
1673,,,,,,,,,,
1674,,,,,,,,,,
1675,,,,,|1674_1675_4_771_,,,,,
1676,,,,,,,,,,
1677,,,,,,,,,,
1678,,,,,,,,,,
1679,,,,,,,|1677_1679_6_772_,,,
1680,,,,,,,,,,
1681,,,,,,|1681_1681_5_773_,,,,
1682,,,,,,,,,,
1683,,,,,,,,,,
1684,,,,,,,|1682_1684_6_774_,,,
1685,,,,,,,,,,
1686,,,,,|1658_1686_4_763_,,,,,
1687,,,,,,,,,,
1688,,,,,,,,,|1688_1688_8_776_,
1689,,,|1687_1689_2_775_,,,,,,,
1690,,,,,|1652_1690_4_759_,,,,,
1691,,,,,|1655_1691_4_761_,,,,,
1692,,,,,,,,,,
1693,,,,,,,,,,
1694,,,,,,,,,,
1695,,,,,,,,,|1695_1695_8_777_,
1696,,,,,,,,,,
1697,,,,,,,,,,
1698,,,,,,,,,,
1699,,,,,,,,,,
1700,,,,,,,,,|1700_1700_8_778_,
1701,,,,,,,,,,
1702,,,,,,,,,,
1703,,,,,,|1703_1703_5_780_,,,,
1704,,,,,,|1704_1704_5_781_,,,,
1705,,,,,,,,,,
1706,,,,,,,,,,
1707,,,,,,,,,,
1708,,,,,,|1708_1708_5_782_,,,,
1709,,,,,,,,,,
1710,,,,,,,,,,
1711,,,,,|1673_1711_4_770_,,,,,
1712,,,,,,,,,,
1713,,,,,,,,,,
1714,,,,,,,,,,
1715,,,,,,,,,,
1716,,,,,,,,,|1716_1716_8_784_,
1717,,,,,,,,,,
1718,,,,,,,,,,
1719,,,,,,,,,,
1720,,,,,,,,,|1720_1720_8_785_,
1721,,,,,,,,,,
1722,,,,,,,,,,
1723,,,,,,,,,,
1724,,,,,,,,,,
1725,,,,,,,,,,
1726,,,,,,,,,,
1727,,,,,,,,,,
1728,,,,,,,,,,
1729,,,,,,,,,,
1730,,,,,,,,,,
1731,,,,,,,,,,
1732,,,,,|1731_1732_4_787_,,|1730_1732_6_786_,,,
1733,,,,,,,,,,
1734,,,,,,|1734_1734_5_788_,,,,
1735,,,,,,,,,,
1736,,,,,,,,,,
1737,,,,,,|1737_1737_5_789_,,,,
1738,,,,,,,,,,
1739,,,,,,,,,,
1740,,,,,,,,,,
1741,,,|1739_1741_2_791_,,,,,,,
1742,,,,,|1702_1742_4_779_,|1742_1742_5_792_,,,,
1743,,,,,,,,,,
1744,,,,,,,,,,
1745,,,,,,,,,,
1746,,,,,,,,,,
1747,,,,,,,,,,
1748,,,,,,,,,,
1749,,,,,|1711_1749_4_783_|1748_1749_4_793_,,,,,
1750,,,,,,,,,,
1751,,,,,,,,,,
1752,,,,,,,,,,
1753,,,,,,,,,,
1754,,,,,,,,,,
1755,,,|1753_1755_2_794_,,,,,,,
1756,,,,,|1755_1756_4_796_,,|1754_1756_6_795_,,,
1757,,,,,,,,,,
1758,,,,,,,,,,
1759,,,,,,,,,,
1760,,,,,,,,,,
1761,,,,,|1760_1761_4_797_,,,,,
1762,,,,,,,,,,
1763,,,,,,,,,,
1764,,,,,,,,,,
1765,,,,,,,|1763_1765_6_798_,,,
1766,,,,,,,,,,
1767,,,,,,,,,,
1768,,,,,,,,,,
1769,,,,,,,,,,
1770,,,,,|1769_1770_4_799_,,,,,
1771,,,,,,,,,,
1772,,,,,|1771_1772_4_800_,,,,,
1773,,,,,,,,,,
1774,,,,,,,,,,
1775,,,,,,,,,,
1776,,,,,,,,,,
1777,,,,,|1738_1777_4_790_,|1777_1777_5_801_,,,,
1778,,,,,,,,,,
1779,,,,,,|1779_1779_5_802_,,,,
1780,,,,,,|1780_1780_5_803_,,,,
1781,,,,,,,,,,
1782,,,,,,,,,,
1783,,,,,,|1783_1783_5_804_,,,,
1784,,,,,,,,,,
1785,,,,,,,,,,
1786,,,,,,,,,,
1787,,,,,,,,,|1787_1787_8_805_,
1788,,,,,,,,,,
1789,,,,,,,,,,
1790,,,,,,,,,,
1791,,,,,,,,,,
1792,,,,,,,,,,
1793,,,,,,,,,,
1794,,,,,,,,,,
1795,,,,,,,,,,
1796,,,,,,,,,,
1797,,,,,|1796_1797_4_807_,,,,,
1798,,,,,,,|1795_1798_6_806_,,,
1799,,,,,,,,,,
1800,,,,,|1799_1800_4_808_,,,,,
1801,,,,,,,,,,
1802,,,|1800_1802_2_809_,,,,,,,
1803,,,,,,,,,,
1804,,,,,,,,,,
1805,,,,,,,,,,
1806,,,,,,,,,,
1807,,,,,,,,,,
1808,,,,,,,,,,
1809,,,,,,,,,,
1810,,,,,,,,,,
1811,,,|1809_1811_2_810_,,,,,,,
1812,,,,,,,,,,
1813,,,,,,,,,,
1814,,,,,,,,,,
1815,,,,,,,,,,
1816,,,,,,,,,,
1817,,,,,,,,,,
1818,,,,,,,,,|1818_1818_8_812_,
1819,,,,,,,,,,
1820,,,,,,,,,,
1821,,,|1819_1821_2_813_,,,|1821_1821_5_814_,,,,
1822,,,,,,,,,,
1823,,,,,,,,,,
1824,,,,,,,,,,
1825,,,,,,,,,,
1826,,,,,,,,,,
1827,,,,,,,,,,
1828,,,|1826_1828_2_815_,,,,,,,
1829,,,,,|1828_1829_4_816_,,,,,
1830,,,,,,,,,,
1831,,,,,,,,,,
1832,,,,,,,,,,
1833,,,,,,,,,,
1834,,,,,,,,,,
1835,,,,,|1834_1835_4_817_,,,,,
1836,,,,,,,,,,
1837,,,|1835_1837_2_818_,,|1836_1837_4_819_,|1837_1837_5_820_,,,,
1838,,,,,,,,,,
1839,,,,,,,,,,
1840,,,,,,,,,,
1841,,,,,,,,,,
1842,,,,,,,,,,
1843,,,,,,,,,|1843_1843_8_821_,
1844,,,,,,,,,,
1845,,,,,,,,,,
1846,,,,,,|1846_1846_5_823_,,,,
1847,,,,,,,|1844_1847_6_822_,,,
1848,,,,,,,,,,
1849,,,,,|1848_1849_4_824_,,,,,
1850,,,,,,,,,,
1851,,,,,,,,,|1851_1851_8_825_,
1852,,,,,,,,,,
1853,,,,,,|1853_1853_5_826_,,,,
1854,,,,,|1814_1854_4_811_,,,,,
1855,,,,,,,,,,
1856,,,,,,,,,,
1857,,,,,,,,,,
1858,,,,,,,,,,
1859,,,,,,,,,,
1860,,,,,,,,,,
1861,,,,,,,,,,
1862,,,,,,,,,,
1863,,,,,,,,,,
1864,,,,,,|1864_1864_5_828_,,,,
1865,,,,,,,,,,
1866,,,,,,,,,,
1867,,,,,,,,,,
1868,,,,,|1867_1868_4_829_,,,,,
1869,,,,,,,,,,
1870,,,,,,,,,|1870_1870_8_830_,
1871,,,,,,|1871_1871_5_831_,,,,
1872,,,,,,,,,,
1873,,,,,,,,,,
1874,,,,,|1873_1874_4_833_,,,,,
1875,,,,,,,|1872_1875_6_832_,,,
1876,,,,,,,,,,
1877,,,,,,,,,,
1878,,,,,,,,,,
1879,,,,,,,,,,
1880,,,,,,|1880_1880_5_836_,,,,
1881,,,,,,,,,,
1882,,,,,,,|1879_1882_6_835_,,,
1883,,,,,,,,,,
1884,,,,,,,,,,
1885,,,,,,,,,,
1886,,,,,,,,,,
1887,,,,,,,,,,
1888,,,,,|1887_1888_4_839_,,,,,
1889,,,,,,,,,,
1890,,,,,,,,,,
1891,,,,,|1890_1891_4_840_,,,,,
1892,,,,,|1891_1892_4_841_,,,,,
1893,,,,,|1892_1893_4_842_,,,,,
1894,,,,,|1893_1894_4_843_,,,,,
1895,,,,,,,,,,
1896,,,,,,,,,,
1897,,,|1895_1897_2_844_,,,,,,,
1898,,,,,|1897_1898_4_845_,,,,,
1899,,,,,,,,,,
1900,,,,,,,,,,
1901,,,,,|1861_1901_4_827_,,,,,
1902,,,,,,,,,,
1903,,,,,,,,,,
1904,,,,,,,|1901_1904_6_846_,,,
1905,,,,,|1904_1905_4_847_,|1905_1905_5_848_,,,,
1906,,,,,,,,,,
1907,,,,,,,,,,
1908,,,,,|1907_1908_4_849_,,,,,
1909,,,,,|1876_1909_4_834_,,,,,
1910,,,,,,,,,,
1911,,,,,,,,,,
1912,,,,,,,,,,
1913,,,,,,,,,,
1914,,,,,,,,,,
1915,,,,,,,,,,
1916,,,,,|1915_1916_4_850_,,,,,
1917,,,,,,,,,,
1918,,,,,,,,,,
1919,,,,,|1881_1919_4_837_,,,,,
1920,,,,,,|1920_1920_5_852_,|1917_1920_6_851_,,,
1921,,,,,,,,,,
1922,,,,,|1882_1922_4_838_,,,,,
1923,,,,,,,,,,
1924,,,|1922_1924_2_853_,,,,,,,
1925,,,,,,,,,,
1926,,,,,,|1926_1926_5_854_,,,,
1927,,,,,,,,,,
1928,,,,,,,,,,
1929,,,,,,,,,,
1930,,,,,,,,,,
1931,,,,,,,,,,
1932,,,,,,,,,,
1933,,,,,,,,,,
1934,,,,,,,,,,
1935,,,,,,,|1932_1935_6_855_,,|1935_1935_8_857_,
1936,,,,,,,,,,
1937,,,,,,,|1934_1937_6_856_,,,
1938,,,,,,,,,,
1939,,,,,,,,,,
1940,,,,,,,,,,
1941,,,,,|1940_1941_4_859_,,|1938_1941_6_858_,,,
1942,,,,,,,,,,
1943,,,,,,,,,,
1944,,,,,,,,,,
1945,,,,,,,,,,
1946,,,|1944_1946_2_860_,,,,,,,
1947,,,,,|1946_1947_4_861_,,,,,
1948,,,,,,,,,,
1949,,,,,,,,,,
1950,,,,,,,,,,
1951,,,,,,,,,,
1952,,,,,,,,,,
1953,,,,,,,,,,
1954,,,,,,,,,,
1955,,,,,,,,,,
1956,,,,,,|1956_1956_5_862_,,,,
1957,,,,,,,,,,
1958,,,,,,,,,,
1959,,,,,|1958_1959_4_863_,,,,,
1960,,,,,,,,,,
1961,,,,,,,,,|1961_1961_8_866_,
1962,,,,,,,|1959_1962_6_864_,,,
1963,,,,,,,,,,
1964,,,,,,,,,,
1965,,,,,,,,,,
1966,,,,,,,,,,
1967,,,,,,,,,,
1968,,,|1966_1968_2_867_,,,,,,,
1969,,,,,,,,,,
1970,,,,,,,,,,
1971,,,,,,,,,,
1972,,,,,,,,,,
1973,,,,,,,,,,
1974,,,,,|1973_1974_4_868_,,,,,
1975,,,,,,,,,,
1976,,,,,,,,,,
1977,,,,,,,,,,
1978,,,,,,,,,,
1979,,,,,|1978_1979_4_869_,,,,|1979_1979_8_870_,
1980,,,,,,,,,,
1981,,,,,,|1981_1981_5_871_,,,,
1982,,,,,,,,,,
1983,,,,,|1982_1983_4_872_,|1983_1983_5_873_,,,,
1984,,,,,,,,,,
1985,,,,,,,,,,
1986,,,,,|1985_1986_4_875_,,,,,
1987,,,,,,|1987_1987_5_876_,,,,
1988,,,,,,,,,,
1989,,,,,,,,,,
1990,,,,,,,,,,
1991,,,,,,,,,,
1992,,,,,,,,,,
1993,,,,,,,,,,
1994,,,,,,,,,,
1995,,,,,,,,,,
1996,,,,,,,,,,
1997,,,,,|1996_1997_4_879_,,,,,
1998,,,,,,,,,,
1999,,,,,|1960_1999_4_865_,,,,,
2000,,,|1998_2000_2_880_,,,,,,,
2001,,,,,,,,,|2001_2001_8_882_,
2002,,,|2000_2002_2_881_,,,,,,,
2003,,,,,,,,,,
2004,,,,,,,,,,
2005,,,,,|2004_2005_4_883_,,,,,
2006,,,,,,,,,,
2007,,,|2005_2007_2_884_,,|1984_2007_4_874_,,,,,
2008,,,,,,,,,,
2009,,,,,,,,,,
2010,,,,,,,,,,
2011,,,,,,|2011_2011_5_885_,,,,
2012,,,,,,,,,,
2013,,,,,,,,,,
2014,,,,,,,,,,
2015,,,,,,,,,|2012_2015_8_886_,
2016,,,,,,,,,,
2017,,,,,,,,,,
2018,,,,,,,,,,
2019,,,,,,,,,,
2020,,,,,|2018_2020_4_887_,|2020_2020_5_889_,,,,
2021,,,,,|2019_2021_4_888_,,,,,
2022,,,,,,,,,,
2023,,,,,,,,,,
2024,,,,,|1989_2024_4_877_,,,,,
2025,,,,,,,,,,
2026,,,,,,,,,|2023_2026_8_890_,
2027,,,,,,,,,,
2028,,,,,,,,,,
2029,,,,,,,,,,
2030,,,,,,,,,,
2031,,,,,|1991_2031_4_878_|2029_2031_4_892_,|2031_2031_5_893_,,,,
2032,,,,,,,,,,
2033,,,,,,,,,,
2034,,,,,,,,,,
2035,,,,,,,,,,
2036,,,,,,,,,,
2037,,,,,,,,,,
2038,,,,,,,,,,
2039,,,,,,,,,,
2040,,,,,,|2040_2040_5_895_,,,,
2041,,,,,,,,,,
2042,,,,,,,,,,
2043,,,,,,,,,,
2044,,,,,,,,,,
2045,,,,,,,,,,
2046,,,,,|2044_2046_4_896_,,,,,
2047,,,,,,,,,,
2048,,,,,,,,,,
2049,,,,,|2047_2049_4_897_,,,,,
2050,,,,,,,,,,
2051,,,,,,,,,,
2052,,,,,,,,,,
2053,,,,,,,,,,
2054,,,,,,,,,,
2055,,,,,,,,,,
2056,,,,,,,,,,
2057,,,,,,,,,,
2058,,,,,,,,,,
2059,,,,,,,,,,
2060,,,,,|2058_2060_4_898_,,,,,
2061,,,,,,,,,,
2062,,,,,,,,,|2059_2062_8_899_,
2063,,,,,|2025_2063_4_891_,,,,|2060_2063_8_900_,
2064,,,,,|2062_2064_4_901_,,,,,
2065,,,,,,|2065_2065_5_902_,,,,
2066,,,,,,,,,,
2067,,,,,,,,,,
2068,,,,,,,,,,
2069,,,,,,,,,,
2070,,,,,,|2070_2070_5_904_,,,,
2071,,,,,,,,,,
2072,,,,,,,,,,
2073,,,,,,,,,,
2074,,,,,,,,,,
2075,,,,,|2035_2075_4_894_,,,,,
2076,,,,,,,,,,
2077,,,,,|2075_2077_4_905_,,,,,
2078,,,,,|2076_2078_4_906_,,,,,
2079,,,,,|2077_2079_4_907_,,,,,
2080,,,,,,,,,,
2081,,,,,,,,,,
2082,,,,,,,,,,
2083,,,,,,,|2079_2083_6_908_,,,
2084,,,,,,,,,,
2085,,,,,,,,,,
2086,,,,,,,,,,
2087,,,,,|2085_2087_4_910_,,,,|2084_2087_8_909_,
2088,,,,,,,,,,
2089,,,,,,,,,,
2090,,,,,,,,,,
2091,,,,,,,,,,
2092,,,,,,,,,,
2093,,,,,,,,,,
2094,,,,,,,,,,
2095,,,,,,,,,,
2096,,,,,,,,,,
2097,,,,,,,,,|2094_2097_8_911_,
2098,,,,,,,,,,
2099,,,,,,,|2095_2099_6_912_,,,
2100,,,,,,,,,,
2101,,,,,,,,,,
2102,,,,,,,,,,
2103,,,,,,,,,,
2104,,,,,,,,,|2101_2104_8_913_,
2105,,,,,|2067_2105_4_903_,,,,|2102_2105_8_914_,
2106,,,,,,,,,,
2107,,,,,,,,,|2104_2107_8_916_,
2108,,,,,|2106_2108_4_917_,,,,,
2109,,,,,,,,,,
2110,,,,,,,,,,
2111,,,,,,,,,,
2112,,,,,,,,,,
2113,,,,,,,,,,
2114,,,,,,,,,,
2115,,,,,,,,,,
2116,,,,,,,,,,
2117,,,,,|2115_2117_4_918_,,,,,
2118,,,,,|2116_2118_4_919_,,,,,
2119,,,,,,|2119_2119_5_921_,,,,
2120,,,,,,,,,,
2121,,,|2118_2121_2_920_,,,,,,,
2122,,,,,|2120_2122_4_922_,,,,,
2123,,,,,,,,,,
2124,,,,,,,,,|2121_2124_8_923_,
2125,,,,,,,,,,
2126,,,,,,,,,,
2127,,,,,,,,,,
2128,,,,,,,,,,
2129,,,,,,,,,,
2130,,,,,,,,,,
2131,,,,,,,,,,
2132,,,,,,,,,,
2133,,,,,,,,,|2130_2133_8_925_,
2134,,,,,|2103_2134_4_915_,,,,,
2135,,,,,,,,,,
2136,,,,,,,|2132_2136_6_926_,,|2133_2136_8_927_,
2137,,,,,|2124_2137_4_924_,,,,,
2138,,,,,,,,,,
2139,,,,,,,,,|2136_2139_8_928_,
2140,,,,,,,,,,
2141,,,,,,,,,,
2142,,,,,,,,,,
2143,,,,,,,,,,
2144,,,,,,,,,,
2145,,,,,,,,,,
2146,,,,,,,,,,
2147,,,|2144_2147_2_929_,,,,,,,
2148,,,,,,,,,,
2149,,,,,,,,,,
2150,,,,,,,,,,
2151,,,,,,,,,,
2152,,,,,,,,,,
2153,,,,,,,,,,
2154,,,,,,,,,,
2155,,,,,,,,,,
2156,,,,,,,,,,
2157,,,,,,,,,,
2158,,,,,,,,,,
2159,,,,,,,,,,
2160,,,,,,,,,,
2161,,,,,,,,,,
2162,,,,,,,,,,
2163,,,,,,,,,,
2164,,,,,,,,,,
2165,,,,,,,,,,
2166,,,,,,,,,,
2167,,,,,,,,,,
2168,,,,,,,,,,
2169,,,,,,,,,,
2170,,,,,,,,,,
2171,,,,,,,,,,
2172,,,,,,,,,,
2173,,,,,,,,,,
2174,,,,,,,,,,
2175,,,,,,,,,,
2176,,,,,,,,,,
2177,,,,,,,,,,
2178,,,,,,,,,,
2179,,,,,|2177_2179_4_933_,,,,,
2180,,,,,,,,,,
2181,,,,,,,,,,
2182,,,,,,,,,,
2183,,,,,,,,,,
2184,,,,,,,,,,
2185,,,,,,,,,,
2186,,,,,,,,,,
2187,,,,,,,|2183_2187_6_934_,,,
2188,,,,,,,,,,
2189,,,,,,,,,,
2190,,,,,,,,,,
2191,,,,,,,,,,
2192,,,,,,,,,,
2193,,,,,,,,,,
2194,,,,,,,|2190_2194_6_935_,,,
2195,,,|2192_2195_2_936_,,,,,,,
2196,,,,,|2158_2196_4_930_,,,,,
2197,,,,,,,,,,
2198,,,,,,,,,,
2199,,,,,,,,,|2196_2199_8_937_,
2200,,,,,,,,,,
2201,,,,,,,,,,
2202,,,,,|2162_2202_4_931_,,,,,
2203,,,,,,,,,,
2204,,,,,|2166_2204_4_932_|2202_2204_4_940_,,,,,
2205,,,,,,,,,,
2206,,,,,,,,,,
2207,,,,,,,,,,
2208,,,,,,,,,,
2209,,,,,,,,,,
2210,,,,,,,,,,
2211,,,,,,,,,,
2212,,,,,,,,,,
2213,,,,,,,,,,
2214,,,,,,,,,,
2215,,,,,,,,,,
2216,,,,,,,,,,
2217,,,,,|2197_2217_4_938_,,,,,
2218,,,,,,,,,,
2219,,,,,,,,,,
2220,,,,,,,,,,
2221,,,,,,,,,,
2222,,,,,,,,,,
2223,,,,,,,,,,
2224,,,,,,,,,,
2225,,,|2222_2225_2_942_,,,,,,,
2226,,,,,,,,,,
2227,,,,,,,,,,
2228,,,,,,,,,,
2229,,,,,,,,,,
2230,,,,,,,,,,
2231,,,,,,,,,,
2232,,,,,,,,,,
2233,,,,,,,,,,
2234,,,,,,,,,,
2235,,,,,,,,,,
2236,,,,,,,,,,
2237,,,,,|2199_2237_4_939_,,,,,
2238,,,,,,,,,,
2239,,,,,,,,,,
2240,,,,,,,,,,
2241,,,,,,,,,|2238_2241_8_944_,
2242,,,,,,,,,,
2243,,,,,,,,,,
2244,,,,,|2233_2244_4_943_,,,,,
2245,,,,,,,,,,
2246,,,,,,,,,,
2247,,,,,,,,,,
2248,,,,,,,,,,
2249,,,,,,,,,,
2250,,,,,,,,,,
2251,,,,,,,,,,
2252,,,,,,,,,,
2253,,,,,,,,,,
2254,,,,,,,,,,
2255,,,,,,,,,,
2256,,,,,,,,,,
2257,,,,,|2217_2257_4_941_,,,,,
2258,,,,,,,,,,
2259,,,,,,,,,,
2260,,,,,,,,,,
2261,,,,,,,,,,
2262,,,,,,,,,,
2263,,,,,,,,,,
2264,,,,,,,,,,
2265,,,,,,,,,,
2266,,,,,,,,,|2263_2266_8_947_,
2267,,,,,,,,,,
2268,,,,,,,,,,
2269,,,,,,,,,,
2270,,,,,,,,,,
2271,,,,,,,,,,
2272,,,,,,,|2268_2272_6_948_,,,
2273,,,,,,,,,,
2274,,,,,,,,,,
2275,,,,,,,,,,
2276,,,,,,,,,,
2277,,,,,,,,,,
2278,,,,,,,,,,
2279,,,,,,,,,,
2280,,,,,,,,,,
2281,,,,,,,,,,
2282,,,,,,,,,,
2283,,,,,,,,,,
2284,,,,,,,,,,
2285,,,,,,,,,,
2286,,,,,,,,,,
2287,,,,,,,,,,
2288,,,,,,,,,,
2289,,,,,,,,,,
2290,,,,,,,,,,
2291,,,,,|2251_2291_4_945_,,,,,
2292,,,,,,,,,,
2293,,,,,,,,,,
2294,,,,,|2258_2294_4_946_,,,,,
2295,,,,,,,,,,
2296,,,,,,,,,,
2297,,,,,,,,,,
2298,,,,,,,,,,
2299,,,,,,,,,,
2300,,,,,,,,,,
2301,,,,,,,,,,
2302,,,,,,,,,,
2303,,,,,,,,,,
2304,,,,,,,,,,
2305,,,,,,,,,,
2306,,,,,|2269_2306_4_949_,,,,,
2307,,,,,,,,,,
2308,,,,,,,,,,
2309,,,,,,,,,,
2310,,,,,,,,,,
2311,,,,,,,,,,
2312,,,,,,,,,,
2313,,,,,,,,,,
2314,,,,,,,,,,
2315,,,,,,,,,,
2316,,,,,,,,,,
2317,,,,,,,,,,
2318,,,,,,,,,,
2319,,,,,,,,,,
2320,,,,,,,,,,
2321,,,,,,,,,,
2322,,,,,,,,,,
2323,,,,,,,,,,
2324,,,,,,,,,,
2325,,,|2323_2325_2_953_,,,,,,,
2326,,,,,,,,,,
2327,,,,,,,,,,
2328,,,,,,,,,,
2329,,,|2327_2329_2_955_,,|2309_2329_4_951_,,,,,
2330,,,,,,|2330_2330_5_956_,,,,
2331,,,,,|2292_2331_4_950_,,,,,
2332,,,,,,,,,,
2333,,,,,,,,,,
2334,,,,,,,,,,
2335,,,,,,,,,,
2336,,,,,,,,,,
2337,,,,,,,,,,
2338,,,,,,,,,|2338_2338_8_957_,
2339,,,,,,,,,,
2340,,,,,,,,,,
2341,,,,,,,,,,
2342,,,,,,,,,,
2343,,,,,,,,,,
2344,,,,,,|2344_2344_5_958_,,,,
2345,,,,,,,,,,
2346,,,,,,,,,|2346_2346_8_960_,
2347,,,|2345_2347_2_959_,,,,,,,
2348,,,,,,,,,,
2349,,,|2347_2349_2_961_,,|2310_2349_4_952_,,,,,
2350,,,,,,,,,,
2351,,,,,,,,,,
2352,,,,,,,,,,
2353,,,,,,,,,,
2354,,,,,,,,,,
2355,,,,,,,,,,
2356,,,,,,,,,,
2357,,,,,,,,,,
2358,,,,,,,,,,
2359,,,,,,,,,,
2360,,,,,,,,,,
2361,,,,,,,,,,
2362,,,,,|2352_2362_4_962_,,,,,
2363,,,,,,,,,,
2364,,,,,,,,,,
2365,,,,,|2326_2365_4_954_,,,,,
2366,,,,,,,,,,
2367,,,,,,,,,,
2368,,,,,,,,,,
2369,,,,,,,,,,
2370,,,,,,,,,,
2371,,,,,,,,,,
2372,,,,,|2361_2372_4_963_,,,,,
2373,,,,,,,,,,
2374,,,,,,,,,,
2375,,,,,,,,,,
2376,,,,,,,,,,
2377,,,,,,,,,,
2378,,,,,,,,,,
2379,,,,,,,,,,
2380,,,,,,,,,,
2381,,,,,,,,,,
2382,,,,,,,,,,
2383,,,,,,,,,,
2384,,,,,,,,,|2384_2384_8_966_,
2385,,,,,,,,,,
2386,,,,,,,,,,
2387,,,,,|2364_2387_4_964_,,,,,
2388,,,,,,,,,,
2389,,,,,,,,,,
2390,,,,,|2389_2390_4_967_,,,,,
2391,,,,,|2391_2391_4_969_,,,,,
2392,,,,,|2380_2392_4_965_,,,,,
2393,,,,,,,,,,
2394,,,,,,,,,,
2395,,,,,,,,,,
2396,,,,,,,,,,
2397,,,,,,,,,,
2398,,,,,,,,,,
2399,,,,,,,|2396_2399_6_970_,,,
2400,,,,,,,,,,
2401,,,,,,,,,,
2402,,,,,,,,,,
2403,,,,,,,,,|2403_2403_8_972_,
2404,,,,,,,,,,
2405,,,,,,,,,,
2406,,,,,,,,,,
2407,,,,,,,,,,
2408,,,,,,,,,,
2409,,,,,,,,,,
2410,,,,,,,,,,
2411,,,,,,,,,,
2412,,,,,,,|2409_2412_6_973_,,,
2413,,,,,,,,,,
2414,,,,,,,,,,
2415,,,,,|2414_2415_4_974_,,,,,
2416,,,,,,,,,,
2417,,,,,,,,,,
2418,,,,,,,,,,
2419,,,,,,,,,,
2420,,,,,,,,,,
2421,,,,,|2390_2421_4_968_,,,,,
2422,,,,,,,,,,
2423,,,,,,,,,,
2424,,,|2422_2424_2_975_,,,,,,,
2425,,,,,,,,,,
2426,,,,,,,,,,
2427,,,,,,,,,,
2428,,,,,,,,,|2428_2428_8_977_,
2429,,,,,,,,,,
2430,,,,,,,,,,
2431,,,,,,,,,,
2432,,,,,,,,,,
2433,,,,,,,,,,
2434,,,,,,,,,,
2435,,,,,|2399_2435_4_971_,,,,,
2436,,,,,,,,,,
2437,,,,,,,,,,
2438,,,,,,,,,,
2439,,,,,,,,,,
2440,,,,,,,,,,
2441,,,,,,,,,,
2442,,,,,,,,,,
2443,,,,,,,,,,
2444,,,,,,,,,,
2445,,,,,|2444_2445_4_978_,,,,,
2446,,,,,,,,,,
2447,,,,,,,,,,
2448,,,,,,,,,,
2449,,,,,,,|2446_2449_6_979_,,,
2450,,,,,,,,,,
2451,,,,,,,,,,
2452,,,,,,,,,,
2453,,,,,,,,,,
2454,,,,,,,,,,
2455,,,,,,,,,,
2456,,,,,,,,,|2456_2456_8_982_,
2457,,,,,,|2457_2457_5_983_,,,,
2458,,,,,,,,,,
2459,,,,,,,,,,
2460,,,,,,,,,,
2461,,,,,,,,,,
2462,,,,,,,,,,
2463,,,,,,,,,,
2464,,,|2462_2464_2_985_,,,,,,,
2465,,,,,,,,,,
2466,,,,,|2427_2466_4_976_,,|2463_2466_6_986_,,,
2467,,,,,,,,,,
2468,,,,,|2449_2468_4_980_,,,,,
2469,,,,,,,,,,
2470,,,,,,,,,,
2471,,,,,,,,,,
2472,,,,,,|2472_2472_5_988_,,,,
2473,,,,,,,,,,
2474,,,,,,|2474_2474_5_989_,,,,
2475,,,,,,,,,,
2476,,,,,,,,,,
2477,,,,,,,,,,
2478,,,,,,,,,,
2479,,,,,,,,,,
2480,,,,,,,,,,
2481,,,,,,,,,,
2482,,,,,,,,,,
2483,,,,,,,,,,
2484,,,,,,,,,,
2485,,,,,,,,,,
2486,,,,,,,,,,
2487,,,,,,,,,,
2488,,,,,,,,,,
2489,,,,,,,,,,
2490,,,,,,,,,,
2491,,,,,,,,,,
2492,,,,,|2454_2492_4_981_,,,,,
2493,,,,,,,,,,
2494,,,,,,,,,,
2495,,,,,,,,,,
2496,,,,,,,,,,
2497,,,,,,,,,,
2498,,,,,|2461_2498_4_984_,,,,,
2499,,,,,,,,,,
2500,,,,,,,,,,
2501,,,,,,,,,,
2502,,,,,|2475_2502_4_990_,,|2499_2502_6_994_,,,
2503,,,,,,,,,,
2504,,,,,|2500_2504_4_995_,,,,|2504_2504_8_996_,
2505,,,,,,,,,,
2506,,,,,,,,,,
2507,,,,,,,,,,
2508,,,,,,,,,,
2509,,,,,,,,,,
2510,,,,,,,,,,
2511,,,,,|2471_2511_4_987_,,,,,
2512,,,,,,,,,,
2513,,,,,,,,,,
2514,,,,,,,,,,
2515,,,,,,,,,,
2516,,,,,,,,,,
2517,,,,,,,,,,
2518,,,,,|2518_2518_4_998_,,,,,
2519,,,,,,,,,|2519_2519_8_999_,
2520,,,,,,,,,|2520_2520_8_1000_,
2521,,,,,,,,,|2521_2521_8_1001_,
2522,,,,,,,,,,
2523,,,,,,,,,,
2524,,,,,,,,,,
2525,,,,,|2487_2525_4_991_,,,,,
2526,,,,,,,,,,
