tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,
1673,,,,,,,,,,
1674,,,,,,,,,,
1675,,,,,,,,,,
1676,,,,,,,,,,
1677,,,,,,,,,,
1678,,,,,,,,,,
1679,,,,,|1678_1679_4_742_,,,,,
1680,,,,,,,,,,
1681,,,,,,,,,,
1682,,,,,,,,,,
1683,,,,,,,,,,
1684,,,,,,,,,|1684_1684_8_743_,
1685,,,,,|1662_1685_4_738_,,,,,
1686,,,,,|1658_1686_4_736_|1685_1686_4_744_,,,,,
1687,,,,,,,,,,
1688,,,,,,,,,,
1689,,,,,,,,,,
1690,,,,,|1667_1690_4_740_,,,,,
1691,,,,,,|1691_1691_5_745_,,,,
1692,,,,,,,,,,
1693,,,,,|1692_1693_4_746_,,,,,
1694,,,,,,,,,,
1695,,,,,,,,,,
1696,,,,,,,,,,
1697,,,,,|1696_1697_4_747_,,,,,
1698,,,,,,,,,,
1699,,,,,,,,,,
1700,,,,,,,,,,
1701,,,,,,,,,,
1702,,,,,,,,,|1702_1702_8_748_,
1703,,,,,,,,,,
1704,,,,,,,,,,
1705,,,,,|1704_1705_4_749_,,,,,
1706,,,,,,,,,,
1707,,,,,,,,,,
1708,,,,,,,|1706_1708_6_750_,,,
1709,,,,,,,,,,
1710,,,,,,,|1708_1710_6_751_,,,
1711,,,,,,,,,,
1712,,,,,,,,,,
1713,,,,,,,,,|1713_1713_8_752_,
1714,,,,,,,,,,
1715,,,,,,,,,,
1716,,,,,,,,,,
1717,,,,,,,,,|1717_1717_8_753_,
1718,,,,,,,,,,
1719,,,,,,,,,,
1720,,,,,,|1720_1720_5_754_,,,,
1721,,,,,,,,,,
1722,,,,,,,,,,
1723,,,,,,,,,,
1724,,,,,,,,,,
1725,,,|1723_1725_2_755_,,,,,,,
1726,,,,,,,,,,
1727,,,,,,,,,,
1728,,,|1726_1728_2_756_,,,,,,,
1729,,,,,,,,,,
1730,,,,,,,,,,
1731,,,,,,,,,,
1732,,,,,,,,,,
1733,,,,,|1732_1733_4_758_,,,,,
1734,,,,,,,,,,
1735,,,,,,,,,,
1736,,,|1734_1736_2_759_,,,,,,,
1737,,,,,,,,,,
1738,,,,,,,,,,
1739,,,,,,,,,,
1740,,,,,,,,,,
1741,,,,,,,,,,
1742,,,,,|1741_1742_4_760_,,,,,
1743,,,,,,,,,,
1744,,,,,|1743_1744_4_761_,,,,,
1745,,,,,,,,,,
1746,,,,,,,,,,
1747,,,,,|1730_1747_4_757_,,,,,
1748,,,,,,,|1746_1748_6_762_,,,
1749,,,,,,,,,,
1750,,,,,,,,,,
1751,,,|1749_1751_2_763_,,,,,,|1751_1751_8_764_,
1752,,,,,,,,,,
1753,,,,,,,,,,
1754,,,,,,,,,,
1755,,,,,,,,,,
1756,,,,,,,,,,
1757,,,,,,,,,,
1758,,,,,,,|1756_1758_6_765_,,,
1759,,,,,,,,,,
1760,,,|1758_1760_2_766_,,,,,,,
1761,,,,,,,,,,
1762,,,,,,,,,,
1763,,,,,,,,,,
1764,,,,,,,,,,
1765,,,,,,,,,,
1766,,,,,,,,,,
1767,,,,,,,,,,
1768,,,,,,,,,,
1769,,,,,,,,,,
1770,,,|1768_1770_2_767_,,,,,,,
1771,,,,,,,,,,
1772,,,,,,,,,,
1773,,,,,|1772_1773_4_768_,,,,,
1774,,,,,,,,,,
1775,,,,,,,,,,
1776,,,,,,,,,,
1777,,,,,,,,,,
1778,,,,,,,,,,
1779,,,,,,,,,,
1780,,,,,,,,,,
1781,,,,,,,,,,
1782,,,,,,,,,,
1783,,,,,,,,,,
1784,,,,,|1783_1784_4_769_,,,,,
1785,,,,,,,,,,
1786,,,|1784_1786_2_770_,,,,,,,
1787,,,,,,,,,,
1788,,,,,,,,,,
1789,,,,,,,,,,
1790,,,,,,,,,,
1791,,,,,|1790_1791_4_771_,,,,|1791_1791_8_772_,
1792,,,,,,,,,,
1793,,,,,,,,,,
1794,,,,,,,,,,
1795,,,,,,,,,,
1796,,,,,,,,,,
1797,,,,,|1797_1797_4_773_,,,,,
1798,,,,,,,,,,
1799,,,,,,,,,,
1800,,,,,,,,,,
1801,,,|1799_1801_2_774_,,,,,,,
1802,,,,,,,,,,
1803,,,|1801_1803_2_775_,,,,,,,
1804,,,,,,,,,,
1805,,,,,,,,,,
1806,,,,,,,,,,
1807,,,,,,,,,,
1808,,,,,,,,,,
1809,,,,,,,,,,
1810,,,,,,,,,,
1811,,,,,,,,,,
1812,,,,,,,,,,
1813,,,,,,,,,,
1814,,,,,,,,,,
1815,,,,,,,,,,
1816,,,,,,,,,,
1817,,,,,,,,,,
1818,,,,,|1817_1818_4_779_,,|1815_1818_6_778_,,,
1819,,,,,|1818_1819_4_780_,|1819_1819_5_781_,,,,
1820,,,,,,,,,,
1821,,,,,,,,,,
1822,,,,,,,,,,
1823,,,,,,,,,,
1824,,,,,,,,,,
1825,,,|1823_1825_2_782_,,,,,,,
1826,,,,,,,,,,
1827,,,,,,,,,,
1828,,,|1826_1828_2_783_,,,,,,,
1829,,,,,,,,,,
1830,,,,,,,,,,
1831,,,,,|1830_1831_4_785_,,,,,
1832,,,,,,,,,,
1833,,,,,,,,,|1833_1833_8_787_,
1834,,,,,,,,,,
1835,,,,,,,,,,
1836,,,,,|1835_1836_4_788_,,,,,
1837,,,,,,,,,,
1838,,,,,,|1838_1838_5_789_,,,,
1839,,,,,,,,,,
1840,,,,,,,,,,
1841,,,,,|1840_1841_4_790_,,,,,
1842,,,,,,,,,,
1843,,,,,,,,,,
1844,,,,,,,,,,
1845,,,,,,,,,,
1846,,,,,,,,,,
1847,,,,,,,,,,
1848,,,,,,,,,|1848_1848_8_792_,
1849,,,,,,,|1846_1849_6_791_,,,
1850,,,,,,,,,,
1851,,,|1849_1851_2_793_,,|1811_1851_4_776_|1850_1851_4_794_,,,,,
1852,,,,,|1813_1852_4_777_,,,,,
1853,,,|1851_1853_2_795_,,,,,,,
1854,,,,,,,,,,
1855,,,,,,,,,,
1856,,,,,,,,,,
1857,,,,,,,,,,
1858,,,,,,|1858_1858_5_796_,,,,
1859,,,,,,,,,,
1860,,,,,,,,,,
1861,,,,,,,,,,
1862,,,,,,,,,,
1863,,,,,,,,,,
1864,,,,,,,,,,
1865,,,,,,,,,,
1866,,,,,|1865_1866_4_797_,,,,,
1867,,,,,,,,,,
1868,,,,,,,,,,
1869,,,,,|1829_1869_4_784_,,,,,
1870,,,,,,,,,,
1871,,,,,|1831_1871_4_786_,,,,,
1872,,,,,,,,,,
1873,,,,,,,,,,
1874,,,,,,,,,,
1875,,,,,,,,,,
1876,,,,,,,,,,
1877,,,,,,,,,,
1878,,,,,|1877_1878_4_799_,,,,,
1879,,,,,,,,,,
1880,,,,,,,,,,
1881,,,,,,,,,,
1882,,,,,,,,,,
1883,,,,,|1875_1883_4_798_,,,,,
1884,,,,,,|1884_1884_5_800_,,,,
1885,,,,,,,,,,
1886,,,,,,,,,,
1887,,,,,|1886_1887_4_801_,,,,,
1888,,,,,,,,,,
1889,,,,,,,,,,
1890,,,,,|1890_1890_4_802_,,,,,
1891,,,,,,,,,,
1892,,,,,,|1892_1892_5_803_,,,,
1893,,,,,,,,,,
1894,,,,,|1893_1894_4_804_,,,,,
1895,,,,,,,,,,
1896,,,,,,,,,|1896_1896_8_806_,
1897,,,|1895_1897_2_805_,,,,,,,
1898,,,,,,,,,,
1899,,,,,,,,,,
1900,,,,,,,,,|1900_1900_8_807_,
1901,,,,,,,,,,
1902,,,,,,,,,,
1903,,,,,,,,,,
1904,,,,,,,,,,
1905,,,,,|1904_1905_4_808_,,,,,
1906,,,,,,,,,,
1907,,,,,,,,,,
1908,,,,,,,,,,
1909,,,|1907_1909_2_810_,,,,,,,
1910,,,,,|1909_1910_4_811_,,,,,
1911,,,,,,,,,,
1912,,,,,,,,,,
1913,,,,,|1912_1913_4_812_,,,,,
1914,,,,,,,,,,
1915,,,,,,,,,,
1916,,,,,,,,,,
1917,,,,,,,,,,
1918,,,,,,,,,,
1919,,,,,,,,,,
1920,,,,,|1919_1920_4_813_,,,,,
1921,,,,,,,,,,
1922,,,,,|1921_1922_4_814_,,,,,
1923,,,,,,,,,,
1924,,,,,,,,,,
1925,,,,,,,,,,
1926,,,,,,,,,,
1927,,,,,,,,,,
1928,,,,,|1927_1928_4_815_,,,,,
1929,,,,,,,,,,
1930,,,,,,,,,,
1931,,,,,,,,,,
1932,,,,,,,,,,
1933,,,,,,,,,,
1934,,,,,,,,,,
1935,,,,,,|1935_1935_5_816_,,,,
1936,,,,,,,,,,
1937,,,,,,,,,,
1938,,,,,,,,,,
1939,,,,,,,,,,
1940,,,,,,|1940_1940_5_818_,,,,
1941,,,|1939_1941_2_817_,,,,,,,
1942,,,,,,,,,,
1943,,,,,,|1943_1943_5_820_,,,,
1944,,,|1942_1944_2_819_,,,,,,,
1945,,,,,|1906_1945_4_809_,,,,,
1946,,,,,,,,,,
1947,,,,,,,,,,
1948,,,,,,,,,,
1949,,,,,,,,,,
1950,,,,,,,,,,
1951,,,|1949_1951_2_821_,,,,,,,
1952,,,,,,,,,,
1953,,,,,,,,,,
1954,,,,,,,,,,
1955,,,,,,,,,,
1956,,,,,,,,,,
1957,,,,,,,,,,
1958,,,,,,,,,,
1959,,,,,,,,,,
1960,,,,,,,,,,
1961,,,,,,,,,,
1962,,,,,,,,,,
1963,,,,,,,,,,
1964,,,,,,,,,,
1965,,,,,,,,,,
1966,,,,,,,,,,
1967,,,,,,,,,,
1968,,,,,,,,,,
1969,,,,,,,,,,
1970,,,,,,,,,,
1971,,,,,,,,,,
1972,,,,,|1971_1972_4_823_,,,,|1972_1972_8_824_,
1973,,,,,,,,,,
1974,,,,,,,,,,
1975,,,,,,,,,,
1976,,,,,,,,,,
1977,,,,,,,,,,
1978,,,,,,,,,,
1979,,,,,,,,,,
1980,,,,,|1979_1980_4_826_,,|1977_1980_6_825_,,,
1981,,,,,,,,,,
1982,,,,,,,,,,
1983,,,,,,,,,,
1984,,,,,,,,,,
1985,,,,,,,,,,
1986,,,,,,,,,,
1987,,,,,,,,,,
1988,,,,,,,,,,
1989,,,,,,,,,,
1990,,,,,,,,,,
1991,,,,,,,,,,
1992,,,,,,,,,,
1993,,,,,,,,,,
1994,,,,,,,,,,
1995,,,|1993_1995_2_828_,,,,,,,
1996,,,,,,,,,,
1997,,,,,,,,,|1997_1997_8_829_,
1998,,,,,,,,,,
1999,,,,,,,,,,
2000,,,,,,,,,,
2001,,,,,,,,,,
2002,,,,,|1962_2002_4_822_,,,,,
2003,,,,,,,,,,
2004,,,,,,,,,,
2005,,,,,,,,,,
2006,,,|2004_2006_2_830_,,|2005_2006_4_831_,,,,,
2007,,,,,,,,,,
2008,,,,,,,,,,
2009,,,,,,,,,,
2010,,,,,,,,,,
2011,,,,,|1980_2011_4_827_,,,,,
2012,,,,,,,|2008_2012_6_832_,,,
2013,,,,,,,,,,
2014,,,,,|2012_2014_4_833_,,,,,
2015,,,,,,,,,,
2016,,,,,,,,,,
2017,,,,,,|2017_2017_5_835_,,,,
2018,,,,,,,,,,
2019,,,,,,,,,,
2020,,,,,,,,,,
2021,,,,,,,,,,
2022,,,,,,|2022_2022_5_836_,,,,
2023,,,,,,,,,,
2024,,,,,,|2024_2024_5_837_,,,,
2025,,,,,,,,,,
2026,,,,,,,,,,
2027,,,,,,,,,,
2028,,,,,,,,,,
2029,,,,,|2027_2029_4_838_,,,,,
2030,,,,,,,,,,
2031,,,,,,,,,,
2032,,,,,,,,,,
2033,,,,,,,,,,
2034,,,,,,,,,,
2035,,,,,|2033_2035_4_840_,,,,,
2036,,,,,,,,,,
2037,,,,,,,,,,
2038,,,,,,,,,,
2039,,,,,,,,,,
2040,,,,,|2015_2040_4_834_,,,,,
2041,,,,,,,,,,
2042,,,,,,,,,,
2043,,,,,,,,,,
2044,,,,,,,,,,
2045,,,,,,,,,,
2046,,,,,,,,,,
2047,,,,,,,,,,
2048,,,,,|2046_2048_4_842_,,,,,
2049,,,,,,|2049_2049_5_844_,,,,
2050,,,,,,,,,,
2051,,,,,,,,,,
2052,,,,,,,,,,
2053,,,,,,,,,,
2054,,,,,,,,,,
2055,,,,,,,,,,
2056,,,,,,,,,,
2057,,,,,,|2057_2057_5_846_,|2053_2057_6_845_,,,
2058,,,,,,,,,,
2059,,,,,,,,,,
2060,,,,,,,,,,
2061,,,,,,,,,|2058_2061_8_847_,
2062,,,,,|2060_2062_4_848_,,,,,
2063,,,,,,,,,,
2064,,,,,,,,,,
2065,,,,,,,,,,
2066,,,,,,,,,,
2067,,,,,,,,,,
2068,,,,,,,,,,
2069,,,,,,,,,,
2070,,,,,|2030_2070_4_839_,,,,|2067_2070_8_849_,
2071,,,,,,,,,,
2072,,,,,,|2072_2072_5_850_,,,,
2073,,,,,,,,,,
2074,,,,,|2036_2074_4_841_,,,,,
2075,,,,,,,,,,
2076,,,,,,,,,,
2077,,,,,,,,,,
2078,,,,,,|2078_2078_5_853_,,,,
2079,,,,,,,,,,
2080,,,,,,,,,,
2081,,,,,,,|2077_2081_6_852_,,,
2082,,,,,,,,,,
2083,,,,,,,,,,
2084,,,,,|2082_2084_4_855_,,,,,
2085,,,,,,,,,,
2086,,,,,,,,,,
2087,,,,,,,,,,
2088,,,,,|2048_2088_4_843_,,,,,
2089,,,,,,,,,,
2090,,,,,,,,,,
2091,,,,,,,,,,
2092,,,,,,,,,,
2093,,,,,,,,,,
2094,,,,,,|2094_2094_5_858_,,,,
2095,,,,,,,,,,
2096,,,|2093_2096_2_857_,,,,,,,
2097,,,,,,,,,,
2098,,,,,,,,,,
2099,,,,,,,,,,
2100,,,,,,,,,,
2101,,,,,,,,,,
2102,,,,,,,,,,
2103,,,,,,,,,,
2104,,,,,,,,,,
2105,,,,,,|2105_2105_5_860_,,,,
2106,,,,,,,,,,
2107,,,,,,,,,,
2108,,,,,,,,,,
2109,,,,,,,,,,
2110,,,,,,,,,,
2111,,,,,|2095_2111_4_859_,,,,,
2112,,,|2109_2112_2_861_,,,,,,,
2113,,,,,|2073_2113_4_851_,,,,,
2114,,,,,,,,,,
2115,,,,,,,,,,
2116,,,,,,,,,,
2117,,,,,,,,,,
2118,,,,,,,,,,
2119,,,,,|2081_2119_4_854_,,,,,
2120,,,,,,,,,,
2121,,,,,,,,,,
2122,,,,,|2120_2122_4_863_,,,,,
2123,,,,,|2084_2123_4_856_,,,,,
2124,,,,,,,,,,
2125,,,,,,,,,,
2126,,,,,,|2126_2126_5_864_,,,,
2127,,,,,,,,,,
2128,,,,,,,,,,
2129,,,,,,,,,,
2130,,,,,,,,,,
2131,,,,,,,,,,
2132,,,,,,,,,,
2133,,,|2130_2133_2_865_,,,,,,,
2134,,,,,,,,,,
2135,,,,,,,,,,
2136,,,,,,|2136_2136_5_867_,,,,
2137,,,,,,,,,,
2138,,,,,,,,,,
2139,,,,,,,,,,
2140,,,,,,,,,,
2141,,,,,,,,,,
2142,,,,,|2133_2142_4_866_,,,,,
2143,,,,,,,,,,
2144,,,|2141_2144_2_869_,,,,,,,
2145,,,,,,,,,,
2146,,,,,,,,,,
2147,,,,,,,,,,
2148,,,,,,,,,,
2149,,,,,|2117_2149_4_862_,,|2145_2149_6_870_,,,
2150,,,,,,,,,,
2151,,,,,,,,,,
2152,,,,,,,,,|2149_2152_8_871_,
2153,,,,,,,,,,
2154,,,,,,,,,,
2155,,,,,,,,,,
2156,,,,,,,,,,
2157,,,,,,,,,,
2158,,,,,,,,,,
2159,,,,,,,,,,
2160,,,,,,,,,|2157_2160_8_874_,
2161,,,,,,,,,,
2162,,,,,,,,,,
2163,,,,,,,,,,
2164,,,,,,,,,,
2165,,,,,,,,,,
2166,,,,,,,,,,
2167,,,,,,,,,,
2168,,,,,,,,,,
2169,,,|2166_2169_2_875_,,,,,,,
2170,,,,,,,,,,
2171,,,,,,,,,,
2172,,,,,,,,,,
2173,,,,,,,,,,
2174,,,,,,,,,,
2175,,,,,|2140_2175_4_868_,,,,,
2176,,,,,,,,,,
2177,,,,,|2175_2177_4_877_,,,,,
2178,,,,,,,,,,
2179,,,,,,,,,|2176_2179_8_878_,
2180,,,,,,,,,,
2181,,,,,|2171_2181_4_876_,,,,,
2182,,,,,,,,,,
2183,,,|2180_2183_2_879_,,,,,,,
2184,,,|2181_2184_2_880_,,,,,,,
2185,,,,,,,,,,
2186,,,,,,,,,,
2187,,,,,,,,,,
2188,,,,,,,,,,
2189,,,,,|2151_2189_4_872_,,,,,
2190,,,,,,,,,,
2191,,,,,,,,,,
2192,,,,,,,,,,
2193,,,,,|2154_2193_4_873_,,,,,
2194,,,,,,,,,,
2195,,,,,,,,,,
2196,,,,,,,,,,
2197,,,,,|2195_2197_4_883_,,,,,
2198,,,,,,,,,,
2199,,,,,,,,,,
2200,,,,,,,,,,
2201,,,,,,,,,|2198_2201_8_884_,
2202,,,,,,,,,,
2203,,,,,,,,,,
2204,,,,,,,,,,
2205,,,,,,,,,,
2206,,,,,,,,,,
2207,,,,,,,,,,
2208,,,,,,,,,,
2209,,,,,,,,,,
2210,,,,,,,|2206_2210_6_885_,,,
2211,,,,,,,,,|2208_2211_8_886_,
2212,,,,,,,,,,
2213,,,,,,,,,,
2214,,,,,|2193_2214_4_881_,,,,,
2215,,,,,,,,,|2212_2215_8_887_,
2216,,,,,,,,,,
2217,,,,,,,,,,
2218,,,,,|2194_2218_4_882_,,,,,
2219,,,,,,,,,,
2220,,,,,,,,,,
2221,,,,,,,,,,
2222,,,,,,,,,,
2223,,,,,,,,,,
2224,,,,,,,,,,
2225,,,,,,,,,,
2226,,,,,,,,,,
2227,,,,,,,,,,
2228,,,,,,,,,,
2229,,,,,,,,,,
2230,,,,,,,,,,
2231,,,,,,,,,|2228_2231_8_888_,
2232,,,,,,,,,|2229_2232_8_889_,
2233,,,,,,,,,,
2234,,,,,,,,,,
2235,,,,,,,|2231_2235_6_890_,,,
2236,,,,,,,,,,
2237,,,,,,,|2233_2237_6_891_,,,
2238,,,,,,,,,,
2239,,,,,,,,,,
2240,,,,,,,,,,
2241,,,,,,,,,,
2242,,,,,|2234_2242_4_892_,,,,,
2243,,,,,,,,,,
2244,,,,,,,,,,
2245,,,,,,,,,|2242_2245_8_893_,
2246,,,,,,,,,,
2247,,,,,,,,,,
2248,,,,,,,,,,
2249,,,,,,,,,,
2250,,,,,,,,,,
2251,,,,,,,,,,
2252,,,,,,,,,,
2253,,,,,,,,,,
2254,,,,,,,,,,
2255,,,,,,,,,,
2256,,,,,,,,,,
2257,,,,,,,,,,
2258,,,,,,,,,,
2259,,,,,,,,,,
2260,,,,,,,,,,
2261,,,,,,,|2257_2261_6_895_,,,
2262,,,,,,,,,,
2263,,,,,,,,,,
2264,,,,,,,,,,
2265,,,,,,,,,,
2266,,,,,,|2266_2266_5_896_,,,,
2267,,,,,,,,,,
2268,,,,,,,,,,
2269,,,,,,,,,,
2270,,,,,,,,,,
2271,,,,,,,,,,
2272,,,,,,,,,,
2273,,,,,,,,,,
2274,,,,,,,,,,
2275,,,,,,,,,,
2276,,,,,,,,,,
2277,,,,,,,,,,
2278,,,,,,,,,,
2279,,,,,,,,,,
2280,,,,,,,,,,
2281,,,,,|2243_2281_4_894_,,,,,
2282,,,,,,,,,,
2283,,,,,,,|2279_2283_6_898_,,|2280_2283_8_899_,
2284,,,|2281_2284_2_900_,,,,,,,
2285,,,,,,,,,,
2286,,,,,,,,,,
2287,,,,,,,,,,
2288,,,,,,,,,,
2289,,,,,,,,,,
2290,,,,,,,,,,
2291,,,,,,,,,,
2292,,,,,,,|2288_2292_6_901_,,,
2293,,,,,,,|2290_2293_6_902_,,|2293_2293_8_903_,
2294,,,,,,,,,,
2295,,,,,,,,,,
2296,,,,,,,,,,
2297,,,,,,,,,,
2298,,,,,,,,,,
2299,,,|2297_2299_2_904_,,,,,,,
2300,,,,,,,,,,
2301,,,,,,,,,,
2302,,,,,,,,,,
2303,,,,,,,,,,
2304,,,,,,,,,,
2305,,,,,,,,,,
2306,,,,,,,,,,
2307,,,,,,,,,,
2308,,,,,,,,,,
2309,,,,,,,,,,
2310,,,,,,,,,,
2311,,,,,|2307_2311_4_906_,,,,,
2312,,,,,,,,,,
2313,,,,,,,,,,
2314,,,,,,,,,,
2315,,,,,,,,,,
2316,,,,,,,,,,
2317,,,,,|2278_2317_4_897_,,,,,
2318,,,,,,,,,,
2319,,,,,,,,,,
2320,,,,,,,,,,
2321,,,,,,,,,,
2322,,,,,,,,,,
2323,,,,,,,,,,
2324,,,,,,,,,,
2325,,,,,,,,,,
2326,,,,,,,,,,
2327,,,,,|2326_2327_4_907_,,,,,
2328,,,,,,,,,,
2329,,,,,,,,,,
2330,,,,,,,,,,
2331,,,,,,,,,,
2332,,,,,,,,,,
2333,,,,,,,,,,
2334,,,,,,,,,,
2335,,,,,,,,,,
2336,,,,,,,,,,
2337,,,,,|2298_2337_4_905_,,,,,
2338,,,,,,,,,,
2339,,,,,,,,,,
2340,,,,,,,,,,
2341,,,,,,,,,,
2342,,,,,,,,,,
2343,,,,,,,,,,
2344,,,,,,,,,,
2345,,,,,,,,,,
2346,,,,,,,,,,
2347,,,,,,,,,,
2348,,,,,,,,,,
2349,,,,,,,,,|2349_2349_8_908_,
2350,,,,,,,,,,
2351,,,,,,,,,,
2352,,,,,,,,,,
2353,,,,,,,,,,
2354,,,,,,,,,,
2355,,,,,,,|2352_2355_6_909_,,,
2356,,,,,,,,,,
2357,,,,,,,,,,
2358,,,|2356_2358_2_910_,,,,,,,
2359,,,,,,,,,,
2360,,,,,,,,,,
2361,,,,,,,,,,
2362,,,,,,,,,,
2363,,,,,,,,,,
2364,,,,,,,,,,
2365,,,,,,,,,,
2366,,,,,,,,,,
2367,,,,,,,,,,
2368,,,,,,,,,,
2369,,,,,,,,,|2369_2369_8_911_,
2370,,,,,,,,,,
2371,,,,,,,,,,
2372,,,,,,,,,,
2373,,,,,,,,,,
2374,,,,,,,,,,
2375,,,,,,|2375_2375_5_912_,,,,
2376,,,,,,,,,,
2377,,,,,,,,,|2377_2377_8_913_,
2378,,,,,,,,,,
2379,,,,,,,,,,
2380,,,,,|2379_2380_4_914_,,,,,
2381,,,,,,,,,,
2382,,,,,,,,,,
2383,,,,,,,,,,
2384,,,,,,,,,,
2385,,,,,,,,,,
2386,,,,,,,,,,
2387,,,|2385_2387_2_915_,,,,,,,
2388,,,,,,,,,,
2389,,,,,|2388_2389_4_916_,,,,,
2390,,,,,,,,,|2390_2390_8_917_,
2391,,,,,,,,,,
2392,,,,,,,,,,
2393,,,,,,,,,,
2394,,,,,,,,,,
2395,,,,,,,,,,
2396,,,,,,,,,,
2397,,,,,,,,,,
2398,,,,,,,,,,
2399,,,,,,,,,,
2400,,,,,,,,,,
2401,,,,,,,,,,
2402,,,,,,,,,,
2403,,,|2401_2403_2_918_,,,,,,,
2404,,,,,,,,,,
2405,,,,,|2404_2405_4_921_,,,,,
2406,,,,,,,,,,
2407,,,,,,,,,,
2408,,,,,,,,,,
2409,,,,,,,,,,
2410,,,,,,,,,,
2411,,,,,,,,,,
2412,,,,,,,,,,
2413,,,,,,,|2410_2413_6_922_,,,
2414,,,,,,,,,,
2415,,,,,,,,,,
2416,,,,,,,,,,
2417,,,,,,,,,,
2418,,,|2416_2418_2_924_,,,,|2415_2418_6_923_,,,
2419,,,,,,,,,,
2420,,,,,,,,,,
2421,,,,,,,,,,
2422,,,,,,,,,,
2423,,,,,,,,,,
2424,,,,,,,,,,
2425,,,,,,,,,,
2426,,,,,,|2426_2426_5_926_,|2423_2426_6_925_,,,
2427,,,,,,,,,,
2428,,,,,,,,,,
2429,,,,,,,,,,
2430,,,,,,,,,,
2431,,,,,,,,,,
2432,,,,,,,,,,
2433,,,,,,,,,,
2434,,,,,,,,,,
2435,,,,,,,,,,
2436,,,,,,,,,,
2437,,,,,,,,,,
2438,,,,,,,,,,
2439,,,,,,,,,,
2440,,,,,,,,,,
2441,,,|2439_2441_2_928_,,|2402_2441_4_919_,,,,,
2442,,,,,|2403_2442_4_920_,,,,|2442_2442_8_930_,
2443,,,,,,,,,,
2444,,,,,,,,,,
2445,,,,,,,,,,
2446,,,,,|2441_2446_4_929_,,,,,
2447,,,,,,,,,,
2448,,,,,,,,,,
2449,,,,,,,,,,
2450,,,,,,,,,,
2451,,,,,,,,,,
2452,,,,,,,,,,
2453,,,,,,,,,,
2454,,,,,,,,,,
2455,,,,,,,,,,
2456,,,,,,,,,,
2457,,,,,,,,,,
2458,,,,,,,,,,
2459,,,,,,,,,,
2460,,,,,,,,,,
2461,,,,,,,,,,
2462,,,,,,,,,,
2463,,,,,,,,,,
2464,,,,,,,,,,
2465,,,,,,,,,,
2466,,,,,,,,,,
2467,,,,,,,,,,
2468,,,,,,,,,,
2469,,,,,,,,,,
2470,,,,,,,,,,
2471,,,,,|2432_2471_4_927_,,,,,
2472,,,,,,,,,,
2473,,,,,,,,,,
2474,,,,,,,,,,
2475,,,,,,,,,,
2476,,,,,,,,,,
2477,,,,,,,,,,
2478,,,,,,,,,,
2479,,,,,,,,,,
2480,,,,,,,,,,
2481,,,,,,,,,,
2482,,,,,,,,,,
2483,,,,,,,,,,
2484,,,,,|2444_2484_4_931_,,,,,
2485,,,,,,,,,,
2486,,,,,,,,,,
2487,,,,,|2455_2487_4_932_,,,,,
2488,,,,,,,,,|2488_2488_8_935_,
2489,,,,,,,,,,
2490,,,,,,,,,,
2491,,,,,,,,,,
2492,,,,,,,,,,
2493,,,,,,,,,,
2494,,,,,,,,,,
2495,,,,,,,,,,
2496,,,,,,,,,,
2497,,,,,,,,,,
2498,,,,,,,,,,
2499,,,,,,,,,,
2500,,,,,,,,,,
2501,,,,,,,,,,
2502,,,,,,,,,,
2503,,,,,|2502_2503_4_936_,,,,,
2504,,,,,,,,,,
2505,,,,,,,,,,
2506,,,,,,,,,,
2507,,,,,,,,,,
2508,,,,,,,,,,
2509,,,,,,,,,,
2510,,,,,,,,,,
2511,,,,,,,,,,
2512,,,,,,,,,,
2513,,,,,|2477_2513_4_933_,,,,,
2514,,,,,,,,,,
2515,,,,,,,,,,
2516,,,,,,,,,,
2517,,,,,,,,,,
2518,,,,,,,,,,
2519,,,,,,,,,,
2520,,,,,,,,,,
2521,,,,,,,,,,
2522,,,,,|2483_2522_4_934_,,,,,
2523,,,,,,,,,,
2524,,,,,,,,,,
2525,,,|2523_2525_2_937_,,,,,,,
2526,,,,,,,,,,
2527,,,,,,,,,,
2528,,,,,,,,,,
2529,,,,,,,,,,
2530,,,,,,,,,,
2531,,,,,,,,,,
2532,,,,,,,,,,
2533,,,,,,,,,,
2534,,,,,,,,,,
2535,,,,,,,,,,
2536,,,,,,,,,,
2537,,,,,,,,,,
2538,,,,,,,,,,
2539,,,,,,,,,,
2540,,,,,,,,,,
2541,,,,,,,,,,
2542,,,,,,,,,,
2543,,,,,,,,,,
2544,,,,,,,,,,
2545,,,,,,,,,,
2546,,,,,,,,,,
2547,,,,,,,,,|2547_2547_8_940_,
2548,,,,,,,,,,
2549,,,,,,,,,|2549_2549_8_941_,
2550,,,,,,,,,,
2551,,,,,,,,,,
2552,,,,,,,,,,
2553,,,,,,,,,,
2554,,,,,,,,,,
2555,,,,,,,,,,
2556,,,,,,,,,,
2557,,,,,,,,,,
2558,,,,,,,,,,
2559,,,,,,,,,,
2560,,,,,,,,,,
2561,,,,,,,,,,
2562,,,,,,,,,,
2563,,,,,,,,,,
2564,,,,,,,,,,
2565,,,,,,,,,,
2566,,,,,,,,,,
2567,,,,,,,,,,
2568,,,,,,,,,,
2569,,,,,,,,,,
2570,,,,,|2530_2570_4_938_,,,,,
2571,,,,,,,,,,
2572,,,,,,,,,,
2573,,,,,,,,,,
2574,,,,,,,,,,
