tickNumber,in27,B14,B11,cn12,B54,B51,os4,
1910,,,,,|1892_1910_4_803_|1909_1910_4_811_,,|1907_1910_6_810_,
1911,,,,,,,,
1912,,,,,,,,
1913,,,,,|1912_1913_4_812_,,,
1914,,,,,,,,
1915,,,,,,,,
1916,,,,,|1886_1916_4_801_,,,
1917,,,,,,,,
1918,,,,,,,,
1919,,,,,,,,
1920,,,,,|1919_1920_4_813_,,,
1921,,,,,,,,
1922,,,,,,,,
1923,,,,,,,,
1924,,,,,,|1890_1924_5_802_,,
1925,,,,,,,,
1926,,,,,,,,
1927,,,,,,,,
1928,,,,,|1927_1928_4_815_,,,
1929,,,,,,,,
1930,,,,,,|1906_1930_5_809_,,
1931,,,,,,,,
1932,,,,,|1921_1932_4_814_,,,
1933,,,,,,,,
1934,,,,,,,,
1935,,,,,,,,
1936,,,,,,,,
1937,,,,,,,,
1938,,,,,,,,
1939,,,,,,,,
1940,,,,,,|1940_1940_5_818_,,
1941,,,,,,,,
1942,,,,,,,|1939_1942_6_817_,
1943,,,,,,,,
1944,,,,,,,,
1945,,,,,,,|1942_1945_6_819_,
1946,,,,,,|1935_1946_5_816_,,
1947,,,,,,,,
1948,,,,,,,,
1949,,,,,,,,
1950,,,,,,,,
1951,,,,,,,,
1952,,,,,,,|1949_1952_6_821_,
1953,,,,,,,,
1954,,,,,,,,
1955,,,,,,,,
1956,,,,,,,,
1957,,,,,,,,
1958,,,,,,,,
1959,,,,,,,,
1960,,,,,,,,
1961,,,,,,,,
1962,,,,,,,,
1963,,,,,|1962_1963_4_822_,,,
1964,,,,,,,,
1965,,,,,,,,
1966,,,,,,,,
1967,,,,,,,,
1968,,,,,,,,
1969,,,,,,,,
1970,,,,,,,,
1971,,,,,,,,
1972,,,,,|1971_1972_4_823_,,|1972_1972_6_824_,
1973,,,,,,,,
1974,,,,,,,,
1975,,,,,,,,
1976,,,,,,,,
1977,,,,,,,,
1978,,,,,,,,
1979,,,,,,|1943_1979_5_820_,,
1980,,|1977_1980_1_825_,,,|1979_1980_4_826_,,,
1981,,,,,|1980_1981_4_827_,,,
1982,,,,,,,,
1983,,,,,,,,
1984,,,,,,,,
1985,,,,,,,,
1986,,,,,,,,
1987,,,,,,,,
1988,,,,,,,,
1989,,,,,,,,
1990,,,,,,,,
1991,,,,,,,,
1992,,,,,,,,
1993,,,,,,,,
1994,,,,,,,,
1995,,,,,,,,
1996,,,,,,,|1993_1996_6_828_,
1997,,,,,,,|1997_1997_6_829_,
1998,,,,,,,,
1999,,,,,,,,
2000,,,,,,,,
2001,,,,,,,,
2002,,,,,,,,
2003,,,,,,,,
2004,,,,,,,,
2005,,,,,,,,
2006,,,,,,,,
2007,,,,,,,|2004_2007_6_830_,
2008,,,,,,,,
2009,,,,,,,,
2010,,,,,,,,
2011,,|2008_2011_1_832_,,,,,,
2012,,,,,,,,
2013,,,,,|2012_2013_4_833_,,,
2014,,,,,,,,
2015,,,,,,,,
2016,,,,,,,,
2017,,,,,,,,
2018,,,,,,,,
2019,,,,,,,,
2020,,,,,,,,
2021,,,,,,,,
2022,,,,,,,,
2023,,,,,,,,
2024,,,,,,,,
2025,,,,,,,,
2026,,,,,,,,
2027,,,,,,,,
2028,,,,,|2027_2028_4_838_,,,
2029,,,,,,,,
2030,,,,,,|2017_2030_5_835_,,
2031,,,,,|2030_2031_4_839_,,,
2032,,,,,,,,
2033,,,,,,,,
2034,,,,,|2033_2034_4_840_,,,
2035,,,,,,,,
2036,,,,,|2005_2036_4_831_|2036_2036_4_841_,,,
2037,,,,,|2015_2037_4_834_,,,
2038,,,,,,,,
2039,,,,,,,,
2040,,,,,,,,
2041,,,,,,,,
2042,,,,,,,,
2043,,,,,,,,
2044,,,,,,,,
2045,,,,,,|2022_2045_5_836_,,
2046,,,,,,,,
2047,,,,,|2046_2047_4_842_,,,
2048,,,,,,|2048_2048_5_843_,,
2049,,,,,|2049_2049_4_844_,,,
2050,,,,,,,,
2051,,,,,,,,
2052,,,,,,,,
2053,,,,,,,,
2054,,,,,,,,
2055,,,,,,|2024_2055_5_837_,,
2056,,|2053_2056_1_845_,,,,,,
2057,,,,,,,,
2058,,,,,,,|2058_2058_6_847_,
2059,,,,,,,,
2060,,,,,,,,
2061,,,,,|2060_2061_4_848_,,,
2062,,,,,,,,
2063,,,,,,,,
2064,,,,,,,,
2065,,,,,,,,
2066,,,,,,,,
2067,,,,,,,|2067_2067_6_849_,
2068,,,,,,,,
2069,,,,,,,,
2070,,,,,,,,
2071,,,,,,,,
2072,,,,,,,,
2073,,,,,,,,
2074,,,,,|2073_2074_4_851_,,,
2075,,,,,,,,
2076,,,,,,,,
2077,,,,,,,,
2078,,,,,,|2078_2078_5_853_,,
2079,,,,,,,,
2080,,|2077_2080_1_852_,,,,|2057_2080_5_846_,,
2081,,,,,,,,
2082,,,,,,,,
2083,,,,,,,,
2084,,,,,,,,
2085,,,,,|2082_2085_4_855_|2084_2085_4_856_,,,
2086,,,,,,,,
2087,,,,,,,,
2088,,,,,,,,
2089,,,,,,,,
2090,,,,,,,,
2091,,,,,,,,
2092,,,,,,,,
2093,,,,,,,,
2094,,,,,,,,
2095,,,,,,,,
2096,,,,,|2095_2096_4_859_,,|2093_2096_6_857_,
2097,,,,,,|2094_2097_5_858_,,
2098,,,,,,,,
2099,,,,,,,,
2100,,,,,,,,
2101,,,,,,,,
2102,,,,,,,,
2103,,,,,|2072_2103_4_850_,,,
2104,,,,,,,,
2105,,,,,|2105_2105_4_860_,,,
2106,,,,,,,,
2107,,,,,,,,
2108,,,,,,,,
2109,,,,,,,,
2110,,,,,,,,
2111,,,,,,,,
2112,,,,,,,|2109_2112_6_861_,
2113,,,,,,,,
2114,,,,,,,,
2115,,,,,,,,
2116,,,,,,,,
2117,,,,,,,,
2118,,,,,,,,
2119,,,,,|2117_2119_4_862_,,,
2120,,,,,,,,
2121,,,,,|2120_2121_4_863_,|2081_2121_5_854_,,
2122,,,,,,,,
2123,,,,,,,,
2124,,,,,,,,
2125,,,,,,,,
2126,,,,,,,,
2127,,,,,,,,
2128,,,,,,,,
2129,,,,,,,,
2130,,,,,,,,
2131,,,,,,,,
2132,,,,,,,,
2133,,,,,,,|2130_2133_6_865_,
2134,,,,,,,,
2135,,,,,,,,
2136,,,,,,,,
2137,,,,,,,,
2138,,,,,,,,
2139,,,,,,,,
2140,,,,,,,,
2141,,,,,,,,
2142,,,,,,,,
2143,,,,,,,,
2144,,,,,,,|2141_2144_6_869_,
2145,,,,,,,,
2146,,,,,,,,
2147,,,,,,|2136_2147_5_867_,,
2148,,|2145_2148_1_870_,,,,,,
2149,,,,,,,|2149_2149_6_871_,
2150,,,,,,,,
2151,,,,,,,,
2152,,,,,|2151_2152_4_872_,,,
2153,,,,,,,,
2154,,,,,,,,
2155,,,,,|2133_2155_4_866_|2154_2155_4_873_,,,
2156,,,,,,,,
2157,,,,,,,|2157_2157_6_874_,
2158,,,,,,,,
2159,,,,,,,,
2160,,,,,,,,
2161,,,,,,,,
2162,,,,,,|2126_2162_5_864_,,
2163,,,,,,,,
2164,,,,,,,,
2165,,,,,,,,
2166,,,,,,,,
2167,,,,,,,,
2168,,,,,,,,
2169,,,,,,,|2166_2169_6_875_,
2170,,,,,,,,
2171,,,,,,,,
2172,,,,,,,,
2173,,,,,,,,
2174,,,,,,,,
2175,,,,,,,,
2176,,,,,,,|2176_2176_6_878_,
2177,,,,,,,,
2178,,,,,|2140_2178_4_868_,,,
2179,,,,,,,,
2180,,,,,|2175_2180_4_877_,,,
2181,,,,,,,,
2182,,,,,,,,
2183,,,,,,,|2180_2183_6_879_,
2184,,,,,,,|2181_2184_6_880_,
2185,,,,,,,,
2186,,,,,,,,
2187,,,,,,,,
2188,,,,,,,,
2189,,,,,,,,
2190,,,,,,,,
2191,,,,,,,,
2192,,,,,,,,
2193,,,,,,,,
2194,,,,,,,,
2195,,,,,,,,
2196,,,,,|2195_2196_4_883_,,,
2197,,,,,,,,
2198,,,,,,,|2198_2198_6_884_,
2199,,,,,|2171_2199_4_876_,,,
2200,,,,,,,,
2201,,,,,,,,
2202,,,,,,,,
2203,,,,,|2193_2203_4_881_,,,
2204,,,,,,,,
2205,,,,,,,,
2206,,,,,,,,
2207,,,,,,,,
2208,,,,,,,|2208_2208_6_886_,
2209,,|2206_2209_1_885_,,,,,,
2210,,,,,,,,
2211,,,,,,,,
2212,,,,,,,|2212_2212_6_887_,
2213,,,,,,,,
2214,,,,,,,,
2215,,,,,,,,
2216,,,,,,,,
2217,,,,,,,,
2218,,,,,,,,
2219,,,,,,,,
2220,,,,,,,,
2221,,,,,,,,
2222,,,,,,,,
2223,,,,,,,,
2224,,,,,,,,
2225,,,,,,,,
2226,,,,,,,,
2227,,,,,,,,
2228,,,,,,,|2228_2228_6_888_,
2229,,,,,,,|2229_2229_6_889_,
2230,,,,,,,,
2231,,,,,,,,
2232,,,,,,,,
2233,,,,,,,,
2234,,|2231_2234_1_890_,,,|2194_2234_4_882_,,,
2235,,,,,,,,
2236,,|2233_2236_1_891_,,,,,,
2237,,,,,,,,
2238,,,,,,,,
2239,,,,,,,,
2240,,,,,,,,
2241,,,,,,,,
2242,,,,,,,|2242_2242_6_893_,
2243,,,,,|2243_2243_4_894_,,,
2244,,,,,,,,
2245,,,,,,,,
2246,,,,,,,,
2247,,,,,,,,
2248,,,,,,,,
2249,,,,,,,,
2250,,,,,,,,
2251,,,,,,,,
2252,,,,,,,,
2253,,,,,,,,
2254,,,,,,,,
2255,,,,,,,,
2256,,,,,,,,
2257,,,,,,,,
2258,,,,,,,,
2259,,,,,,,,
2260,,|2257_2260_1_895_,,,,,,
2261,,,,,,,,
2262,,,,,,|2234_2262_5_892_,,
2263,,,,,,,,
2264,,,,,,,,
2265,,,,,,,,
2266,,,,,,,,
2267,,,,,,,,
2268,,,,,,,,
2269,,,,,,,,
2270,,,,,,,,
2271,,,,,,,,
2272,,,,,,,,
2273,,,,,,,,
2274,,,,,,,,
2275,,,,,,,,
2276,,,,,|2266_2276_4_896_,,,
2277,,,,,,,,
2278,,,,,,,,
2279,,,,,,,,
2280,,,,,,,|2280_2280_6_899_,
2281,,,,,,,,
2282,,|2279_2282_1_898_,,,,,,
2283,,,,,,,,
2284,,,,,,,|2281_2284_6_900_,
2285,,,,,,,,
2286,,,,,,,,
2287,,,,,,,,
2288,,,,,,,,
2289,,,,,,,,
2290,,,,,,,,
2291,,|2288_2291_1_901_,,,,,,
2292,,,,,,,,
2293,,|2290_2293_1_902_,,,,,|2293_2293_6_903_,
2294,,,,,,,,
2295,,,,,,,,
2296,,,,,,,,
2297,,,,,,,,
2298,,,,,,,,
2299,,,,,,,,
2300,,,,,,,|2297_2300_6_904_,
2301,,,,,,,,
2302,,,,,,,,
2303,,,,,,,,
2304,,,,,,,,
2305,,,,,,,,
2306,,,,,,,,
2307,,,,,|2307_2307_4_906_,,,
2308,,,,,,,,
2309,,,,,,,,
2310,,,,,,,,
2311,,,,,|2278_2311_4_897_,,,
2312,,,,,,,,
2313,,,,,,,,
2314,,,,,,,,
2315,,,,,,,,
2316,,,,,,,,
2317,,,,,,,,
2318,,,,,|2298_2318_4_905_,,,
2319,,,,,,,,
2320,,,,,,,,
2321,,,,,,,,
2322,,,,,,,,
2323,,,,,,,,
2324,,,,,,,,
2325,,,,,,,,
2326,,,,,,,,
2327,,,,,,,,
2328,,,,,,,,
2329,,,,,,,,
2330,,,,,,,,
2331,,,,,,,,
2332,,,,,,,,
2333,,,,,,,,
2334,,,,,,,,
2335,,,,,,,,
2336,,,,,,,,
2337,,,,,,,,
2338,,,,,,,,
2339,,,,,,,,
2340,,,,,,,,
2341,,,,,,,,
2342,,,,,,,,
2343,,,,,,,,
2344,,,,,,,,
2345,,,,,,,,
2346,,,,,,,,
2347,,,,,,,,
2348,,,,,,,,
2349,,,,,,,|2349_2349_6_908_,
2350,,,,,,,,
2351,,,,,,,,
2352,,,,,,,,
2353,,,,,,,,
2354,,,,,,,,
2355,,|2352_2355_1_909_,,,,,,
2356,,,,,,,,
2357,,,,,|2326_2357_4_907_,,,
2358,,,,,,,,
2359,,,,,,,|2356_2359_6_910_,
2360,,,,,,,,
2361,,,,,,,,
2362,,,,,,,,
2363,,,,,,,,
2364,,,,,,,,
2365,,,,,,,,
2366,,,,,,,,
2367,,,,,,,,
2368,,,,,,,,
2369,,,,,,,|2369_2369_6_911_,
2370,,,,,,,,
2371,,,,,,,,
2372,,,,,,,,
2373,,,,,,,,
2374,,,,,,,,
2375,,,,,,,,
2376,,,,,,,,
2377,,,,,,,|2377_2377_6_913_,
2378,,,,,,,,
2379,,,,,,,,
2380,,,,,,,,
2381,,,,,,,,
2382,,,,,,,,
2383,,,,,,,,
2384,,,,,,,,
2385,,,,,,,,
2386,,,,,,,,
2387,,,,,,|2375_2387_5_912_,,
2388,,,,,,,|2385_2388_6_915_,
2389,,,,,|2388_2389_4_916_,,,
2390,,,,,,,|2390_2390_6_917_,
2391,,,,,,,,
2392,,,,,,,,
2393,,,,,,,,
2394,,,,,,,,
2395,,,,,,,,
2396,,,,,,,,
2397,,,,,,,,
2398,,,,,,,,
2399,,,,,,,,
2400,,,,,,,,
2401,,,,,,,,
2402,,,,,,,,
2403,,,,,|2403_2403_4_920_,,,
2404,,,,,,,|2401_2404_6_918_,
2405,,,,,|2379_2405_4_914_,,,
2406,,,,,,,,
2407,,,,,,,,
2408,,,,,,,,
2409,,,,,,,,
2410,,,,,,,,
2411,,,,,,,,
2412,,,,,,,,
2413,,|2410_2413_1_922_,,,,,,
2414,,,,,,,,
2415,,,,,,,,
2416,,,,,,,,
2417,,,,,,,,
2418,,|2415_2418_1_923_,,,,,,
2419,,,,,,,|2416_2419_6_924_,
2420,,,,,,,,
2421,,,,,,,,
2422,,,,,,,,
2423,,,,,,,,
2424,,,,,,,,
2425,,,,,,,,
2426,,|2423_2426_1_925_,,,,,,
2427,,,,,,,,
2428,,,,,,,,
2429,,,,,,,,
2430,,,,,,,,
2431,,,,,,,,
2432,,,,,,,,
2433,,,,,,,,
2434,,,,,,,,
2435,,,,,,,,
2436,,,,,,,,
2437,,,,,,,,
2438,,,,,|2432_2438_4_927_,,,
2439,,,,,,,,
2440,,,,,,,,
2441,,,,,|2441_2441_4_929_,,,
2442,,,,,|2402_2442_4_919_,,|2439_2442_6_928_|2442_2442_6_930_,
2443,,,,,|2404_2443_4_921_,,,
2444,,,,,,,,
2445,,,,,,,,
2446,,,,,|2444_2446_4_931_,,,
2447,,,,,,,,
2448,,,,,,,,
2449,,,,,,,,
2450,,,,,,,,
2451,,,,,,,,
2452,,,,,,,,
2453,,,,,,,,
2454,,,,,,,,
2455,,,,,|2455_2455_4_932_,,,
2456,,,,,,,,
2457,,,,,,,,
2458,,,,,,,,
2459,,,,,,,,
2460,,,,,,,,
2461,,,,,,|2426_2461_5_926_,,
2462,,,,,,,,
2463,,,,,,,,
2464,,,,,,,,
2465,,,,,,,,
2466,,,,,,,,
2467,,,,,,,,
2468,,,,,,,,
2469,,,,,,,,
2470,,,,,,,,
2471,,,,,,,,
2472,,,,,,,,
2473,,,,,,,,
2474,,,,,,,,
2475,,,,,,,,
2476,,,,,,,,
2477,,,,,,,,
2478,,,,,,,,
2479,,,,,,,,
2480,,,,,|2477_2480_4_933_,,,
2481,,,,,,,,
2482,,,,,,,,
2483,,,,,,,,
2484,,,,,,,,
2485,,,,,,,,
2486,,,,,,,,
2487,,,,,,,,
2488,,,,,,,|2488_2488_6_935_,
2489,,,,,,,,
2490,,,,,,,,
2491,,,,,,,,
2492,,,,,,,,
2493,,,,,,,,
2494,,,,,,,,
2495,,,,,,,,
2496,,,,,,,,
2497,,,,,,,,
2498,,,,,,,,
2499,,,,,,,,
2500,,,,,,,,
2501,,,,,,,,
2502,,,,,,,,
2503,,,,,,,,
2504,,,,,,,,
2505,,,,,,,,
2506,,,,,,,,
2507,,,,,,,,
2508,,,,,,,,
2509,,,,,,,,
2510,,,,,|2502_2510_4_936_,,,
2511,,,,,,,,
2512,,,,,|2483_2512_4_934_,,,
2513,,,,,,,,
2514,,,,,,,,
2515,,,,,,,,
2516,,,,,,,,
2517,,,,,,,,
2518,,,,,,,,
2519,,,,,,,,
2520,,,,,,,,
2521,,,,,,,,
2522,,,,,,,,
2523,,,,,,,,
2524,,,,,,,,
2525,,,,,,,,
2526,,,,,,,,
2527,,,,,,,,
2528,,,,,,,,
2529,,,,,,,|2523_2529_6_937_,
2530,,,,,,,,
2531,,,,,,,,
2532,,,,,,,,
2533,,,,,,,,
2534,,,,,,,,
2535,,,,,,,,
2536,,,,,,,,
2537,,,,,,,,
2538,,,,,,,,
2539,,,,,,,,
2540,,,,,,,,
2541,,,,,,,,
2542,,,,,,,,
2543,,,,,,,,
2544,,,,,,,,
2545,,,,,,,,
2546,,,,,,,,
2547,,,,,,|2542_2547_5_939_,|2547_2547_6_940_,
2548,,,,,,,,
2549,,,,,,,|2549_2549_6_941_,
2550,,,,,,,,
2551,,,,,,,,
2552,,,,,,,,
2553,,,,,,,,
2554,,,,,,,,
2555,,,,,,,,
2556,,,,,,,,
2557,,,,,,,,
2558,,,,,,,,
2559,,,,,,,,
2560,,,,,,,,
2561,,,,,,,,
2562,,,,,,,,
2563,,,,,,,,
2564,,,,,,,,
2565,,,,,,,,
2566,,,,,,,,
2567,,,,,|2530_2567_4_938_,,,
2568,,,,,|2562_2568_4_942_,,,
2569,,,,,,,,
2570,,,,,,,,
2571,,,,,,,,
2572,,,,,,,,
2573,,,,,,,,
2574,,,,,,,,
2575,,,,,,,|2575_2575_6_943_,
2576,,,,,,,,
2577,,,,,,,,
2578,,,,,,,,
2579,,,,,,,,
2580,,,,,,,,
2581,,,,,,,,
2582,,,,,,,|2576_2582_6_944_,
2583,,,,,,,,
2584,,,,,,,,
2585,,,,,,,,
2586,,,,,,,,
2587,,,,,,,,
2588,,,,,,,,
2589,,|2584_2589_1_946_,,,,,,
2590,,,,,,,,
2591,,,,,,,,
2592,,,,,|2586_2592_4_947_,,,
2593,,,,,,,|2593_2593_6_948_,
2594,,,,,,,,
2595,,,,,|2594_2595_4_949_,,,
2596,,,,,,,,
2597,,,,,,,,
2598,,,,,,,,
2599,,,,,,,,
2600,,,,,,,,
2601,,,,,|2598_2601_4_950_,,,
2602,,,,,,,,
2603,,,,,,,,
2604,,,,,,,,
2605,,,,,,,,
2606,,,,,,,,
2607,,,,,,,,
2608,,,,,,,,
2609,,,,,|2579_2609_4_945_,,,
2610,,,,,,,,
2611,,,,,,,,
2612,,,,,,,,
2613,,,,,,,|2613_2613_6_952_,
2614,,,,,,,,
2615,,,,,,,,
2616,,,,,,,,
2617,,,,,,,,
2618,,,,,,,,
2619,,,,,,,,
2620,,,,,,,,
2621,,,,,,,,
2622,,,,,,,,
2623,,,,,,,,
2624,,,,,,,,
2625,,,,,|2622_2625_4_953_,,,
2626,,,,,,,,
2627,,,,,,,,
2628,,,,,,,,
2629,,,,,,,,
2630,,,,,,,,
2631,,,,,,,,
2632,,,,,,,,
2633,,,,,,,,
2634,,|2629_2634_1_955_,,,,,,
2635,,,,,,,,
2636,,|2631_2636_1_957_,,,|2604_2636_4_951_,,,
2637,,,,,,,,
2638,,,,,,,,
2639,,,,,,,,
2640,,,,,,,,
2641,,,,,,,,
2642,,,,,,,,
2643,,,,,,,,
2644,,,,,,,,
2645,,,,,,,,
2646,,,,,,,,
2647,,,,,,,,
2648,,,,,,,|2648_2648_6_958_,
2649,,,,,,,,
2650,,,,,,,,
2651,,,,,,,,
2652,,,,,,,,
2653,,,,,,,,
2654,,,,,,,,
2655,,,,,|2625_2655_4_954_,,,
2656,,,,,,,,
2657,,,,,,,,
2658,,,,,,,,
2659,,,,,,,,
2660,,,,,|2660_2660_4_960_,,,
2661,,,,,|2651_2661_4_959_,,,
2662,,,,,,,,
2663,,,,,,,,
2664,,,,,,,,
2665,,,,,,,,
2666,,,,,,,,
2667,,,,,|2664_2667_4_961_,,,
2668,,,,,,,,
2669,,,,,,,,
2670,,,,,|2630_2670_4_956_,,,
2671,,,,,,,,
2672,,,,,,,,
2673,,,,,|2672_2673_4_963_,,,
2674,,,,,,,,
2675,,,,,,,|2675_2675_6_965_,
2676,,,,,,,,
2677,,,,,,,,
2678,,,,,,,,
2679,,,,,,,,
2680,,,,,,,,
2681,,,,,,,,
2682,,,,,,,,
2683,,,,,|2674_2683_4_964_,,,
2684,,,,,|2681_2684_4_966_,,,
2685,,,,,,,,
2686,,,,,,,,
2687,,,,,,,,
2688,,,,,|2685_2688_4_967_,,,
2689,,,,,|2686_2689_4_968_,,,
2690,,,,,,,,
2691,,,,,,,,
2692,,,,,,,|2692_2692_6_969_,
2693,,,,,,,,
2694,,,,,,,,
2695,,,,,,,,
2696,,,,,,,,
2697,,,,,|2668_2697_4_962_,,,
2698,,,,,,,,
2699,,,,,,,,
2700,,,,,,,,
2701,,,,,,,,
2702,,,,,,,,
2703,,,,,|2698_2703_4_970_,,,
2704,,,,,,,,
2705,,,,,,,,
2706,,,,,,,,
2707,,,,,,,,
2708,,,,,,,,
2709,,,,,|2706_2709_4_971_,,,
2710,,,,,,,,
2711,,,,,,,,
2712,,,,,,,,
2713,,,,,,,,
2714,,,,,,,,
2715,,,,,,,,
2716,,,,,,,,
2717,,,,,,,,
2718,,,,,,|2718_2718_5_975_,,
2719,,,,,|2717_2719_4_974_,,,
2720,,,,,|2719_2720_4_976_,,|2720_2720_6_977_,
2721,,,,,,,,
2722,,,,,,,,
2723,,,,,,,,
2724,,,,,,,,
2725,,,,,,,,
2726,,,,,,,,
2727,,,,,,,,
2728,,,,,,,,
2729,,,,,,,,
2730,,,,,|2729_2730_4_979_,,,
2731,,,,,,,,
2732,,,,,,,,
2733,,,,,,,,
2734,,,,,,,,
2735,,,,,,,,
2736,,,,,|2728_2736_4_978_,,,
2737,,,,,,,,
2738,,,,,,,,
2739,,,,,,,,
2740,,,,,,,,
2741,,,,,,,,
2742,,,,,,,,
2743,,,,,,,,
2744,,,,,|2712_2744_4_972_|2743_2744_4_981_,,,
2745,,,,,,,,
2746,,,,,,,,
2747,,,,,,,,
2748,,,,,,,,
2749,,,,,,,,
2750,,,,,,,,
2751,,,,,,,|2751_2751_6_982_,
2752,,,,,|2714_2752_4_973_,,,
2753,,,,,,,,
2754,,,,,,,,
2755,,,,,,,,
2756,,,,,,,,
2757,,,,,,,|2757_2757_6_983_,
2758,,,,,,,,
2759,,,,,,,,
2760,,,,,,,,
2761,,,,,,,,
2762,,,,,,,,
2763,,,,,,,,
2764,,,,,,,,
2765,,,,,,,,
2766,,|2763_2766_1_984_,,,,,,
2767,,,,,,,|2764_2767_6_985_,
2768,,,,,,,,
2769,,,,,,,,
2770,,,,,,,,
2771,,,,,,,,
2772,,,,,,,,
2773,,,,,,,,
2774,,,,,,,,
2775,,,,,,,,
2776,,,,,,,,
2777,,,,,|2738_2777_4_980_,,,
2778,,,,,,,,
2779,,,,,,,,
2780,,,,,,,,
2781,,,,,,,,
2782,,,,,,,,
2783,,,,,,,,
2784,,,,,,,,
2785,,,,,,,,
2786,,,,,,,,
2787,,,,,,,,
2788,,,,,,,,
2789,,,,,,,,
2790,,,,,,,,
2791,,,,,,,,
2792,,,,,,,,
2793,,,,,,,,
2794,,,,,,,,
2795,,,,,,,,
2796,,,,,,,,
2797,,,,,,,,
2798,,,,,,,,
2799,,,,,,,,
2800,,,,,|2787_2800_4_987_,,,
2801,,,,,,,,
2802,,,,,,,,
2803,,,,,|2789_2803_4_988_,,,
2804,,,,,,,,
2805,,,,,,,|2802_2805_6_991_,
2806,,,,,,,,
2807,,,,,,,,
2808,,,,,|2784_2808_4_986_,,,
2809,,,,,,,,
2810,,,,,,,,
2811,,,,,,,,
2812,,,,,,,,
2813,,,,,,,,
2814,,,,,,,,
2815,,,,,,,,
2816,,,,,,,,
2817,,,,,|2790_2817_4_989_,,,
2818,,,,,|2791_2818_4_990_,,,
2819,,,,,,,,
2820,,,,,,,,
2821,,,,,,,,
2822,,,,,,,,
2823,,,,,,,,
2824,,,,,,,,
2825,,,,,,,,
2826,,,,,,,,
2827,,,,,,,,
2828,,,,,,,,
2829,,,,,,,,
2830,,,,,,,,
2831,,,,,,,,
2832,,,,,,,,
2833,,,,,,,,
2834,,,,,,,,
2835,,,,,,,,
2836,,,,,,,,
2837,,,,,,,,
2838,,,,,,,,
2839,,,,,,,,
2840,,,,,,,,
2841,,,,,,,,
2842,,,,,,,,
2843,,,,,,,,
2844,,,,,,,,
2845,,,,,,,,
2846,,,,,,,,
2847,,,,,,,,
2848,,,,,|2813_2848_4_992_,,|2845_2848_6_996_,
2849,,,,,,,,
2850,,,,,,,,
2851,,,,,,,|2851_2851_6_997_,
2852,,,,,,,,
2853,,,,,,,,
2854,,,,,,,,
2855,,,,,,,,
2856,,,,,,,,
2857,,,,,,,,
2858,,,,,,,,
2859,,,,,|2844_2859_4_995_,,,
2860,,,,,|2855_2860_4_998_,,,
2861,,,,,|2825_2861_4_993_,,,
2862,,,,,,,,
2863,,,,,,,,
2864,,,,,,,,
2865,,,,,,,,
2866,,,,,,,,
2867,,,,,,,,
2868,,,,,,,,
2869,,,,,,,,
2870,,,,,,,,
2871,,,,,,,,
2872,,,,,|2838_2872_4_994_,,,
2873,,,,,,,,
2874,,,,,,,,
2875,,,,,,,,
2876,,,,,,,,
2877,,,,,,,,
2878,,,,,,,,
2879,,,,,,,,
2880,,,,,,,,
2881,,,,,,,,
2882,,,,,,,,
2883,,,,,,,,
2884,,,,,,,,
2885,,,,,,,,
2886,,,,,,,,
2887,,,,,,,,
2888,,,,,,,,
2889,,,,,,,,
2890,,|2887_2890_1_1002_,,,,,,
2891,,,,,,,|2891_2891_6_1003_,
2892,,,,,,,,
2893,,,,,,,,
2894,,,,,,,,
2895,,,,,,,,
2896,,,,,,,,
2897,,,,,,,,
2898,,,,,,,,
2899,,,,,,,,
2900,,,,,,,,
2901,,,,,|2863_2901_4_999_,,,
2902,,,,,,,,
2903,,,,,,,,
2904,,,,,|2866_2904_4_1000_,,,
2905,,,,,,,,
2906,,,,,,,,
2907,,,,,,,,
2908,,,,,|2869_2908_4_1001_,,,
2909,,,,,,,,
2910,,,,,,,|2910_2910_6_1007_,
2911,,,,,,,,
2912,,,,,,,,
2913,,,,,,,,
2914,,,,,,,,
2915,,,,,,,,
2916,,,,,,,,
2917,,,,,,,,
2918,,,,,,,,
2919,,,,,,,,
2920,,,,,,,|2917_2920_6_1008_,
2921,,,,,,,,
2922,,,,,,,,
2923,,,,,,,,
2924,,,,,,,,
2925,,,,,,,,
2926,,,,,,,,
2927,,,,,|2897_2927_4_1004_,,,
2928,,,,,,,,
2929,,,,,,,,
2930,,,,,,,,
2931,,,,,,,,
2932,,,,,|2898_2932_4_1005_,,,
2933,,,,,,,,
2934,,,,,,,,
2935,,,,,,,,
2936,,,,,,,,
2937,,,,,,,,
2938,,,,,|2909_2938_4_1006_,,,
2939,,,,,,,,
2940,,,,,,,,
2941,,,,,,,,
2942,,,,,,,,
2943,,,,,,,|2943_2943_6_1009_,
2944,,,,,,,,
2945,,,,,,,,
2946,,,,,,,,
2947,,,,,,,,
2948,,,,,,,,
2949,,,,,,,,
2950,,,,,,,,
2951,,,,,,,,
2952,,,,,,,,
2953,,,,,,,,
2954,,,,,,,,
2955,,,,,,,,
2956,,,,,,,,
2957,,,,,,,,
2958,,,,,,,,
2959,,,,,,,,
2960,,,,,,,,
2961,,,,,,,,
2962,,,,,,,,
2963,,,,,,,,
2964,,,,,,,,
2965,,,,,,,,
2966,,,,,,,,
2967,,,,,,,,
2968,,,,,,,,
2969,,,,,,,,
2970,,,,,,,,
2971,,,,,,,,
2972,,,,,,,,
2973,,,,,,,,
2974,,,,,,,,
